text,category,label,IDClassifier,IfKnowDebtor,ConfirmLoan,WillingToPay,CutDebt,Installment
你哪个阿,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你哪个哈,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你哪个哈哈哈,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你哪个啦,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你哪个呢,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你哪个哇,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你哪里,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你拉个？变态哇,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你贵姓,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哪个哟呢,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哪个呀？者,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
请问你找哪个,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
找谁？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
找谁,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
找哪个喃？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
找哪个？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在打牌，你是哪个,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是从哪里打的电话,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
俺不认识你,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不晓得你是哪个,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
瓜西西的，你是哪个,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
名字呢,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哪个喃？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哪个呢？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哪个呀？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哪个呀？阿,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哪个呀？啦,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
俺认识你么？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是个瓜娃子哦,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是哪个？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你又是谁嗯,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你又是谁哈,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你又是谁哈哈哈,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你又是谁了,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
骗人的吧,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
请问你是谁,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
谁谁谁,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你又是谁唉,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哪个？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哪个哦？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哪个傻子啊,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
那位,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你打我电话有什么事？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
啊你是谁啊你找哪个,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你干嘛,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你又是谁啊,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你又是谁，没意思,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是哪个嘛,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是哪根葱？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是哪里啊,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是推销的吧,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你又是谁阿,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是专门催债的吗,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你先说你是哪个，没意思,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你先说你是哪个啊,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你先说你是哪个嗯,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你先说你是哪个哈,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你先说你是哪个没意思,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你先说你是哪个哇,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你谁,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
莫逗我老，兄弟，你哪个,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我不确认你的身份，你们公司有电话么？我要查一下,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你叫什么名字,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你从哪儿听到这个名字的？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是谁啊？哪里来的我电话,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
先报上你的姓名,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你哪个,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你日吗是哪个,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你咋个会有我的电话，你是哪个哦？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我怎么才能知道你不是骗我的,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是哪里人啊,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是隔壁章三？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
美女，你杂晓得我电话号码的呢？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你怎么有我的手机号码？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是哪位,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
啥子玩意儿哦,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是哪里的，怎么会有我的电话号码,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是谁啊？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是哪家公司的,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是坏蛋？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你真的是催收的,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你怎么证明你身份啊？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是骗子吧，电话都显示是诈骗,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这显示你这个号码是推销号码喃,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是三儿哇,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我的电话从来都是保密的，你从哪里弄到的，你是哪个？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不知道你是谁？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
兄弟，你谁啊？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
先把你的身份说出来再问我是谁,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是咋个认识XXX的,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你从哪儿弄到的电话？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是哪个啊？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是哪位？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我为什么要告诉你，你谁呀,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我从没借过钱，你是谁啊,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
谁？你说谁？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是哪家银行？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是哪个公司的？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你们哪儿来的我的电话？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
who are you,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我还问你是不是谁呢？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
贷款的还是卖保险的,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你纳闷晓得我电话啊？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是搞啥的,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是哪个？你咋个有我的电话？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你弄啥的,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你的工号是多少，哪个催收公司的？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你哪个哦,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你谁啊，找我有事吗,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是谁？你咋个有我的电话？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是谁?,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
小妹，你叫啥啊？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是谁啊？我凭什么相信你啊,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我凭什么相信你哦,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你到底是哪个哦？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你们又是哪个公司的嘛,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
请问你哪位,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你哪个？为什么要告诉你,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你这个是骚扰电话啊？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
莫逗我老，朋友，你哪个,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你又是哪个,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你个哪个，我为什么要告诉你我是哪个？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
自我介绍一哈,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
为什么要还你钱？你是谁,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你先告诉我你是谁,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你先说，我在说,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
兄弟，你哪位？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你不是骗子吧,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你号码显示诈骗啦？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你不会是骗子吧？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你龟儿是哪个,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
朋友，你是哪个？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我的信息为啥要透露,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你真的是想的出来哦,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
刚才电话是不是也是你打的,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你哪个公司的？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我借了很多家，你是哪家的？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在知道你是谁？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我不认识你,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
莫逗我老，孃，你哪个,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
朋友，你是哪个？你为什么打我电话？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你嚯哪个,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是哪里的，我要告你骚扰,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你工号？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
莫逗我老，大姐，你哪个,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说你是谁？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是骗子吧，我手机显示你是骚扰电话,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
who are you?,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你哪位？哪里凉快去哪里,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你们哪个公司的,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
莫逗我老，哥们，你哪个,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你先说看看你是哪个,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
弄啥的？说看看,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这个号码显示骚扰啦？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你们公司叫什么名字,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是谁，我为什么要告诉你我是谁？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是催收员,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是谁？你从哪里得到我的电话的,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我怎么知道你是不是骗子,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你咋个会有我的电话，你是谁？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你哪家公司的,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯嗯，你谁啊,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
为啥给你说哦,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
先告诉我你是谁,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
兄弟，你是谁？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
鬼大爷晓得你不是债务公司的人啊,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你工号好多,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
大哥，你哪个,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我的电话从来都是保密的，你从哪里弄到的，你是谁？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你哪位？你哪们晓得我的电话,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
"兄die,我为撒子要给你说，你谁啊",回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是不是催债的啊,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你哪来我的电话,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是催款公司的么,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你谁，别打我电话,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是哪家银行的,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你怎么有我号码的,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是哪个哦,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不知道，你哪里,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是哪个呢,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你怎么找到我电话的,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你哪里的？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是谁你让拍拍贷联系我,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你哪个？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是360贷款公司的吧,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是催收公司的工作人员么,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
请报上你的大名,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
让平安I贷来找我你算老几,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你怎么知道我号码,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是谁怎么会有我的电话,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哪来我的号码的,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我认识你吗打我电话,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是哪里的,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你什么地方的？怎么有我电话,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯你谁啊,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哪个哟,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯你是做什么的为什么打电话给我,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你干嘛的？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说哪个？吧,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哪个呀？哈哈哈,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是哪个哦，我信号不好，喂喂喂，，，,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你们通过什么渠道知道我的电话，是谁卖给你们的？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是哪个，没跟你借哈。,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是哪家公司,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
去你的滚你谁啊,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不是，你怎么有我电话的？,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你从哪里拿到我电话的,回问身份,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
