label,split_text
1,延长 一个月 ？
1,太短
1,真的 不行
1,你 的 还款额 太高   你 可以 减少 它   我 想 另 一种 方式
0,说 了 到时候 还 就 肯定 还   人 在 做 天 在 看
0,就是 这样
1,没 钱
0,可以
1,如果 你 很 高   你 不能 。
2,我们 来 谈谈 它
1,不能
0,OK
2,不错 。 我 欠 这么 多钱 。
0,几天 的 恩典
1,没有
0,OK 。
1,这样
2,还有 什么
2,告诉 明天
2,有事 哈
0,可以
2,等等
0,没 问题
1,可能 不行   这 几天 很 忙
1,你   这   简直   是   在   为难   我
1,紧张 的 时候   请 给 我 更 多 的 准备 。
0,你 不 相信 我 ？
0,现在 有
0,一定   一定 。
2,嘿   怎么 了   我 在 电梯 里
0,可能
0,良好
1,你 不能 降低 这个 数量 吗 ？ 太高
2,好 的   事情 知道 了   我 想想 后 再 打 给 你
0,sure
1,还个 屁   没 钱
2,ນ ັ ້ ນ ດ ັ ່ ງ 帅
2,我 在 开会
1,太短
0,好 的 啊   可以
0,好
0,没 问题   我 有钱
0,可以
1,少点 吧
2,你 晚点 打 过来
1,我 想
0,行
2,请 再说 一遍
1,有点 困难
0,没 问题
2,这么回事 啊   现在 忙 不开   待 会 联系 你
1,不必要
1,你 让 我 很 尴尬 。
0,明天 之内 还 钱
2,等等   然后 说   我 现在 有 一些 东西
0,这点 钱   没 问题
2,它 很 忙   接电话 也 不 方便
2,信号 不好
1,还 没有
2,快速 发信号
1,改变 时间
1,再 等 两天
2,多少 天 ？
1,不 可能
1,你 能 回来 晚 吗 ？
1,如果 要 退回 的 金额 太高   将 无法 返回
2,好 的   事情 知道 了   我 想想 后 再 联系 你
1,没 钱
1,我们 开始 做 吧 。 我 将 能够 再 返还 三天 。
1,没 办法 减速 两天 ？
2,你 说 什么 ？
2,等 会 打电话 给 你
1,它 不会 播放
0,得到
0,明天 也 是
1,时间 太短 了
0,明天 退款
1,硬
1,该 账户 中 没有 钱
0,明天 还
1,想想
1,过 了 一段时间   这 不是 几天 。
1,没有 钱
1,还 没有
0,有
0,是 的   保证 没 问题
1,这么 短时间 我 那 有 那么 多钱 啊
1,我 看 了
1,你 不能 减少 这个 数字 吗 ？ 太高
1,多 给 点 时间 ？ 当然 也 是 。
1,真的   我 无法弥补 它 。
2,听 不 清楚   你 能 重复 吗 ？
0,小东西
0,我 觉得 哈哈 耶
0,好 的   谢谢   提醒
0,两天 后 得到
1,没有 工资 支付
2,你 有空 给 我 打电话 吗 ？
0,正确 地
1,哦   不 确定 。
0,好
2,电话 已经 死 了
1,不 允许
1,这 当然 不是 一周 之内 。
1,我 仍然 认为
2,不能 听 1
0,没 问题
1,无法 得到 它
1,时间 很 短   没 办法 。
1,是 的   但 时间 不够 。
0,没 问题
1,可以 吗
2,阿德莱德 饿 了
0,没 问题   我   会   按时   还 的
2,信号 不好
1,思念
1,我 现在 没 钱
1,你 怎么 能 缩短 你 的 短时间 ？
0,等 下 就 还
1,时间 太紧 了
2,不是 现在
0,没 问题
1,天气 会 变长 吗 ？
1,还 没
1,它 不会 玩 。
2,我 听 不 清楚
1,时间 太短
2,你 所 拨打 的 用户 忙   暂时 无法 接听
0,可以
1,还 没有
0,是 的 明天
2,信号 不好   我 听 不到 。
0,当然   首先 挂断 电话
1,没有 钱   还 没有
2,哎   怎么 了   我 在 电梯 里
0,这 就 办
1,还 没有
0,没 问题
1,时间 紧迫   许多 日子 有限
0,谢谢 你 提醒 你 。
2,信号 不好
0,OK 的
0,后天
2,明天 现在 很 忙 。
2,开车 去
0,没 问题
0,绝对 没 问题
1,我 再 想 一次 。 还有 两天 ？
2,灯光 说   我 很 忙
2,我 还有 事要 做   再 与 我 联系
1,可能 不起作用
1,不 付款
0,绝对 线
1,明天 再次
1,更 多 的 时间 是 有限 的 。
1,随着 时间 的 推移 关闭 双手
1,让 我 看看
0,过 两天 还
0,绝对 肯定 。
2,你 说
1,在 你 之后 3945 天
1,我 在 哪里 可以 在 这么 短 的 时间 内 找到 这么 多钱 ？
0,协议 。
0,能够
1,可以 少点 不
2,信号 不好
2,拜拜
0,要 得
1,这 可能 还 不够   时间 太快 了
2,听不清
1,最近 不 容易
2,发生 了 一些 事情 。
2,信号 不好
0,上次
2,听不见
2,我 仍然 收钱   我 必须 等 一下
0,这时 没 问题 。
1,来不及
1,没 钱
1,我 还要 去 找钱
0,这 应该 是 可能 的
1,给 我 更 多 的 时间
2,您 的 通话 正在 通话 中
1,还 没有
1,时间 太仓促 了   来不及
2,无声
1,没 钱
1,我 想要 哈
1,你 可以
0,在 夜卡上 打孔
0,过 两天 打卡 上
1,再 放弃 两天 ？
2,我 发生 什么 事 了 ？
2,听不清 你 说 什么
0,没 问题
0,行
2,我 不 明白
1,如果 你 身材高大   你 无法 做到
1,你 的 时间 太短 了 。
1,我 真的 不能 给 你 那么 多钱
1,你 是 认真 的 吗 ？
0,把 你 的 心 放在 你 的 肚子 里   我 一定 会 。
2,我 也 想 为 这笔 钱 付钱   但 这次 我 得 考虑一下 。
2,不好   意思   我   没 听 清
2,信号 不好
0,没 问题
0,没 问题
1,4949 天后
2,你 说 什么 ？
1,时间 太短 而 无法 获得 大量 资金 。
2,听 不到 6 ️ 6
1,你 开玩笑 的 时间 太少 了
1,你 能 获得 更 多 的 日子 吗 ？
0,行
0,好 方法
2,坏 信号 我 听 不到 。
1,随着 时间 的 推移
1,还 不 上 哈
0,我要 转账 银行
0,没 问题
0,可以
0,在 这 一刻   没 问题
0,能够
2,中午 不要 吃 东西
2,你 说 什么 ？
2,我 是 一个 美丽 的 男人
0,绝对 路线
1,有 问题
0,我 现在 将 去 银行 转账
0,小东西
2,听求 不到 ✖ ️ 10
2,没有 答案
2,没有 听到
2,这 取决于 我 的 退出 。
0,我们 可以 在 微信 中 转账 吗 ？
1,那么   我们 来 限制 时间 。
1,少
0,好 的   我会 在此之前 偿还
1,还 没有
2,阿弥陀佛   你 为什么 失去 了 主 ？
0,肯定 还   先挂 了
0,它 太长 了 。 我 今天 会 回来 。
2,听 不到 4 ️ 4
2,听 不到 ？
0,等待 下 一次
0,好
0,良好
0,呃 那 时候 。
1,一点 都 不
0,得到 它 了
1,时间 太短 了
1,给 我 更 多 的 时间 。
0,行
2,信号 不好
0,问题 不 大
0,你 也 可以 返回
0,可以
2,等 着 你
0,好
2,我们 来 谈谈 它
0,我 准备 好 回去 了
1,哦   不 确定 。
2,等待
0,哈哈哈   邦
2,灯光 说   我 很 忙
0,行
1,太多 了   我 不得不 想 办法
2,月亮 在 今天 。
2,还有 什么
2,听求 不到 ✖ ️ 7
0,下午   我 把 它 放 回去 了 。 我 不必 等 那么 久 。
2,你 的 电话 正在 通话
2,您 输入 的 内容 不 正确
2,听 不到 3
0,良好
1,帐户 中 没有 钱 。
2,我 开车   等 着 打电话
0,绝对 还 。
0,非常感谢
1,可能 不起作用
1,怎么办 ？ 我 无法 改变 它 。
2,你 说 什么 ？
1,难
0,立即 执行
2,说 不准
0,能够
0,把 帐号 发 我   到时候 给 你 转过 去
1,Inexerceness
2,几天 ？
1,这 可能 还 不够   时间 太仓促
2,我 很 忙
1,随着 时间 的 推移 我们 来 谈谈
0,本周 偿还 。
2,真的 吗 ？ 你 在 说 什么 ？
2,等等 。
0,该
0,今天 也 是
0,可以
1,不   我 仍然 买不起 这个 数额 。
2,等 会 打电话 给 你
1,有 一点 困难
0,当然   这 仍然 是 可能 的 。
1,不   哦
1,你 不能 降低 这个 数额 吗 ？ 太高
2,没有 听到
1,我 再 想 一次
2,我 正在 开会 。
0,能够
0,当 是 时候 说 是 的   人们 仍 在 观看 。
2,不 知道 是否 有 时间 ？
1,没 时间 了
2,信号 不好
2,和 其他 联系人
2,听求 不到 ✖ ️ 4
2,等 一下
0,没 问题
2,我 是 美 男
2,没有 答案
0,几天 的 恩典
0,排
1,缓慢 的 一天
1,时间 有点 短
2,你 说 什么 我 不 明白 ？
2,多少 钱 ？
0,嗯 嗯
2,不要 跟 我 说话   不要 听 你 自己
0,我 准备 好 回去 了
2,我 考虑一下
1,我 想 解决 它   但 我 不得不 推迟 它
2,阿德莱德 饥饿
2,听 不到 ？
1,再 想想
2,发布
2,我 的 信号 不是 很 好   我会 给 你 一个 答案
2,现在 很 不 方便   我会 晚点 再说 。
1,4949 天后
0,无疑
0,能够
1,如果 你 很 高   你 不能
0,这 可能 是
2,我会 更 努力 工作
0,追求
2,再说 吧
1,这 我 不行
2,阿德莱德 饿 了
0,绝对 OK
2,你 说错 了
0,谢谢 你 提醒 你 。
0,没 问题   我 有钱
2,不 确定
0,这 可以
0,当然
1,过 了 一段时间   这 不是 几天 。
0,这 很 好
0,行
0,好 吧   我 已经 准备 好 付款 了
2,我 总是 吃
0,要 得
1,困难
0,好 的   我会 尽早 解决 债务 问题 。
2,我 仍然 筹集资金   我 必须 等待
0,这 也 是
0,必要
1,真的 没有
2,这 还 不 清楚
0,当然
0,行
2,我们 来看 看吧
0,得到
0,立即
1,没有 钱
1,这 绝对 不会 在 一周 内 完成 。
2,我 试试
1,太短
1,在 如此 短 的 时间 内   他们 一起 错过 了 。
0,好
0,这就是说  
2,听 不到
1,太短
1,没 钱
2,接通   无应答
1,时间 太短
1,兄弟   你 不会 杀 了 我 吗 ？
2,听不清   你 能 重复 吗 ？
2,我 不 知道 你 在 说 什么
1,多 给 点 时间 。
0,好
2,你 说 什么
2,欠 我 钱 是 不 可能 的
0,好 的 没 问题
0,别 担心   已经 有 两天 了
1,本来 要 还 的   还有 这个 时间 限制   那 就 不 还 了
0,你 可以
1,太短
1,我 可以
2,你 到底 想 干嘛
0,行
2,无声
0,它 必须 是 几天 前
0,追求
0,我 不想 过期   我会 回来
0,良好
0,协议
2,我 不 可能 失去 金钱
0,行
2,等 一下
1,还 没有
1,非常 困难
2,还有 很多
2,你 闲着没事 么   打电话 给 我
2,等等   然后 说   我 现在 有 一些 东西
1,时间 有点 短
2,我 听 不 清楚
0,能够
2,你 说 什么 ？
1,时间 太短
2,我 有 一些 东西
0,没 问题
0,那么   是 时候 了
1,我 手上 没有 钱
2,我会 再次 联系 你
0,我 的 钱 已 到位 。
0,及时
0,绝对 没有 问题
1,结束 时   请 让 我 举办 更 多 活动
2,不 确定
0,好
2,发生 了 一些 事
1,我能 在 短时间 内 赚 到 很多 钱 吗 ？
1,没有
2,你 为什么 不 说 我 欠 百万 ？
1,困难
0,好
0,没 问题
0,良好
0,好 的   我 准备 好 付款 了
1,有 一个 问题
2,太帅 了
0,这 一次 非常 合适
1,这 将 是 金钱
0,排
1,想一想
1,不
1,我 没有 钱
2,现在 不行
1,那阵 账上 没得 钱 哦
1,钱 是 不够 的
1,我 再 想 一遍
1,这 是 不 可能 的
2,听 不到 2
0,没 问题
0,是 的 你 可以
0,协议
1,还 没有
1,太短
2,我 现在 很 忙   没有 时间
1,你 的 时间 太短 了
0,没 问题
2,看一看
1,仍然 没有 钱 放屁
0,完全 静止
1,时间 太短 了   没 办法 还 啊
1,时间 太短 这 是 不 可能 的
1,让 我们 来 做 吧   我 可以 将 产品 退还 3 天 。
2,我 仍然 挣钱   我 必须 等 一下 。
2,信号 不好
1,我 有 这么 短 的 时间 有 这么 多钱 。
1,太 接近 了
1,没 钱
2,听 不到 ✖ ️ 7
2,好 的   我 知道   我会 在 考虑 后 与 你 联系 。
2,无聊
1,平淡
2,你 听 不到 ？
2,嘿   怎么 了 ？ 我 在 山上 。
1,344 天后
0,好
0,那么   到期 了
1,还 没有
1,有 一点 困难
2,我 很快 会 见到 你
1,永远 不 可能
0,是 的   我会 尽快 退款
2,我会 很快 的
0,没 问题 。
0,可以
2,中午 不要 吃 东西 。
1,运行 时间 太晚 了 。
1,无法 得到 它
1,我 真的 不能 给 你 这么 多钱
0,当然   当然 。
2,请 再说 一遍
1,还 没有
2,别 给 我 说话   不行 听 你 说话
1,不要 回来
0,这 一次 非常 合适
0,绝对 没 问题
2,听 不到 4 ️ 4
1,我 太穷 了
2,我 在 某个 地方 捡起来   你 等 着
0,放心   到时候 肯定 还
2,现在 很 忙   会 联系 你
0,这 太久 了 我 今天 会 回来 的 。
1,恐惧 是 困难 的 。
2,有 咨询 的 余地 。
0,当 是 时候 说 是 的   人们 总是 看
0,那么   是 时候 了
1,你 的 还款额 太高   你 能 减少 它 吗   我 想 其他 的 方式
2,冷漠
0,没 问题
2,没有 听 清楚   等等 。
1,随时 聊天 。
0,好
2,我 想想
0,没 问题
2,还 在 筹钱 中   得 等 一阵子
0,问题 并不大
2,哎   怎么 了   我 在 飞机 上
2,我 晚点 和 你 说
2,我 想 问 我 的 亲戚   看看 我能 不能
0,没 问题
1,这么 短 的 时间   我 拿不出 这么 多钱
0,没 问题
1,能 不能 打个 折扣
1,几天 的 恩典
2,现在   请 等待 并 再次 与 您 联系
1,有点 困难
1,那阵 还 没 打款
0,ok
2,晚上 不要 睡觉
2,我 正在 开车   我会 联系
1,还 不起 了
1,还 需要 吃
0,这 将 完成
0,确定
1,你 没有 暴力 吗 ？
1,还 没有
1,有点 问题
1,我 也 想 找钱
2,再见
1,我 没 钱
1,ຂ ້ າ ພ ະ ເ ຈ ົ ້ າ ຕ ້ ອ ງ ກ າ ນ ກ າ ນ
1,你 的 时间 太短 了
0,没 问题
1,这 有点 困难
1,结束
1,还 没有
1,你 简直 让 我 很 尴尬 。
0,哦
1,太短
1,没 钱
2,什么
2,我 现在 很 忙   没 时间
2,吃 了 吗 ？
2,你 再说 一遍
0,我 必须 偿还 XX 天
2,哦   那么   我会 联系 你
1,时间 太短
0,感谢您 提醒您 。
1,多 给 点 时间 。
2,我会 尽快
1,可能 不起作用
0,一
0,良好
2,你 说 什么 ？
1,难点
1,没 钱
0,马上 做
1,时间 太紧
2,我 有 一些 东西
0,当然
0,能
2,手机信号 无效 。
0,莫 问题
0,好 的
2,不是 现在
2,我 很 忙
0,我 想 哈   是 的
1,我 没有 钱
0,好 的
0,好 的
2,现在 想一想   不要 让 我 烦恼 。
0,良好
1,搞不定 哦 。
1,没 钱
1,钱 是 不够 的
2,听 不到 1 ️ 1
1,认为
1,有 困难
0,没 问题
2,这 不好   你 再说 一遍 。
1,不诚实
1,我 暂时 没 钱
0,我 可以
0,能够
0,绝对 没有 问题 。
0,排
1,天气 很 紧   日子 有限
1,没 钱
1,这么 短 的 时间
0,在 下午 我 把 它 放 回去   我 不必 等 太久 。
0,行
2,你 说 啥
0,当 你 打电话 给 我 时
2,我 不 明白
0,良好
2,想想 这个 。
2,就是 这样   现在 很 忙   但 我 很快 会 回复 你 。
0,好 的
1,没有 达到 哈萨克斯坦
1,想想 很大
0,追求
2,不 确定
1,时间 太短    
2,等 下 一个
0,没 问题
1,还 没有
1,不能
1,时间 更 紧张   日子 有限   为 我 的 活动 做好 准备 。
1,仍然 放屁   没有 钱
2,你 能 打电话 给 我 吗 ？
0,可以
0,可以   明天 还
1,再 考虑
1,我 仍然 想 赚钱 。
2,你 在 说 什么 ？
2,几天 ？
0,行
0,能够
0,可以
2,我 听 不 清楚
2,该 说些 什么
0,足够 的 钱 等 着 你 打电话 给 这个 。
0,当 你 说 什么 时   你 不能 追逐 它   你 只是 等待 。
0,给我发 一个 帐户 并 交给 你 。
1,不
2,它 很 忙   接电话 是 不 实际 的
1,随着 时间
0,那里 有
1,我 没有 钱
1,过 了 一会儿
2,你 在 说 什么 ？
1,没有 时间
0,马上 还
1,这 与 明年 几乎 一样
0,当 你 说 点 什么 时   你 不能 玩 它 。 你 等 一下 。
1,没有 线 。
2,你 有空 给 我 打电话 吗 ？
0,一会儿
2,我 已经 考虑 过 了   暂时 不要 先 打扰 我 。
1,还 不了
1,估计 有点 悬而未决
0,别 担心   现在 还是 两天
2,今天 是 一场 大雨 。
0,良好
0,好
0,明天 还款
2,如何
2,我 开车   我 等 着 给 他 打电话
1,太短
0,良好
0,行
0,这 两天 就 还
2,晚上 睡 不好
1,你 能
1,我 考虑 考虑
0,我 想 哈   可以 的
2,听 不到 ✖ ️ 7
1,真的 不 明白 。
2,等等   我 给 你 回 电话 。
1,不能
1,这 太慢 了
2,我 不 知道
0,没 问题
1,我 没 钱
0,秋季 。
1,数量 太高   可能 会 减慢
2,我 不 知道
0,现在 是 时候 了
2,我 这里 很 吵
0,下班 马上 处理
0,可以
1,我 也 想 回来   钱流 不来   转发 了 三个 月 ？
1,没有
0,得到
0,支付宝 是否 可 转让 ？
2,我 在 这里 有 很多 噪音 。
1,说 它 会 回来   但 这次 太短 了
1,我 想要 哈
1,估计 是 困难 的
1,永远 不 可能
0,哈哈哈   很 好
1,我 无法 得到 它
0,良好
0,没 问题
0,是 的   我会 尽快 退还 。
1,你 推得 太紧   恐怕 这 两天 没有 时间
2,我 听 不到
0,良好
2,不 知道 是否 有 时间
2,好   我 知道 了 。 我 想一想 就 会 打电话 给 你 。
0,是 的   没 问题
1,没 钱
0,保证 没 问题
1,我 目前 没有 钱
2,中午 没 吃饱
1,344 天后
2,等等   然后 说
1,这么 多钱   我 马上 就 能 得到 它
2,你 说 的 什么
1,我 仍然 认为 。 两天 以上 ？
2,你 说 什么 ？
2,听 不到 4
1,我 考虑一下
2,信号 不好
0,没 问题
2,无趣
0,良好
2,你 为什么 不 说 我 欠 了 一百万美元 ？
2,啥
1,如果 你 仔细 想想   你 仍然 可以 考虑一下 。 金额 如此 之高 以至于 买不起 。
0,好
0,可以
1,你   不是   认真   的 吧
2,我 正在 开会 。
1,太   我 必须 想 办法
0,好
0,马上 就 办
1,你 这 金额 不能 低点 吗 ？ 太高 了
1,我 尽力 把
0,行
0,没 问题
0,良好
0,好 的
0,应该 可以
2,我 不 知道 是否 有 时间
2,您 的 通话 正在 通话 中 。
0,XX 天 ？ 没 问题
2,嘿   怎么 了   我 在 外面
2,嘿   怎么 了   我 在 飞机 上
1,这   几乎   不 可能
2,我 心情 不好
2,听 不到 10 ️ 10
0,好 的   你 可以 在 两天 内 还清
2,听 不到 ✖ ️ 5
0,能够
1,那会 还 没 发工资
2,光线 说   我 很 兴奋
1,时间 过得 太快   太慢 了
1,可以 推迟 几天 吗 ？
1,不
2,多少 ？
0,这就是说  
0,正确
1,还 没有
2,嘿   怎么 了   我 在 外面
2,这 不好   你 重复 一遍 。
0,好 的
2,啥
2,我 的 信号 不太好   我待会 给 你 回话
0,良好
2,信号
0,好 的   我会 在此之前 偿还
2,不怕
0,保证
0,哦
0,没什么 大不了 的
0,放心   肯定 再次
0,可以 的
0,可以 啊
0,呃   可以
0,行
1,不   哦
2,你   说   什么
0,嗯 嗯
1,悬挂
2,我 听 不到 ✖ ️ 4
2,你 吃饭 了 吗 ？
2,嘿   怎么 了   等等 ？
0,良好
0,XX 天 ？ 没 问题
1,明天 再次
1,不   我 仍然 买不起 这笔 钱 。
2,我会 更 努力 工作
2,嘿   怎么 了 ？
0,是 的   没 问题
2,坏 信号   我们 会 联系
2,你 说 啥
0,好
0,OK
0,能够
0,没 问题
1,不要 回来
1,再 过 几天 的 恩典
2,我 这边 吵人 的 很
0,没 问题   我会 保持 准时
0,良好
1,没有 钱   还 没有
2,这么 多
0,它 应该 是 可以 的
1,可能 不行
2,大家 谈
2,我事 美女
1,金额 有点 高   我 的 钱 还 不够
1,再 考虑一下
2,啥
1,时间 可以 更长 吗 ？
0,肯定 的
2,手机信号 不好
0,呃   可以
0,能
0,行
1,你 不能 降低 这个 数量 吗 ？ 太高
1,持续时间 会 很长 吗 ？
0,好
1,我 仍然 想 回去   但 我 没有 钱
1,没 钱   还 不 上
0,这 很 好
1,那会 是 金钱
2,我 正在 开会
0,可以
1,这 几乎 是 不 可能 的
0,你 不 相信 我 ？
1,你 只是 害羞 我
2,没 听 清
1,不 付款
2,啥
0,行
0,好 的
2,听求 不到 ✖ ️ 8
0,当然 。
0,钱够 了   等到 你 打电话 吧
0,立即
1,手工 随着 时间 的 推移
2,XX 天前 我 不 知道 是否 有钱
2,没 听到 ？
0,没 问题
1,让 我 再 想一想
2,我 不好
2,我 在 开会
0,需要 一个月 才能 返回
1,时间   可以   再   长   一点   吗
1,我 无法 同时 获得 更 多 钱
2,如何
2,听不清
0,可以
0,要 的
1,我 现在 没有 钱
0,行
1,我 又 想 了 两天 ？
0,呃   时间 到 了
2,你 说 什么 ？
1,真的   我 无法弥补 它 。
0,是 的   没 问题
2,不 知道 有没有 时间
1,这么 多钱   我 现在 就 可以 得到 它
2,再次
1,它 能否 延迟 几天 ？
2,无知
2,嘿   怎么 了   等等 ？
1,没 钱
2,我 不 知道 你 在 说 什么
2,真的 吗 ？ 什么 ？
0,绝对 没有 问题
1,你 如何 缩短 时间 ？
2,我 在 开会
1,所以 我花 了 很 长时间 赚 了 很多 钱 ？
1,可能 不起作用
0,要 的   我 先 把 这个 钱 还 了
0,同意
1,没 钱
1,最近 很 忙   我试 过
0,好
0,行
1,有点 麻烦
1,没有
0,没 问题
1,最近 很 忙   我 尽量 吧
1,我 在 哪里 可以 找到 钱 ？
2,明天   它 已经 结束 了
2,这个 还 不 太 清楚
1,我 太穷 了
1,钱 是 不够 的
0,良好
1,太短
2,你 在 一段时间 后 给 我 打电话 。
2,我会 联系 你
0,我 准备 回来
0,可以 呀
2,听 不到 9 ️ 9
2,可能 不起作用
0,良好
2,不要 跟 我 说话   不要 听 你 的
0,是 的   没 问题
0,这个 星期 之内 还 钱
0,请 记住   它 一定 是 。
2,什么 时候 ？
0,理想 的 滴水
0,是 的 明天
1,我 将 能够 再 返还 三天 。
2,嘿   怎么 了 ？
1,我 太穷 了
2,我会 联系 你
0,没 问题
2,你 稍后 再 打
1,24 天后
0,好 的   你 可以 在 两天 内 还款
1,你 说 的 并 不是 同一时间
2,我 听 不到 ✖ ️ 3
0,追求
1,我们 再 去 一个月 ？
2,我 听 不 清楚
1,有 难度
1,能 不能 分期付款
0,良好
1,大多数 是 不 允许 的
0,适当 滴下
0,好   好 。
1,时间 太短 了   还 不了
1,你 能 获得 更 多 的 日子 吗 ？
2,视图
0,没 问题
2,不能 说
1,时间 紧迫   请 给 我 更 多 的 活动 来 准备
1,太多 我 必须 考虑 。
1,有点 麻烦
0,是 的   没 问题
1,兄弟   你 不是 要 杀 我 吗 ？
1,我 看看
0,不用 担心   这 两天 就 还
2,嘿   怎么 了   我 在 电梯 里
1,随着 时间 的 推移 手紧
2,信号 不好
1,通常 情况 下   我 没有 钱
1,我 也 想 还   资金周转 不 过来   缓期 三个 月 ？
0,OK 。
2,你 打错 了 电话
1,随着 时间 的 推移 我们 来 谈谈
2,你 说 什么 ？
1,再 等 两天
1,344 天后
0,no   problem
2,期待
1,也许 没有 足够 的 时间 来 匆忙 。
2,无知
0,这笔 钱 是 没有 问题 的 。
2,我 的 美人
1,可能 不起作用
1,我 在 哪里 可以 在 这么 短 的 时间 内 找到 这么 多钱 ？
1,我 可以 分期付款 吗 ？
2,和 其他 联系人
0,我 想 是 的   是 的
1,我会 考虑 的
1,还 不了
0,最近 一次
0,良好
2,等待
2,电话 已经 死 了
2,是 的   我会 联系 你
1,你 能 获得 更 多 的 日子 吗 ？
0,绝对 没有 问题 。
2,你 在 说
1,认为
1,大部分 不 允许
2,就是 这样   现在 很 忙   但 我 很快 就 会 联系 你 。
1,时间 紧   更 多 的 日子 有限   并 为 我 的 事件 做好 准备
0,到时候 你 给 我 电话
1,时间 很难 为 更 多 的 钱 做好 准备
2,好 的   我 已经 拥有 了   我会 在 考虑 后 给 你 打电话 。
0,需要 一个月 才能 返回
2,我 不 明白
1,明年 几乎 一样
2,你 说 什么
2,你 说 什么 ？
1,时间 短
1,我 手里 没有 钱
1,这 几乎 是 不 可能 的
2,还有 木有 商量 的 余地 呢
2,我会 努力 工作
0,非常感谢 提醒
0,更 不用说 我 仍然 移动 砖块 并 移动 两块 。
0,没 问题
1,时间 太短    
0,肯定
2,噪音   太 大   了
0,线
