_____	____
____	____
___	____
____	____
_________	____
______	____
____	____
_________	____
_____	____
_____	____
_______	____
___	____
_____	____
_____	____
______	____
______.	____
____	____
___	____
______	____
______	____
__________	____
_____	____
____	____
_____	____
_______	____
_______________	____
____	____
______	____
______	____
______	____
_____	____
______	____
_______	____
__________	____
________	____
_________	____
_________	____
________	____
______	____
________	____
_______	____
_______	____
______	____
______	____
____	____
_____	____
____	____
____	____
__________	____
______	____
_______	____
_______	____
____	____
______	____
_____	____
_____	____
_________	____
___	____
______	____
______	____
___	____
____	____
______	____
______	____
_______	____
______	____
_____	____
________	____
________	____
_________	____
_______	____
_______	____
______	____
_____	____
________	____
_______	____
______	____
_______	____
_____	____
_____	____
______	____
____	____
______	____
______	____
________	____
______	____
______	____
________	____
__________	____
_____	____
____	____
____	____
_____	____
_______	____
_____	____
_________	____
______	____
________	____
____	____
_____	____
_____	____
________	____
_________	____
______	____
_____	____
_____xxx_	____
____	____
_____	____
_______	____
____	____
_____	____
_________	____
___________	____
____________	____
_______	____
________	____
_____________	____
__________	____
_____	____
________	____
__	____
____	____
______	____
______________	____
___	____
______	____
_APP__________	____
5______	____
5__	____
3___	____
20_	____
15_	____
12_________	____
____	____
______	____
____	____
____	____
___	____
___	____
___	____
__	____
____	____
___	____
___	____
__	____
_______	____
______	____
_______	____
_____	____
____	____
____	____
_____	____
____	____
_____	____
_______	____
____	____
_____	____
____	____
____	____
____	____
____	____
________	____
___	____
____	____
____	____
___	____
______	____
_____	____
_____	____
_____	____
____	____
_____	____
____	____
____	____
_____	____
____	____
____	____
_______	____
_______________	____
______	____
________	____
_____	____
______	____
_____	____
_______	____
_______	____
___	____
__________	____
_______	____
_________	____
_______	____
___APP__	____
____	____
__________	____
_________	____
_____	____
__APP_____	____
______	____
________	____
_____	____
_________	____
_______	____
______	____
___________	____
____________	____
_____	____
____	____
_______	____
____________	____
______	____
____	____
______	____
__________	____
______	____
__________	____
__________	____
____	____
___	____
__	____
_____	____
____	____
_______	____
________	____
_________	____
______	____
______	____
________	____
_____	____
______	____
______	____
____	____
____	____
___	____
________	____
____	____
_____	____
____	____
___	____
_____	____
___	____
_______	____
__	____
____	____
________	____
_	____
___	____
_______	____
____________	____
_____	____
_________	____
_______	____
________	____
________	____
_______	____
__________	____
________	____
_______	____
_____	____
_____	____
_________	____
_________	____
________	____
_________	____
________	____
________	____
__________	____
_________	____
________	____
___________	____
________	____
_____	____
____	____
__________	____
_______	____
______	____
__________	____
______	____
________	____
________	____
_______	____
_____	____
________	____
___________	____
______	____
_________	____
_____	____
_____	____
___________	____
______	____
________	____
________	____
________	____
_______	____
_______	____
________	____
__________	____
_________	____
_______	____
_______	____
_________	____
_____	____
_____	____
__________	____
_________	____
_______	____
_____	____
____	____
____	____
____	____
________	____
__________	____
_____	____
____	____
_____________	____
_________	____
______________	____
___________	____
_______	____
_______	____
______	____
_________	____
______	____
___	____
__.___	____
____	____
_____	____
_ии	____
______	____
________	____
_____	____
___	____
______	____
____	____
_______	____
______	____
_____	____
_________	____
_________	____
_______	____
_______	____
_____	____
______	____
______	____
_______	____
______	____
________	____
_______	____
________	____
____	____
___	____
______	____
____	____
_______	____
___	____
___	____
_____	____
____	____
_______	____
__________	____
______	____
_______	____
________	____
___	____
________	____
______	____
__	____
_____	____
______	____
______	____
______	____
____	____
____	____
_____	____
___	____
________	____
___	____
________	____
___	____
_________	____
_____	____
____	____
______	____
____	____
____	____
______	____
_______	____
__________	____
______	____
______	____
_______	____
______	____
________	____
_____	____
_______________	____
_________	____
_______	____
_____	____
____	____
_____	____
___________	____
_____	____
____	____
______	____
_________	____
____	____
___	____
_____________	____
_____________	____
____________	____
___________	____
_______	____
________	____
________	____
_______	____
_________	____
________	____
_______	____
___	____
________	____
__	____
______	____
______	____
___	____
__________	____
____	____
____	____
______	____
______	____
___	____
_______	____
__	____
_____	____
_____	____
____	____
__	____
_______	____
______	____
_____	____
______	____
_	____
___________	____
_____	____
_____	____
____	____
___	____
____	____
_____	____
_____	____
________	____
_____	____
_____	____
____	____
____	____
_____	____
_____	____
_________	____
_____	____
_____	____
___	____
_________	____
________	____
_________	____
________	____
__________	____
________	____
_______	____
_______	____
______	____
_____	____
_________	____
_________	____
________	____
_____	____
__________	____
_________	____
________	____
____	____
____	____
______	____
_____	____
____	____
______	____
____	____
___	____
____	____
___	____
______	____
____	____
_______	____
________	____
_________	____
_________	____
________	____
______	____
_____	____
_____	____
_____	____
_____	____
______	____
_________	____
_______	____
_______	____
__________	____
______________	____
________	____
_______	____
___________	____
__________	____
______	____
__________	____
_________	____
___________	____
__________	____
_________________	____
_______________	____
_____	____
______	____
_______	____
____	____
______	____
____	____
____	____
___	____
_______	____
______	____
___________	____
_______	____
______	____
________	____
____	____
______	____
________	____
_____	____
____	____
____	____
_______	____
_______	____
___	____
____	____
________	____
_____	____
___	____
_____	____
___	____
____	____
______	____
_______	____
____	____
________	____
_________	____
_____________	____
________	____
________	____
______	____
_______	____
______	____
_______	____
______	____
________	____
____	____
_______	____
________	____
________	____
________	____
_______	____
_______	____
____	____
___	____
_____	____
______	____
_____	____
______	____
______	____
______	____
______	____
__	____
_______	____
___	____
______	____
_______	____
________	____
_____	____
_____	____
_______	____
_____	____
_____	____
____	____
_______	____
___	____
___	____
______	____
________	____
_______	____
_________	____
_____	____
________	____
_____	____
______	____
_______	____
___	____
______	____
________	______
__________	______
___________	______
______________	______
____________	______
______	______
_______	______
___	______
___	______
____	______
____	______
___	______
___	______
________	______
_____________	______
_______	______
_________	______
___	______
___	______
___	______
_________	______
______	______
_______	______
________	______
__________	______
_______	______
________	______
_________	______
__	______
_________	______
_______	______
___	______
____	______
________	______
____	______
___А	______
_____________	______
_________	______
_________	______
_______	______
________	______
_________	______
_________	______
_________	______
___	______
__________	______
_________	______
__________	______
___	______
__________	______
___	______
___	______
__________	______
____	______
___	______
______	______
___	______
____	______
___	______
____	______
___	______
___	______
__________	______
___	______
___	______
___	______
_____	______
___	______
___	______
___	______
__________	______
____	______
___	______
_____	______
_____	______
______	______
_____	______
_______	______
______	______
___	______
___	______
____	______
__________	______
_____________	______
___	______
____	______
_____	______
________	______
___	______
____	______
______	______
____	______
_____	______
_____________	______
____	______
____	______
_____	______
___________	______
_____	______
_______________	______
_____	______
___________	______
_________	______
__________	______
__________	______
____	______
_____	______
_____	______
______	______
_____	______
____	______
______	______
______	______
_____	______
___	______
_____	______
__________	______
____	______
_______	______
________	______
_____	______
____	______
____	______
___	______
___	______
_____	______
_____	______
_______	______
_____	______
___	______
____	______
____	______
_____	______
________	______
___	______
_____	______
____	______
__________	______
___________	______
____________	______
____	______
_____	______
______________	______
_____________	______
__________	______
________	______
________	______
____	______
_________	______
____	______
____	______
____	______
____________	______
_______	______
____________	______
____	______
______	______
____	______
________	______
_______	______
____	______
____	______
____	______
____	______
_____	______
_______	______
________	______
_______	______
_________	______
______________	______
________	______
____	______
____	______
____	______
____	______
_____	______
_____	______
__________	______
__________	______
____	______
____	______
____	______
________	______
_______	______
________	______
____	______
_______	______
_________	______
_________	______
__________	______
__________	______
__________	______
____________	______
___________	______
__________	______
________	______
_________	______
____	______
___	______
_____	______
____	______
_____	______
______	______
_____	______
________	______
________=__	______
_____	______
_________	______
__________	______
_________	______
__________	______
_________	______
________	______
___________	______
____	______
________	______
_________	______
________	______
_______	______
__________	______
____________	______
__________	______
__________	______
_______	______
___________	______
_________	______
_____________	______
__________	______
________	______
___________	______
____	______
____	______
____	______
____	______
_________	______
_______	______
_________	______
___________	______
___________	______
_________	______
_________	______
_____	______
____	______
___________	______
________	______
___lol	______
________	______
__________	______
_________	______
__________	______
____	______
____	______
_______	______
_______	______
____	______
____	______
_________	______
____	______
____	______
____	______
___________	______
____	______
____	______
___	______
______	______
_____________	______
__________	______
______	______
________________	______
______	______
_____	______
_____	______
___________	______
______	______
_____	______
______	______
____	______
____	______
_________	______
______	______
_____________	______
____________	______
_________	______
_____________	______
_____________	______
______	______
____________	______
_____________	______
____________	______
______	______
______	______
___________	______
___________	______
____________	______
_____	______
______	______
_________	______
______	______
_____	______
______	______
___________	______
_____	______
__________	______
_________	______
_________	______
___________	______
__________	______
___________	______
___________	______
_____	______
_____	______
________	______
_____________	______
_________	______
_______	______
____________	______
______	______
_____	______
__________________	______
______	______
______	______
_____	______
______	______
_____________	______
_________	______
______	______
______________	______
____	______
___________	______
___________	______
______	______
__________	______
_______	______
_______	______
______	______
_____________	______
_______	______
___________	______
____	______
______	______
_____	______
____________	______
_____	______
_______	______
__________	______
_______	______
____	______
_____	______
________	______
_________	______
___	______
_______	______
_______________	______
_______	______
______	______
__________	______
___	______
_____	______
____	______
____	______
__________	______
___	______
__________	______
___________	______
__________	______
__________	______
__________	______
__________	______
__60_______	______
__50_______	______
__40_______	______
__30_______	______
__20_______	______
__10_______	______
_______	______
___	______
______	______
_____	______
___________________	______
________	______
______	______
______	______
_____	______
_____	______
_______	______
___________	______
________	______
_______	______
______	______
______	______
______	______
______	______
____________	______
_____	______
____	______
______	______
_____	______
____	______
________	______
____	______
____	______
_______	______
___	______
_____	______
____	______
______	______
_____	______
_______	______
____	______
___	______
___________	______
___	______
____	______
________	______
____	______
______	______
__________	______
______	______
____________	______
_______	______
__	______
______	______
______	______
_____	______
____	______
_______	______
____	______
______	______
____	______
_____________	______
___	______
_______	______
________	______
__	______
___________	______
______	______
____________	______
________________	______
___________	______
_________	______
_________	______
______	______
______	______
____________	______
_______	______
_______	______
_________	______
________	______
______	______
____________	______
________	______
__________	______
______	______
_______	______
______	______
_____	______
________	______
_____	______
______	______
___	______
____	______
_____	______
________	______
______	______
_____	______
_______	______
____	______
____	______
_____	______
__	______
____	______
______	______
_____	______
__	______
____	______
_	______
________	______
____	______
______	______
______	______
____	______
_____	______
___	______
__	______
________	______
________	______
___	______
___	______
_____	______
__	______
_________	______
________	______
_____	______
____	______
____	______
_____	______
______	______
___	______
______	______
_____	______
__	______
__________	______
____	______
_______78____	______
_______	______
______	______
______	______
______	______
______	______
______	______
_____	______
______	______
____	______
______	______
_____	______
_____	______
_____	______
___	______
_____	______
____	______
____	______
_______	______
_________	______
___	______
____	______
____	______
___	______
_____	______
__	______
__________	______
_____	______
_____	______
______	______
______	______
_______	______
_______	______
____	______
_____	______
____	______
_________	______
____	______
_____	______
___________	______
_______	______
_____	______
____	______
____	______
____	______
______	______
________	______
______	______
__________	______
______	______
____	______
___	______
_____	______
____	______
____	______
____	______
____	______
_____	______
_______	______
___	______
____	______
_____	______
_____	______
______	______
_____	______
___	______
__	______
_______	______
_________	______
____	______
____	______
____	______
_______	______
___	______
______	______
______	______
_____	______
____	______
_____	______
_____	______
_______	______
___	______
___	______
__	______
______	______
_______	______
_____	______
______	______
____	______
______	______
______	______
____	______
___	______
_____	______
__	______
___	______
_____	______
_________	______
__________	______
__________	______
________	______
_____	______
_____	______
______	______
________	______
___	______
ok__	______
2________	______
10_____	______
_______	______
______	______
____	______
_____	____
________	____
___А	____
__	____
___	____
__	____
____	____
___	____
____	____
_____________	____
__	____
____	____
___	____
___	____
______	____
_______	____
________	____
_____	____
__	____
__	____
______	____
_______	____
____	____
____	____
__	____
_____	____
______	____
_____	____
_____	____
_	____
______	____
_____	____
__	____
______	____
_____.......	____
_____	____
_	____
__	____
_	____
_	____
______	____
______	____
_____	____
_______	____
_________	____
________	____
_____	____
________	____
_______	____
__	____
__	____
_	____
________	____
______	____
______	____
___________	____
_________________	____
________	____
________	____
______	____
________	____
______	____
____	____
____________	____
___	____
______	____
______	____
________	____
____	____
____	____
__________	____
______________	____
________________	____
____	____
________	____
___	____
______	____
_____	____
____	____
______	____
______	____
____	____
____	____
______	____
_____	____
___	____
____	____
___	____
_____________	____
____	____
_________	____
____	____
_____	____
____	____
___	____
________	____
_____	____
_______	____
___	____
_____	____
__________	____
___	____
__	____
_____	____
____	____
____	____
___	____
___	____
_________	____
__	____
__	____
____	____
______	____
_________	____
______	____
______	____
_________________	____
APP______	____
APP____	____
___	______
___	______
_____	______
_______	______
___________	______
______	______
_____	______
___	______
_____	______
_______	______
_______	______
_______	______
_______	______
____	______
_____	______
____	______
___	______
________	______
________	______
____	______
________	______
_______	______
________	______
__	______
_____	______
___	______
_____	______
_______	______
________	______
_____	______
_____	______
_____________	______
_______	______
_____	______
_____	______
____	______
___	______
__man_	______
____	______
______	______
___________	______
________	______
____	______
____	______
_________	______
_____	______
____	______
_____	______
____	______
______	______
_____	______
_____	______
______	______
_____	______
____	______
___	______
____	______
__	______
___	______
__	______
____	______
___	______
_____	______
_____	______
__	______
___	______
___	______
_______	______
_________	______
___	______
_____	______
_____	______
___	______
_______	______
____	______
_______	______
____	______
________	______
______	______
______	______
_______	______
___________	______
______	______
______	______
__________	______
________	______
_______	______
______	______
______	______
_____	______
_______	______
_____	______
______	______
______	______
__________	______
______	______
______	______
_______	______
______	______
_____	______
______	______
____	______
_____	______
______	______
____	______
_____	______
______	______
____	______
____	______
__	______
_____	______
______	______
__________	______
_______	______
______	______
_______	______
____	______
_____	______
____	______
____	______
_____	______
_____	______
_____	______
_____	______
_____	______
______	______
_____	______
______	______
_____	______
_____	______
______	______
______	______
__**__	______
_______	______
_____	______
_________	______
_______	______
_______	______
________	______
__	______
______	______
__	______
___	______
___	______
____	______
________	______
________	______
__	______
__	______
____	______
____	______
___	______
___	______
______	______
____	______
_____	______
_____	______
_____	______
_____	______
______	______
_________	______
______	______
______	______
______	______
________	______
_________	______
__________	______
_______	______
______	______
______	______
_______	______
______	______
______	______
_______	______
______	______
_____	______
__________	______
_______	______
______	______
_____	______
_____	______
______	______
_____	______
______	______
______	______
__	______
_____	______
_______	______
____	______
______	______
__	______
____	______
__	______
______	______
_______	______
__________	______
___	______
__	______
___	______
_____	______
__	______
___	______
____	______
_______	______
___	______
__	______
________	______
_________	______
__________	______
___	______
____	______
_____	______
_________	______
___	______
__	______
____	______
_____	______
__	______
_____	______
___	______
______	______
__________	______
_________	______
_________	______
___	______
_______	______
______	______
____________	______
____________	______
___	______
____	______
____	____
____	____
___	____
___	____
_______	____
____	____
____	____
_________	____
______	____
____	____
___	____
___	____
__	____
______	____
_______	____
________________	____
_______	____
_______	____
_____	____
__________	____
_________	____
__________	____
_________	____
________	____
_______	____
_________	____
_______	____
_____	____
_____	____
_____	____
___________	____
___________	____
__________	____
_________	____
________	____
_________	____
________	____
____________	____
__________	____
_________	____
______	____
_____	____
______	____
__________	____
______	____
___________	____
________	____
_____	____
_________	____
____	____
______	____
_____	____
_______	____
__________	____
____	____
_____	____
____	____
______	____
____	____
_______	____
______	____
_______________	____
______	____
_______	____
_______	____
______	____
____	____
_____	____
_______	____
______	____
_______	____
__________	____
___________	____
_________	____
____________	____
_______	____
__________	____
____________	____
_____________	____
_________________	____
______________	____
___________	____
_________	____
___________________	____
________	____
____	____
___	____
_________	____
____	____
_____	____
_____	____
_________	____
___	____
___	____
_______	____
___________	____
____	____
____	____
____	____
_______	____
___	____
_____	____
__	____
_____	____
_____	____
_______	____
____	____
______	____
_____	____
______	____
____	____
____	____
_____	____
___	____
___	____
___	____
__	____
_____	____
____	____
_____	____
______	____
____	____
______	____
___	____
______	____
__________	____
_____	____
______	____
_____	____
___	____
_____	____
_______	____
