text,category,label,CutDebt,IDClassifier,IfKnowDebtor,Installment,ConfirmLoan,WillingToPay
等一下，等一下,请求等待,111,0,0.0,0.0,0,0,0
我在上厕所，等下,请求等待,111,0,0.0,0.0,0,0,0
孩子醒了等下,请求等待,111,0,0.0,0.0,0,0,0
马上，我给他说声,请求等待,111,1,0.0,0.0,1,0,1
我不是本人，你等下我把电话给他,请求等待,111,1,0.0,0.0,1,1,1
哦哦哦，等一下,请求等待,111,0,0.0,0.0,0,0,0
我先去接孩子,请求等待,111,0,1.0,1.0,0,0,0
别忙，我还有点事,请求等待,111,0,0.0,0.0,0,0,0
水开了我去弄下,请求等待,111,0,0.0,0.0,0,0,0
他马上过来，等一下,请求等待,111,1,0.0,0.0,1,1,1
你等我1分钟,请求等待,111,0,0.0,0.0,0,0,0
你说什么？等一下,请求等待,111,0,0.0,0.0,0,0,0
他在吃饭，等一下,请求等待,111,1,0.0,0.0,1,1,1
多少钱你等下我记下,请求等待,111,0,1.0,1.0,0,0,0
他出去了，等会打过来吧,请求等待,111,1,0.0,0.0,1,1,1
我关下电视声音，你等下,请求等待,111,0,0.0,0.0,0,0,0
我在电梯里，等一下再说,请求等待,111,0,0.0,0.0,0,0,0
他两分钟后到，你可以等等,请求等待,111,1,0.0,0.0,1,1,1
拿下本子记下你等一下,请求等待,111,0,1.0,1.0,0,0,0
你等等，我把宠物关进笼子,请求等待,111,0,0.0,0.0,0,0,0
我要进电梯了，你等一下,请求等待,111,0,0.0,0.0,0,0,0
他马上来啦，等一下,请求等待,111,1,0.0,0.0,1,1,1
我开下电脑等下,请求等待,111,0,0.0,0.0,0,0,0
他不在，等会我叫他打过来,请求等待,111,1,0.0,0.0,1,1,1
等下，我上个厕所,请求等待,111,0,0.0,0.0,0,0,0
等等，我关一下窗户,请求等待,111,0,0.0,0.0,0,0,0
要不等一下，他可能马上到,请求等待,111,1,0.0,0.0,1,1,1
你等一下,请求等待,111,0,0.0,0.0,0,0,0
等一下，我肚子痛,请求等待,111,0,0.0,0.0,0,0,0
"你又是谁。方案给我发到微信嘛,等我一下，您先别挂电话，我去关一下门。",请求等待,111,0,1.0,1.0,0,0,0
先不挂哈，等我几分钟。,请求等待,111,0,0.0,0.0,0,0,0
我去关个窗，你等等,请求等待,111,0,0.0,0.0,0,0,0
稍等一下，喝口水。,请求等待,111,0,0.0,0.0,0,0,0
"就这么跟你说吧，算了，我不想跟你说。你们看着办,等一下，我让他接电话。",请求等待,111,0,1.0,1.0,0,0,0
"你又是谁, 嗯嗯恩, 我洗个手，稍等。",请求等待,111,0,0.0,0.0,0,0,0
我在洗手间洗手，等一分钟,请求等待,111,0,0.0,0.0,0,0,0
"哈哈。利息怎么算,马上，我给同事说一声。",请求等待,111,0,1.0,1.0,0,1,0
我再等一分钟,请求等待,111,0,0.0,0.0,0,0,0
你等我一下,请求等待,111,0,0.0,0.0,0,0,0
等等，我冲个奶粉,请求等待,111,0,0.0,0.0,0,0,0
他正过来，稍等一下,请求等待,111,0,0.0,0.0,0,0,0
我去拿个外卖，等我一会,请求等待,111,0,0.0,0.0,0,0,0
"哈哈。利息怎么算,我洗个手，稍等。",请求等待,111,0,0.0,0.0,0,0,0
一分钟，我付下款。,请求等待,111,0,0.0,0.0,0,0,0
我快递到了，你等等,请求等待,111,0,0.0,0.0,0,0,0
我送水的来了，等我一下，我把钱给他。,请求等待,111,0,0.0,0.0,0,0,0
"哈哈。要得，晓得了,我洗个手，稍等。",请求等待,111,0,1.0,1.0,0,1,0
等我2分钟,请求等待,111,0,0.0,0.0,0,0,0
"你说的是哪一个XXX, 利息怎么算, 等一下，我让他接电话。",请求等待,111,1,1.0,1.0,1,0,0
我在洗手间洗手，等一哈哈儿,请求等待,111,0,0.0,0.0,0,0,0
"你管我是不是。这个考虑下,马上，我给同事说一声。",请求等待,111,1,0.0,0.0,1,1,1
我上个厕所，稍等,请求等待,111,0,0.0,0.0,0,0,0
我出去接你电话,请求等待,111,0,0.0,0.0,0,0,0
等下，我喊她过来,请求等待,111,0,0.0,0.0,0,0,0
等我一分钟,请求等待,111,0,0.0,0.0,0,0,0
我去拿个快递,请求等待,111,0,0.0,0.0,0,0,0
"先来一首五环之歌吧。要得，晓得了,等一下，我让他接电话。",请求等待,111,1,,,1,1,1
稍等一下，我关下窗。,请求等待,111,0,0.0,0.0,0,0,0
我外卖到了，你等等,请求等待,111,0,0.0,0.0,0,0,0
等我把这碗面吃了，久了就汉趴了，没法吃了。,请求等待,111,0,0.0,0.0,0,0,0
"啊，五环，你不四环多一环。者,給我1分钟，马上就好。",请求等待,111,0,0.0,0.0,0,0,0
等下，我找个安静的地方,请求等待,111,0,0.0,0.0,0,0,0
我在厕所，马上就好，等一分钟,请求等待,111,0,0.0,0.0,0,0,0
"先来一首五环之歌吧。利息怎么算,我洗个手，稍等。",请求等待,111,1,1.0,1.0,1,0,0
我先抽一支烟,请求等待,111,0,0.0,0.0,0,0,0
稍等,请求等待,111,0,0.0,0.0,0,0,0
请稍等，我帮你叫他,请求等待,111,1,0.0,0.0,1,1,1
我拿个东西，等会儿,请求等待,111,0,0.0,0.0,0,0,0
等会，我去查下合同,请求等待,111,0,1.0,1.0,0,0,0
"啊，五环，你不四环多一环。要得，我知道,我洗个手，稍等。",请求等待,111,0,1.0,1.0,0,1,0
等我一下，我换耳机。,请求等待,111,0,0.0,0.0,0,0,0
我饭到了，你等等,请求等待,111,0,0.0,0.0,0,0,0
稍等，老板叫我。,请求等待,111,0,0.0,0.0,0,0,0
"你是不是有病呀。说多了都累,马上，我给同事说一声。",请求等待,111,0,0.0,0.0,0,0,0
稍等，我想下,请求等待,111,0,0.0,0.0,0,0,0
"你说的是哪一个XXX, 也, 給我1分钟，马上就好。",请求等待,111,1,0.0,0.0,1,1,1
我在厕所，马上就好，等一哈哈儿,请求等待,111,0,0.0,0.0,0,0,0
我洗个手，稍等。,请求等待,111,0,0.0,0.0,0,0,0
你先别挂电话,请求等待,111,0,0.0,0.0,0,0,0
马上哈，等我一下,请求等待,111,0,0.0,0.0,0,0,0
我倒杯茶，等一会,请求等待,111,0,0.0,0.0,0,0,0
可以等我一会吗，我现在忙,请求等待,111,0,0.0,0.0,0,0,0
"你又是谁。好好，我听到起在,我洗个手，稍等。",请求等待,111,1,0.0,0.0,1,0,1
一下下，我开下门。,请求等待,111,0,0.0,0.0,0,0,0
有人来了，你等等,请求等待,111,0,0.0,0.0,0,0,0
隔壁老王来借酱油，你等一分钟，我给他打点酱油。,请求等待,111,0,0.0,0.0,0,0,0
等一等,请求等待,111,0,0.0,0.0,0,0,0
"不想跟你说话, 了, 我洗个手，稍等。",请求等待,111,0,0.0,0.0,0,0,0
我在听课，马上就完了，等一分钟,请求等待,111,0,0.0,0.0,0,0,0
"你又是老几，你不说我为啥要说。焉,等一下，我让他接电话。",请求等待,111,0,1.0,1.0,0,0,0
我先给娃兑奶粉，稍等,请求等待,111,0,1.0,1.0,0,0,0
我知道了，你等一下，别挂,请求等待,111,0,0.0,0.0,0,0,0
你等一下，我先接个电话,请求等待,111,0,0.0,0.0,0,0,0
等一会，我泡杯咖啡,请求等待,111,0,0.0,0.0,0,0,0
"你猜我是不是呀。你们看着办,等我一下，您先别挂电话，我去关一下门。",请求等待,111,0,1.0,0.0,0,0,0
等我一下子，有人敲门，我去看看。,请求等待,111,0,0.0,0.0,0,0,0
有客人来了，你等等,请求等待,111,0,0.0,0.0,0,0,0
等我充五分钟电，手机没电了，我这个是OPPO手机，充电五分钟，通话一小时。,请求等待,111,0,0.0,0.0,0,0,0
"你有点儿讨厌。把方案发到我手机上嘛,我洗个手，稍等。",请求等待,111,0,1.0,1.0,0,0,0
我先喝杯水,请求等待,111,0,0.0,0.0,0,0,0
"请说普通话, 焉, 等我一下，您先别挂电话，我去关一下门。",请求等待,111,0,0.0,0.0,0,0,0
我在开会，马上就完了，等一分钟,请求等待,111,0,0.0,0.0,0,0,0
"不要闹。行嘛，继续,我洗个手，稍等。",请求等待,111,0,0.0,0.0,0,0,0
我先吃口饭，太饿了,请求等待,111,0,0.0,0.0,0,0,0
你等一下，他在外面,请求等待,111,1,0.0,0.0,1,1,1
你等一下，先别挂，我一会就回来,请求等待,111,0,0.0,0.0,0,0,0
等一分钟，我有点事,请求等待,111,0,0.0,0.0,0,0,0
马上回来哈，我接个电话。,请求等待,111,0,0.0,0.0,0,0,0
我朋友来了，你等等,请求等待,111,0,0.0,0.0,0,0,0
"你猜我是不是呀。要得，我知道,等一下，我让他接电话。",请求等待,111,0,0.0,0.0,0,0,0
下雨了，我先关一下窗,请求等待,111,0,0.0,0.0,0,0,0
你等一下，我叫他,请求等待,111,1,0.0,0.0,1,1,1
等我做完这个表格，先别挂,请求等待,111,0,0.0,0.0,0,0,0
马上，我给我朋友说声,请求等待,111,0,1.0,1.0,0,0,0
我去找下他本人，等会,请求等待,111,1,0.0,0.0,1,1,1
"你先说有什么事。说多了都累,等我一下，您先别挂电话，我去关一下门。",请求等待,111,0,0.0,0.0,0,0,0
请稍等，我下个楼。,请求等待,111,0,0.0,0.0,0,0,0
我妹妹来了，你等等,请求等待,111,0,0.0,0.0,0,0,0
"请说普通话。把方案发到我手机上嘛,等我一下，您先别挂电话，我去关一下门。",请求等待,111,0,1.0,1.0,0,1,0
你等一下，我去看看账单,请求等待,111,0,1.0,1.0,0,0,0
"你要请我看电影吗, 好嘛，我知道了, 等一下，我让他接电话。",请求等待,111,1,0.0,0.0,1,1,1
"你猜我是不是呀。嗯嗯，再说吧,我洗个手，稍等。",请求等待,111,1,0.0,0.0,1,1,1
我先处理手上的事，稍等,请求等待,111,0,0.0,0.0,0,0,0
他不在，我叫他,请求等待,111,1,0.0,0.0,1,1,1
等我马上画完画，请等一下,请求等待,111,0,0.0,0.0,0,0,0
稍等，我叫我我朋友过来,请求等待,111,0,0.0,0.0,0,0,0
"就这么跟你说吧，算了，我不想跟你说。再说,等我一下，您先别挂电话，我去关一下门。",请求等待,111,0,1.0,1.0,0,0,0
这里信号不好，我换个地方。,请求等待,111,0,0.0,0.0,0,0,0
我姐姐来了，你等等,请求等待,111,0,0.0,0.0,0,0,0
泡面好了，稍等我刨两口，一天没吃饭了，搬砖太饿了。,请求等待,111,0,0.0,0.0,0,0,0
你别忙，我先打开电脑,请求等待,111,0,0.0,0.0,0,0,0
"今天天气好晴朗，处处好风光, 哦，晓得了, 我洗个手，稍等。",请求等待,111,0,1.0,1.0,0,0,0
没得空，等一会儿,请求等待,111,0,0.0,0.0,0,0,0
"你哪个。能不能换个长点儿的还款周期呢,給我1分钟，马上就好。",请求等待,111,0,1.0,1.0,0,1,0
我马上就好,请求等待,111,0,0.0,0.0,0,0,0
我知道了，你等一下,请求等待,111,0,1.0,1.0,0,0,0
能稍等一下吗，我马上回来,请求等待,111,0,0.0,0.0,0,0,0
他正在路上，等一分钟,请求等待,111,1,0.0,0.0,1,1,1
你可以早点打过来啊，我现在有事,请求等待,111,0,0.0,0.0,0,0,0
"你说的是哪一个XXX。好嘛，我知道了,我洗个手，稍等。",请求等待,111,1,0.0,0.0,1,1,1
这里有点吵，我出去讲。,请求等待,111,0,0.0,0.0,0,0,0
我妈妈来了，你等等,请求等待,111,0,0.0,0.0,0,0,0
等一下，我银行卡呢？,请求等待,111,0,1.0,1.0,0,1,0
"哈哈。要得，我知道,給我1分钟，马上就好。",请求等待,111,0,1.0,1.0,0,1,0
马上，我先停下车,请求等待,111,0,0.0,0.0,0,0,0
"是不是和你有关系吗, 啦, 給我1分钟，马上就好。",请求等待,111,1,0.0,0.0,1,1,1
我在电梯里面，信号不太好，稍等,请求等待,111,0,0.0,0.0,0,0,0
"今天天气好晴朗，处处好风光。再说,等一下，我让他接电话。",请求等待,111,1,0.0,0.0,1,1,1
我先充一会儿电，稍等,请求等待,111,0,0.0,0.0,0,0,0
别挂，你等一下,请求等待,111,0,0.0,0.0,0,0,0
他做做饭，请稍等,请求等待,111,1,0.0,0.0,1,1,1
等一会儿，他正在接电话,请求等待,111,1,0.0,0.0,1,1,1
这里是图书馆，我换个地方。,请求等待,111,0,0.0,0.0,0,0,0
我爸爸来了，你等等,请求等待,111,0,0.0,0.0,0,0,0
稍等一下，水烧开了，我关下火。,请求等待,111,0,0.0,0.0,0,0,0
我喘下气先,请求等待,111,0,0.0,0.0,0,0,0
我在车库，信号不太好，稍等,请求等待,111,0,0.0,0.0,0,0,0
給我1分钟，我先过马路,请求等待,111,0,0.0,0.0,0,0,0
我洗手，你等一下,请求等待,111,0,0.0,0.0,0,0,0
他在洗碗，等2分钟,请求等待,111,0,0.0,0.0,0,0,0
他上厕所去了，等一会,请求等待,111,0,0.0,0.0,0,0,0
手机没话费了，等会联系,请求等待,111,0,0.0,0.0,0,0,0
"你哪个。好嘛，我知道了,給我1分钟，马上就好。",请求等待,111,0,0.0,0.0,0,0,0
稍等，我进电梯了。,请求等待,111,0,0.0,0.0,0,0,0
我叔叔来了，你等等,请求等待,111,0,0.0,0.0,0,0,0
我查下卡上还有多少钱，你们等一下。,请求等待,111,0,1.0,1.0,0,0,0
"今天天气很好。者,马上，我给同事说一声。",请求等待,111,0,1.0,1.0,0,0,0
你等我一下，我去上个厕所,请求等待,111,0,0.0,0.0,0,0,0
"是不是那个在敲代码的？, 我晓得, 給我1分钟，马上就好。",请求等待,111,0,0.0,0.0,0,0,0
我现在赶去公司，马上到，你等一分钟,请求等待,111,0,0.0,0.0,0,0,0
"这电话有毒。我想想办法吧,马上，我给同事说一声。",请求等待,111,0,1.0,1.0,0,0,0
給我1分钟，我先停车,请求等待,111,0,0.0,0.0,0,0,0
我在开会，我出去接,请求等待,111,0,0.0,0.0,0,0,0
她在洗衣服，请稍等一会,请求等待,111,1,0.0,0.0,1,1,1
他接水去了，等一下,请求等待,111,1,0.0,0.0,1,1,1
我现在在外地出差，没时间,请求等待,111,0,0.0,0.0,0,0,0
我儿子来了，你等等,请求等待,111,0,0.0,0.0,0,0,0
有人在敲门，稍等我看一下是谁。,请求等待,111,0,0.0,0.0,0,0,0
稍等,请求等待,111,0,0.0,0.0,0,0,0
"认识怎么样不认识又怎么样, 嗯嗯，再说吧, 給我1分钟，马上就好。",请求等待,111,1,0.0,0.0,1,1,1
我现在赶去公司，马上到，你稍等一分钟,请求等待,111,0,0.0,0.0,0,0,0
"我都已经说了不认识了。你们看着办,我洗个手，稍等。",请求等待,111,1,0.0,0.0,1,1,1
給我1分钟，我有电话进来,请求等待,111,0,0.0,0.0,0,0,0
她在拖地，能等一会吗,请求等待,111,1,0.0,0.0,1,1,1
"今天天气很好。嗯嗯恩,我洗个手，稍等。",请求等待,111,0,0.0,0.0,0,0,0
先别挂，我问下路。,请求等待,111,0,0.0,0.0,0,0,0
我女儿来了，你等等,请求等待,111,0,0.0,0.0,0,0,0
外卖来了，等我去拿一下。,请求等待,111,0,0.0,0.0,0,0,0
"我不想说话，不要烦我。啊，啥,我洗个手，稍等。",请求等待,111,0,0.0,0.0,0,0,0
等我喝杯水,请求等待,111,0,0.0,0.0,0,0,0
"不想跟你说话, 啦, 等我一下，您先别挂电话，我去关一下门。",请求等待,111,0,0.0,0.0,0,0,0
我在滴眼药水，等一分钟,请求等待,111,0,0.0,0.0,0,0,0
"就这么跟你说吧，算了，我不想跟你说。明显还可以再优惠点儿,马上，我给同事说一声。",请求等待,111,0,1.0,1.0,0,0,0
給我1分钟，我先给熟人打个招呼,请求等待,111,0,0.0,0.0,0,0,0
哦哦哦，你等一下,请求等待,111,0,0.0,0.0,0,0,0
她在午睡，你等下我喊她起来,请求等待,111,1,0.0,0.0,1,1,1
我去找他，等一分钟,请求等待,111,0,0.0,0.0,0,0,0
等会哈，我在煮饭,请求等待,111,0,0.0,0.0,0,0,0
"哈哈。把方案发到我手机上嘛,等我一下，您先别挂电话，我去关一下门。",请求等待,111,0,1.0,1.0,0,1,0
稍安，我上下车。,请求等待,111,0,0.0,0.0,0,0,0
我进电梯了，你等等,请求等待,111,0,0.0,0.0,0,0,0
这里信号不好，等我一下，换个地方。,请求等待,111,0,0.0,0.0,0,0,0
"那么多XXX，你说的是哪一个。好嘛，我知道了,等我一下，您先别挂电话，我去关一下门。",请求等待,111,0,1.0,1.0,0,1,0
等我喘口气,请求等待,111,0,0.0,0.0,0,0,0
"你说的是哪一个XXX, 哦，知道, 等一下，我让他接电话。",请求等待,111,1,0.0,0.0,1,1,1
我在滴眼药水，等一哈哈儿,请求等待,111,0,0.0,0.0,0,0,0
"哼哼。吧,马上，我给同事说一声。",请求等待,111,0,1.0,1.0,0,0,0
你等一下，我让他接电话,请求等待,111,0,0.0,0.0,0,0,0
等我几分钟，你先别挂,请求等待,111,0,0.0,0.0,0,0,0
她在带娃，请稍等，我让她来接,请求等待,111,1,0.0,0.0,1,1,1
