text,category,label,IDClassifier,IfKnowDebtor,ConfirmLoan,WillingToPay,CutDebt,Installment
我要和家里人商量下再说,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
知道了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
噢,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯嗯,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
好了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
清楚,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
考虑考虑,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
考虑下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
考虑一下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
可能,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
可能吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
知道,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
知道了·,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
知道了，下午再说,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
知道再处理,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我后面找时间看看，你别打了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
好，我想想办法，正好最近性情好，办法总是容易想出来,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我也很想还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
知了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我能有什么意见,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我过段时间处理,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯嗯额,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
好说,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
得，你别说了，我下来自己处理,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哦,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
喔,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嘻嘻,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
额,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
知道了，稍后再议,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
恩,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
恩？,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯，嗯，嗯,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯，嗯，嗯.......,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯，我知道了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
可以，我过段时间处理,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
行，知道了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
行我会想办法的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
还有这么多天，不急,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我需要考虑考虑,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我知道该怎么办了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯明白,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这个再议,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
要得，晓得了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
行，我晓得这个事情了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这个考虑下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
晓得了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
明白了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
回头我算算再说,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
明天再说吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
All right. I knew it.,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我了解了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我知道了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯哈，以后再说,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯嗯嗯,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
啥意思喃,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哦哦哦,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哦，知道了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
明白,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
看,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我到底是接受还是不接受,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
真好,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我再多想一哈啦,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我再多想一哈哈哈哈,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我再多想一哈哈,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我再多想一哈阿,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我想一哈矣,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我想一哈没意思,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不能保证，尽量吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
真的吗,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我看看吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我看看,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我看一下啊！,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我看一下！,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我看一下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我看下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我还款时候联系你,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我忘记了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我忘记还有这欠款了！,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯，明白了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
收到,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
行，我会想办法的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我想一下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
行行行，你说啥就是啥,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我想想办法吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
好嘛，到时再说,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我再看看,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
好的，我想办法,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这么个情况啊,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我随时注意到的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不急,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
行行行，忙完再说,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
行，好的，我袍哥人家决不拉稀摆带,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你们这个政策不错,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我考虑一下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我待会看看吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
好了，我知道了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯，我会想办法,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
好的，我说了行就是行,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哦，收到,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嘿嘿,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
好了，后面我想办法,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哦，知道,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我其实一直是想还的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
还有时间,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哦，明白了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
啊啊，晓得了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
啊,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
懂得起,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等下再说,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯，我想办法,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
行，知道啦,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
行，晓得了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
再说嘛,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你老大，你说了算,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
行，好的，我说了行就是行,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
行嘛，继续,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哎呀哈,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你们看着办,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
收到了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
了解,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
行，到那天再说了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哦，明白,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我关注到的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哦，晓得了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我正在想办法,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
明天,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我自己处理,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你等着看好了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
尽量,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哦知道了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我想办法周转,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我考虑下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我不会让你工作不好做,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我不差钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
凑到这么多钱了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这就让我朋友转账,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我尽快想办法处理,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我让别人给你打过去,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我已经让财务打给我了，还没到呢,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我朋友明天钱给我,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你真棒,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
到时间候联系你,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
尽量快点,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
会还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不是吧，这么安逸。,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
哈哈,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
尽量吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我劲量吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5号发工资,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你别催了我知道了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
到时候联系你,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在拍队,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
有时间,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我借钱还你哈,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会答复你,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等下我去借钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
贷款2天之后肯定能下来,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我试试,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
负担小多了。,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在要钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
youaregreat,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
尽我最大努力,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我试试吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
会还的，别催,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等一下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
相信你们说话算话数撒,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不差钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
有,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
相信你,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
小事情,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
行，我知道了，你等我联系你,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
很好,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
问朋友借把钱还了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
跟我朋友要钱了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
youaregood,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我知道了，,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我会积极处理的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
爽,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
晓得，晓得。,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我尽量,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我贼开心,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
朋友钱已过来了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
早该,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
支持,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
借到钱了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你把我名额留着,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
都这样了我不还还是个人吗,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我钱够,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我找朋友借钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
只能这样,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我想办法,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
到时联系,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我母亲今天钱给我,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
最近有钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10号打工资,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我月底发工资,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
一会,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我发工资了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
早这样不就早还了吗！,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我让财务给你打过去,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你们公司不错,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
后天,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
安逸，安逸！,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我朋友有钱，放心,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
给你添麻烦了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我马上下载看看,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
后天联系我,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
便宜,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
借一下吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
想办法,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
漂亮,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
明天想办法还点,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
那我尽量吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1000我有的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我尽力吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
可以呀，还一点是一点,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
再筹钱了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
到时候你提前给我打电话说一声,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯，我知道了。,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
奥,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
今天一分不处理的，是不可能的。,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
说了算数,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这个钱是有的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
俺要还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我找朋友借，先还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这下就好多了啥。,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯嗯·,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我有钱,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
分分钟。,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你相信我,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你是我的恩人啊,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
非常感谢,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我尽量去,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
正好我股票涨了，你这电话打的真是时候,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
试试吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我争取还吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
相信我,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我有钱了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我不会骗你的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你立马处理掉,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
相信我好了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
会处理的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
多少,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
谢谢你,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
发工资处理,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
那就这样吧,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
额知道了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我核实好了再说,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
咋不早说嘛，就点渣渣钱，分分钟就搞定了。,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
到时候我联系你扣款,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
家人不知道帮不帮我,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你放心,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我朋友借一下，抓紧把事情处理掉。,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
小事,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我考虑考虑,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
正在银行,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
知道了知道了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
别烦我我知道,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我跟老板预支看看,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
一会的,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
了解清楚了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我知道了，我想办法,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
要的，我晓得老，我尽快,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
钱已经要来了,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我跟家人商量,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我去想想办法,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你等下,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
没说不还,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
好了没有,模糊确认,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
