label,old_label,classifier,split_text
0,0,WillingToPay,可以，我月底处理。
0,0,WillingToPay,可以，我在两天以内处理
0,0,WillingToPay,可以，我这周就处理
0,0,WillingToPay,可以，我这周之内处理
0,0,WillingToPay,可以，下午就能还
0,0,WillingToPay,可以。
0,0,WillingToPay,可以2天时间啊，绝对没有问题
0,0,WillingToPay,可以把这个事情处理掉。
0,0,WillingToPay,可以的
0,0,WillingToPay,可以的，绝对没问题
0,0,WillingToPay,可以的，没问题
0,0,WillingToPay,可以的，没问题
0,0,WillingToPay,可以的，这个欠款，待会就处理
0,0,WillingToPay,可以的。我明天处理
0,0,WillingToPay,可以的啊
0,0,WillingToPay,可以的嗯
0,0,WillingToPay,可以哈
0,0,WillingToPay,可以嘛
0,0,WillingToPay,可以一个小时以后就处理
0,0,WillingToPay,可以在xx天内还
0,0,WillingToPay,可以在规定时间内呀
0,0,WillingToPay,肯定办好的，放心
0,0,WillingToPay,肯定处理
0,0,WillingToPay,肯定到账
0,0,WillingToPay,肯定的
0,0,WillingToPay,肯定还
0,0,WillingToPay,肯定行
0,0,WillingToPay,肯定行，马上还
0,0,WillingToPay,肯定行，马上就还
0,0,WillingToPay,肯定行，我马上就还
0,0,WillingToPay,肯定行的
0,0,WillingToPay,肯定会的，放心
0,0,WillingToPay,肯定可以
0,0,WillingToPay,肯定可以的
0,0,WillingToPay,肯定可以的，马上就还
0,0,WillingToPay,肯定可以还上。
0,0,WillingToPay,肯定没问题
0,0,WillingToPay,肯定能处理
0,0,WillingToPay,肯定能处理掉
0,0,WillingToPay,老板拖欠N个月工资，后天就发了，肯定还！
0,0,WillingToPay,礼拜一给你处理了
0,0,WillingToPay,立刻处理
0,0,WillingToPay,立刻处理了
0,0,WillingToPay,立刻去处理
0,0,WillingToPay,立马就好
0,0,WillingToPay,两天内，没问题
0,0,WillingToPay,两天时间可以还。
0,0,WillingToPay,两月之内处理
0,0,WillingToPay,马上处理
0,0,WillingToPay,马上处理好
0,0,WillingToPay,马上给你
0,0,WillingToPay,马上还
0,0,WillingToPay,马上还，五分钟！
0,0,WillingToPay,马上换
0,0,WillingToPay,马上就处理
0,0,WillingToPay,马上就处理好。待会联系。
0,0,WillingToPay,马上就还
0,0,WillingToPay,马上就还。
0,0,WillingToPay,马上就还了
0,0,WillingToPay,马上就好
0,0,WillingToPay,马上就来解决哈
0,0,WillingToPay,马上就能处理好。你等我消息
0,0,WillingToPay,马上去还
0,0,WillingToPay,马上转账
0,0,WillingToPay,么问题，下个星期就还了啥。
0,0,WillingToPay,么着急，明后天就还唠。
0,0,WillingToPay,没得问题，等哈哈就弄哈。
0,0,WillingToPay,没得问题。
0,0,WillingToPay,没什么问题但是要5天
0,0,WillingToPay,没事，你放心吧
0,0,WillingToPay,没问题
0,0,WillingToPay,没问题，现在就还
0,0,WillingToPay,没问题。
0,0,WillingToPay,没问题。马上就还
0,0,WillingToPay,没问题。下午三点就处理掉
0,0,WillingToPay,没问题的
0,0,WillingToPay,没问题嗯
0,0,WillingToPay,没问题啦
0,0,WillingToPay,没问题没意思
0,0,WillingToPay,没问题哇
0,0,WillingToPay,没问题我会按时还的
0,0,WillingToPay,没有问题
0,0,WillingToPay,没有问题的
0,0,WillingToPay,明年处理
0,0,WillingToPay,明天10吧
0,0,WillingToPay,明天处理
0,0,WillingToPay,明天还
0,0,WillingToPay,明天还，没意思
0,0,WillingToPay,明天还嗯
0,0,WillingToPay,明天还哈哈哈
0,0,WillingToPay,明天还进去
0,0,WillingToPay,明天还了
0,0,WillingToPay,明天还者
0,0,WillingToPay,明天就还
0,0,WillingToPay,明天就还你
0,0,WillingToPay,明天就可以
0,0,WillingToPay,明天就去
0,0,WillingToPay,明天去办
0,0,WillingToPay,明天去处理
0,0,WillingToPay,明天去还
0,0,WillingToPay,明天上午11点前
0,0,WillingToPay,明天上午处理掉
0,0,WillingToPay,明天上午还进去
0,0,WillingToPay,明天上午去银行还
0,0,WillingToPay,明天我会还的
0,0,WillingToPay,明天下午处理掉
0,0,WillingToPay,明天一定还
0,0,WillingToPay,莫问题
0,0,WillingToPay,那好吧
0,0,WillingToPay,那我等下让朋友帮我处理
0,0,WillingToPay,那我明天下午去银行处理
0,0,WillingToPay,你放心吧
0,0,WillingToPay,你放心吧。我现在在路上
0,0,WillingToPay,你放心说还就还
0,0,WillingToPay,你急什么，已经在还了
0,0,WillingToPay,年底还给你们可以吧？
0,0,WillingToPay,年底我一次性结清
0,0,WillingToPay,哦，我马上就准备要还的
0,0,WillingToPay,前一天就处理
0,0,WillingToPay,钱3点到账，到账马上还
0,0,WillingToPay,钱刚好够
0,0,WillingToPay,钱马上到位
0,0,WillingToPay,钱马上到账了，你急什么！
0,0,WillingToPay,钱已经在卡里了。
0,0,WillingToPay,确定行的
0,0,WillingToPay,三天还
0,0,WillingToPay,三天后还
0,0,WillingToPay,三天内处理
0,0,WillingToPay,三天内哈
0,0,WillingToPay,三天之内处理
0,0,WillingToPay,三天之内肯定还
0,0,WillingToPay,稍后处理
0,0,WillingToPay,稍后就还
0,0,WillingToPay,十天之内才能处理！
0,0,WillingToPay,十天之内肯定处理
0,0,WillingToPay,十五号发工资还
0,0,WillingToPay,说到做到
0,0,WillingToPay,四天内还
0,0,WillingToPay,天黑了就还
0,0,WillingToPay,晚点就处理
0,0,WillingToPay,晚上处理
0,0,WillingToPay,晚上处理给你截图
0,0,WillingToPay,晚上就还
0,0,WillingToPay,晚上就去
0,0,WillingToPay,晚上就去处理
0,0,WillingToPay,忘记了马上处理
0,1,WillingToPay,问朋友借把钱还了
0,0,WillingToPay,我10号还
0,0,WillingToPay,我15号处理
0,0,WillingToPay,我15号发工资还
0,0,WillingToPay,我15号就还
0,0,WillingToPay,我15天还
0,0,WillingToPay,我20号还
0,0,WillingToPay,我xx天内肯定还进去
0,0,WillingToPay,我保证
0,0,WillingToPay,我保证X号之前还清
0,0,WillingToPay,我吃完饭就还
0,0,WillingToPay,我吃完饭就去
0,0,WillingToPay,我大后天处理
0,0,WillingToPay,我待还还
0,0,WillingToPay,我待会忙完就去把钱还了
0,0,WillingToPay,我待会上APP把钱还了
0,0,WillingToPay,我到时会还的
0,0,WillingToPay,我的欠款。我很急，待会就处理
0,0,WillingToPay,我等等就处理
0,0,WillingToPay,我等会给你过去
0,0,WillingToPay,我等会见处理
0,0,WillingToPay,我等会就处理
0,0,WillingToPay,我等会就处理了
0,0,WillingToPay,我等会就处理没意思
0,0,WillingToPay,我等会就处理呢
0,0,WillingToPay,我等会就会处理
0,0,WillingToPay,我等会就去
0,0,WillingToPay,我等会就去处理
0,0,WillingToPay,我等会去筹钱处理
0,0,WillingToPay,我等会去处理
0,0,WillingToPay,我等下就还
0,0,WillingToPay,我等下手机银行直接处理
0,0,WillingToPay,我二号处理
0,0,WillingToPay,我发誓...绝对还！
0,0,WillingToPay,我发誓19就行
0,0,WillingToPay,我跟家里商量一下就处理
0,0,WillingToPay,我过几个星期搞定，OK?
0,0,WillingToPay,"我过几个星期搞定,请你别再骚扰我"
0,0,WillingToPay,我过两个月就还
0,0,WillingToPay,我过两个月就还阿
0,0,WillingToPay,我过两个月就还吧
0,0,WillingToPay,我过两个月就还哈哈哈
0,0,WillingToPay,我过一个星期处理
0,0,WillingToPay,我还
0,0,WillingToPay,我还上联系你'
0,0,WillingToPay,我还有三天发工资马上还
0,0,WillingToPay,我后天处理
0,0,WillingToPay,我后天还
0,0,WillingToPay,我会按时还钱的
0,0,WillingToPay,我会处理的
0,0,WillingToPay,我家人帮我还
0,0,WillingToPay,我叫财务处理
0,0,WillingToPay,我叫助理处理
0,0,WillingToPay,我借点钱就处理
0,0,WillingToPay,我今天处理
0,0,WillingToPay,我今天下班就还
0,0,WillingToPay,我今晚6点就处理
0,0,WillingToPay,我立马挪一下资金给还上
0,0,WillingToPay,我两点还
0,0,WillingToPay,我马上处理
0,0,WillingToPay,我马上还
0,0,WillingToPay,我马上就处理掉
0,0,WillingToPay,我马上就还
0,0,WillingToPay,我马上就去
0,0,WillingToPay,我马上让财务处理
0,0,WillingToPay,我马上让朋友帮我处理
0,0,WillingToPay,我马上提现
0,0,WillingToPay,我马上用手机银行转账
0,0,WillingToPay,我马上转
0,0,WillingToPay,我卖房子还
0,0,WillingToPay,我明天处理
0,0,WillingToPay,我明天处理。
0,0,WillingToPay,我明天还
0,0,WillingToPay,我明天就处理
0,0,WillingToPay,我明天就处理阿
0,0,WillingToPay,我明天就处理掉
0,0,WillingToPay,我明天就处理嗯
0,0,WillingToPay,我明天就处理哈哈哈
0,0,WillingToPay,我明天就处理啦
0,0,WillingToPay,我明天就还
0,0,WillingToPay,我明天就会处理
0,0,WillingToPay,我明天就去处理
0,0,WillingToPay,我明天来还
0,0,WillingToPay,我年底还
0,0,WillingToPay,我年底就还
0,0,WillingToPay,我起床就去
0,0,WillingToPay,我去银行存钱了，还有十分钟！
0,0,WillingToPay,我三点还
0,0,WillingToPay,我十号处理
0,0,WillingToPay,我十五号发工资，到时候还。
0,0,WillingToPay,我说了十号你别打电话了！
0,0,WillingToPay,我四点就还
0,0,WillingToPay,我提现到账就处理
0,0,WillingToPay,我通过APP处理
0,0,WillingToPay,我晚上处理
0,0,WillingToPay,我忘记了马上处理
0,0,WillingToPay,我忘了，马上处理
0,0,WillingToPay,我忘了现在就还
0,0,WillingToPay,我下班处理
0,0,WillingToPay,我下班还
0,0,WillingToPay,我下班就处理
0,0,WillingToPay,我下班就去还
0,0,WillingToPay,我下个星期还
0,0,WillingToPay,我下个月发工资还
0,0,WillingToPay,我下个月还
0,0,WillingToPay,我下个月就还
0,0,WillingToPay,我下个月累加还
0,0,WillingToPay,我下个月再还
0,0,WillingToPay,我下午处理
0,0,WillingToPay,我下月处理
0,0,WillingToPay,我下周处理
0,0,WillingToPay,我下周一就还
0,0,WillingToPay,我现在app上就还
0,0,WillingToPay,我现在处理
0,0,WillingToPay,我现在就还
0,0,WillingToPay,我现在就去处理
0,0,WillingToPay,我现在就去还
0,0,WillingToPay,我现在就用手机银行转账
0,0,WillingToPay,我现在在银行，马上就处理
0,0,WillingToPay,我一定按时还进去
0,0,WillingToPay,我一定处理
0,0,WillingToPay,我一定凑齐
0,0,WillingToPay,我一定给你办好
0,0,WillingToPay,我一定还
0,0,WillingToPay,我一定会还的
0,0,WillingToPay,我一定在这之前还上
0,0,WillingToPay,我一会处理掉
0,0,WillingToPay,我已经在操作还款了！
0,0,WillingToPay,我月初处理
0,0,WillingToPay,我月底处理
0,0,WillingToPay,我月底还
0,0,WillingToPay,我月底换
0,0,WillingToPay,我月底就处理
0,0,WillingToPay,我月底就还
0,0,WillingToPay,我月底肯定还
0,0,WillingToPay,我月中还
0,0,WillingToPay,我在吃饭，吃完饭就弄
0,0,WillingToPay,我在吃饭待会就还
0,0,WillingToPay,我在高速上，下高速就还
0,0,WillingToPay,我在开车，等下就去还
0,0,WillingToPay,我在取钱处理
0,0,WillingToPay,我在去银行转账的路上
0,0,WillingToPay,我这边下午八点之前保证还，我发誓。
0,0,WillingToPay,我这边下午九点之前保证还，我发誓。
0,0,WillingToPay,我这边下午六点之前保证还，我发誓。
0,0,WillingToPay,我这边下午七点之前保证还，我发誓。
0,0,WillingToPay,我这边下午三点之前保证还，我发誓。
0,0,WillingToPay,我这边下午十点之前保证还，我发誓。
0,0,WillingToPay,我这边下午四点之前保证还，我发誓。
0,0,WillingToPay,我这边下午五点之前保证还，我发誓。
0,0,WillingToPay,我这个星期还
0,0,WillingToPay,我这个月15号发工资等我发工资我就把钱还了
0,0,WillingToPay,我这个月16号发工资等我发工资我就把钱还了
0,0,WillingToPay,我这个月19号发工资等我发工资我就把钱还了
0,0,WillingToPay,我这个月21号发工资等我发工资我就把钱还了
0,0,WillingToPay,我这个月22号发工资等我发工资我就把钱还了
0,0,WillingToPay,我这个月23号发工资等我发工资我就把钱还了
0,0,WillingToPay,我这个月就能处理
0,0,WillingToPay,我这就还进去
0,0,WillingToPay,我正在银行，马上处理
0,0,WillingToPay,我正准备还
0,0,WillingToPay,我正准备去还呢
0,0,WillingToPay,我知道会处理的
0,0,WillingToPay,我中旬处理
0,0,WillingToPay,五点之前绝对能还上！
0,0,WillingToPay,五分钟，已经到银行了
0,0,WillingToPay,下班就处理
0,0,WillingToPay,下班就还
0,0,WillingToPay,下班了就还
0,0,WillingToPay,下车了就还
0,0,WillingToPay,下个月处理
0,0,WillingToPay,下个月还
0,0,WillingToPay,下个月就处理
0,0,WillingToPay,下个月全部还清
0,0,WillingToPay,下午别人就转钱给我处理
0,0,WillingToPay,下午处理
0,0,WillingToPay,下午还
0,0,WillingToPay,下午还处理
0,0,WillingToPay,下午就存
0,0,WillingToPay,下午就给你打过来
0,0,WillingToPay,下午就还
0,0,WillingToPay,下午就能处理
0,0,WillingToPay,下午肯定处理
0,0,WillingToPay,下午我就处理掉。
0,0,WillingToPay,下下下月处理
0,0,WillingToPay,下下月处理
0,0,WillingToPay,下星期一处理
0,0,WillingToPay,下月处理
0,0,WillingToPay,下周处理
0,0,WillingToPay,下周还
0,0,WillingToPay,现在把它处理了
0,0,WillingToPay,现在处理
0,0,WillingToPay,现在存钱
0,0,WillingToPay,现在还
0,0,WillingToPay,现在就处理
0,0,WillingToPay,现在就还
0,0,WillingToPay,现在就换
0,0,WillingToPay,现在就可以
0,1,WillingToPay,现在没钱，有钱在处理
0,0,WillingToPay,现在去处理
0,0,WillingToPay,现在有钱没问题
0,0,WillingToPay,现在在路上，马上处理
0,0,WillingToPay,现在在弄
0,0,WillingToPay,现在在转
0,0,WillingToPay,现在转过去
0,0,WillingToPay,晓得，晓得，明天第一时间还哈。
0,0,WillingToPay,谢谢提醒了，等我下班，我就去弄。
0,0,WillingToPay,星期一处理
0,0,WillingToPay,星期一处理
0,0,WillingToPay,星期一上午8点之前肯定处理最迟不超过8点半
0,0,WillingToPay,要得
0,0,WillingToPay,要得，明天就去还
0,0,WillingToPay,要得，一定在那之前就弄好。
0,0,WillingToPay,要的
0,0,WillingToPay,一定
0,0,WillingToPay,一定的。
0,0,WillingToPay,一定还
0,0,WillingToPay,一定会处理好的
0,0,WillingToPay,一定会还
0,0,WillingToPay,一定可以
0,0,WillingToPay,一定能
0,0,WillingToPay,一个礼拜还
0,0,WillingToPay,一个小时处理
0,0,WillingToPay,一个星期处理
0,0,WillingToPay,一个星期之内
0,0,WillingToPay,一个星期左右能处理
0,0,WillingToPay,一个月处理
0,0,WillingToPay,一个月以后可以
0,0,WillingToPay,一哈儿就还
0,0,WillingToPay,一哈儿就还阿
0,0,WillingToPay,一哈儿就还啊
0,0,WillingToPay,一哈儿就还嗯
0,0,WillingToPay,一哈儿就还哈哈哈
0,0,WillingToPay,一哈儿就还呢
0,0,WillingToPay,一会去
0,0,WillingToPay,一会去办理
0,0,WillingToPay,一星期之内处理
0,0,WillingToPay,已经借钱了马上就可以处理了
0,0,WillingToPay,已经提现了，马上处理
0,0,WillingToPay,已经在操作了
0,0,WillingToPay,用不了等到X号，我现在就还
0,0,WillingToPay,有钱，马上还
0,0,WillingToPay,月初还
0,0,WillingToPay,月初就处理
0,0,WillingToPay,月底处理
0,0,WillingToPay,月底发工资还
0,0,WillingToPay,月底还
0,0,WillingToPay,月底还钱
0,0,WillingToPay,月底就还
0,0,WillingToPay,月底就还哈
0,0,WillingToPay,月底就换
0,0,WillingToPay,月底肯定还
0,0,WillingToPay,月底肯定会还
0,0,WillingToPay,月底肯定能还
0,0,WillingToPay,月底能处理
0,0,WillingToPay,月底一定处理。
0,0,WillingToPay,月底之前搞定
0,0,WillingToPay,月中发工资处理
0,0,WillingToPay,咋就忘了呢，好，马上就处理。
0,0,WillingToPay,这个啊，我争取今天之内处理吧
0,0,WillingToPay,这个没问题
0,0,WillingToPay,这个时间很合适
0,0,WillingToPay,这个时间内，绝对没问题
0,0,WillingToPay,这个时间内，肯定还
0,0,WillingToPay,这个时间内，肯定还完
0,0,WillingToPay,这个时间内，肯定可以
0,0,WillingToPay,这个时间内，肯定可以还完
0,0,WillingToPay,这个时间内，肯定没有问题
0,0,WillingToPay,这个时间内，没有问题
0,0,WillingToPay,这个事情肯定会处理好
0,0,WillingToPay,这个星期天就能处理
0,0,WillingToPay,这礼拜处理
0,0,WillingToPay,这两天一定处理
0,0,WillingToPay,这没问题
0,1,WillingToPay,这样吧，多给我四天，我肯定能还
0,0,WillingToPay,这周还
0,0,WillingToPay,正在处理
0,0,WillingToPay,正在转
0,0,WillingToPay,知道了到时候肯定还
0,0,WillingToPay,知道了马上处理
0,0,WillingToPay,知道了一会就处理
0,0,WillingToPay,周末我去银行还
0,0,WillingToPay,自己在app还
0,0,WillingToPay,最迟下午处理掉
0,0,WillingToPay,最迟月底处理
1,1,WillingToPay,10号不能还
1,1,WillingToPay,10天太短了
1,1,WillingToPay,1号不能还
1,1,WillingToPay,20天内可能还不了
1,1,WillingToPay,2号不能还
1,1,WillingToPay,2天没办法
1,0,WillingToPay,2小时之内不行
1,1,WillingToPay,3号不能还
1,1,WillingToPay,3天内可能还不了
1,1,WillingToPay,3天之内还不上
1,1,WillingToPay,4号不能还
1,1,WillingToPay,5号不能还
1,1,WillingToPay,6号不能还
1,1,WillingToPay,7号不能还
1,1,WillingToPay,8号不能还
1,1,WillingToPay,9号不能还
1,1,WillingToPay,app有减免的活动没有呢
1,1,WillingToPay,no
1,1,WillingToPay,sorry
1,1,WillingToPay,XX天内可能还不了
1,1,WillingToPay,X号太紧急了，还不了
1,1,WillingToPay,x号之前还不了
1,1,WillingToPay,x号之前还不了，继续欠下去吧
1,1,WillingToPay,啊！这么多啊！
1,1,WillingToPay,哎呀，我又不是不还，跟你说了有钱马上就会还你们啊
1,1,WillingToPay,爱起诉起诉
1,1,WillingToPay,爱咋咋
1,1,WillingToPay,爱怎样就怎样
1,2,WillingToPay,俺木有这么多钱，能少给点么
1,2,WillingToPay,俺木有这么多钱，能少还点不
1,2,WillingToPay,俺木有这么多钱，肿么办
1,2,WillingToPay,俺木有这么多钱啊
1,2,WillingToPay,俺木有这么多钱啦
1,2,WillingToPay,俺木有这么多钱哩
1,2,WillingToPay,俺木有这么多钱呢
1,2,WillingToPay,俺木有这么多钱噢
1,2,WillingToPay,俺木有这么多钱哦
1,2,WillingToPay,俺木有这么多钱呀
1,2,WillingToPay,按这金额我只能还一部分
1,1,WillingToPay,霸王条款
1,1,WillingToPay,办不到
1,1,WillingToPay,半个月不行
1,1,WillingToPay,帮帮忙啊我是真的困难
1,2,WillingToPay,帮帮我，给我减免吧
1,1,WillingToPay,帮别人借的
1,1,WillingToPay,帮个忙哈，兄弟
1,1,WillingToPay,帮我多申请点时间
1,2,WillingToPay,帮我减免点吧
1,1,WillingToPay,抱一抱，就当做从没借款2万
1,1,WillingToPay,被人骗的，已经报警了
1,1,WillingToPay,被人骗了
1,2,WillingToPay,本金就可以还
1,2,WillingToPay,本金能再少吗
1,1,WillingToPay,本来利息就太高了
1,1,WillingToPay,便宜点
1,1,WillingToPay,别巴巴拉拉的
1,1,WillingToPay,别打电话了，有钱我再还。
1,1,WillingToPay,别打过来了，我不会还的
