label,old_label,classifier,split_text
1,1,WillingToPay,要 还 的 钱 有点 高   低点 可以 不
0,0,WillingToPay,  处理
1,1,WillingToPay,别 打 过来 了   我 不会 还 的
1,1,WillingToPay,我 有钱 就 去 还
0,0,WillingToPay,我 正 准备 还
1,1,WillingToPay,现在 要 还 的 太 多   没 钱
1,2,WillingToPay,现在 没 得 那么 多钱   可以 少点 不
1,2,WillingToPay,有没有 减免
1,1,WillingToPay,能 不能 再缓  
0,0,WillingToPay,放心   兄弟   一定 的 。
0,0,WillingToPay,俺   办
1,1,WillingToPay,处理 不了
1,1,WillingToPay,帮别人 借 的
1,1,WillingToPay,我 问过 律师 了   我 是 可以 只 还 我 应该 还 的 金额
1,1,WillingToPay,来 我家 就 砍死 你
1,2,WillingToPay,我 想 分期 处理
1,2,WillingToPay,先 还 本金   可以 免 了 滞纳金 么 ？
1,1,WillingToPay,没钱 还
1,1,WillingToPay,刚 还 了 信用卡
1,1,WillingToPay,  可能 还 不了
1,2,WillingToPay,我 现在 的 能力 只能 分期
1,1,WillingToPay,还 钱   没门
1,2,WillingToPay,一次 处理 能少 还 点 吗
1,1,WillingToPay,你 打 我 啊
1,1,WillingToPay,能 申请 少 还 一点 吗
1,1,WillingToPay,我 有钱 再 还 ！
1,1,WillingToPay,雨下 太大   没法 去 处理
1,1,WillingToPay,不 还 会 咋样 嗯
1,1,WillingToPay,我 暂时 不 还
0,0,WillingToPay,这 两天 一定 处理
1,2,WillingToPay,减免 多少
1,1,WillingToPay,这么 短时间 借 不到 这么 多钱
1,1,WillingToPay,不减 不 还 ！
0,0,WillingToPay,好 我会 在 这 之前 还款 的
0,0,WillingToPay,没 问题
0,0,WillingToPay,10 号 发工资 处理
1,1,WillingToPay,我 就是 不 还 了
0,0,WillingToPay,我   就 处理
1,2,WillingToPay,没有 减免   不 还
0,0,WillingToPay,会得   会得 。
0,0,WillingToPay,这 没 问题
1,1,WillingToPay,真的 没 钱
0,0,WillingToPay,肯定 可以 的
0,0,WillingToPay,搞 忘 了   等 会 去
1,2,WillingToPay,给 点 折扣 啥 。
0,0,WillingToPay,我 马上转
1,1,WillingToPay,通融 一下
1,0,WillingToPay,我 可以 还要 在 多久 之前 呢
1,1,WillingToPay,便宜 点
1,1,WillingToPay,他 说 你 是 诈骗 的
1,1,WillingToPay,你 能 怎么着 我
1,2,WillingToPay,费用 不合理
0,0,WillingToPay,我 晚上 处理
1,1,WillingToPay,暂时 搞不定   咋整 呢
0,0,WillingToPay,晚上 处理
1,0,WillingToPay,过 两 月 我 有 个 工程款 下来 就 还
1,2,WillingToPay,少 整点 嘛 呀
1,1,WillingToPay,借 不到
0,0,WillingToPay,我 这边   之前 保证 还   我 发誓 。
1,1,WillingToPay,坐牢 刚 出来   等 我 上班 再 还
1,1,WillingToPay,  也 不行
1,1,WillingToPay,现在 真 没 钱
1,2,WillingToPay,可以 先 还 一部分 么
1,1,WillingToPay,钱 不够
1,1,WillingToPay,不 还 了   找 平安 客服 给 我 打电话 ！
0,0,WillingToPay,俺 待会儿 就 办 嘛
1,1,WillingToPay,别 打电话 了   有钱 我 再 还 。
1,0,WillingToPay,  不行     吧
1,1,WillingToPay,我 现在 没有 钱
0,0,WillingToPay,  就 处理
0,0,WillingToPay,会 处理 好 的
0,0,WillingToPay,我 月底 还
1,2,WillingToPay,我 可以 分期 还 吗
1,2,WillingToPay,你 减点 利息 我 现在 还
1,1,WillingToPay,这样 是 没有 意义 的 没意思
1,2,WillingToPay,这边 还 能 少点 吗
1,1,WillingToPay,在 等 几天 可以 吗 。 我 在 想 办法 。
0,0,WillingToPay,  处理
1,1,WillingToPay,占时 没 钱 还
1,1,WillingToPay,我 暂时 换不上 呀
1,1,WillingToPay,你告 我 吧
1,1,WillingToPay,你 来告 我 吧
1,1,WillingToPay,我 凭 本事 借 的 钱   凭 什么 要 还
1,1,WillingToPay,这么 短时间 不行 啊
1,1,WillingToPay,家里 困难  
0,0,WillingToPay,现在 有钱 没 问题
1,2,WillingToPay,少 整点 嘛 阿
0,0,WillingToPay,说 了 还 就 会 还
1,2,WillingToPay,能少 还 一点 么
1,2,WillingToPay,我 有 困难   先 处理 一部分
1,1,WillingToPay,工资 不到 账 我 也 没 办法
1,1,WillingToPay,再见
1,2,WillingToPay,我 先 还 一部分 行 吗
1,2,WillingToPay,我 可以 不 还 么
1,1,WillingToPay,工资 几个 月 没发 了   不 一定 能 处理
1,1,WillingToPay,太多 了   我 的 天
1,1,WillingToPay,暂时 搞不定   咋整 呢 ？ 你 说
1,1,WillingToPay,我 没 这 欠款
1,1,WillingToPay,随 你 怎么办
1,2,WillingToPay,我 可以 每个 月 还 一点 吗
1,1,WillingToPay,看 情况 吧
1,2,WillingToPay,我 先 还 一部分 好 吗
1,1,WillingToPay,我   不能 还 哇
1,1,WillingToPay,这个 金额 太高 了   没意思
0,0,WillingToPay,肯定 会 的   放心
0,0,WillingToPay,嗯 嗯 好 的
1,1,WillingToPay,我 现在 没 钱
1,1,WillingToPay,再 宽限 点 时间 吧
1,2,WillingToPay,有莫得 少 没意思
1,1,WillingToPay,你们 简直 是 高利贷 哦 阿
1,1,WillingToPay,当时 借 的 时候   都 不是 这样 说 的
0,0,WillingToPay,我 这个 月 21 号 发工资 等 我 发工资 我 就 把 钱 还 了
1,1,WillingToPay,少 一点 行 吗
0,0,WillingToPay,我 马上 提现
0,0,WillingToPay,等 一下 就 还
1,1,WillingToPay,我 父母 还 在 住院
1,2,WillingToPay,少 一点 行 吗 ？
0,0,WillingToPay,可以 的 嗯
1,2,WillingToPay,俺 木有 这么 多钱   能少 给 点 么
1,1,WillingToPay,要 上门 就 赶紧 的
1,1,WillingToPay,全欠 很多 钱
1,2,WillingToPay,能 还 本金 么
1,1,WillingToPay,高利贷 吗
1,1,WillingToPay,我 现在 吃饭 都 成问题
1,2,WillingToPay,这个 金额 太高 了   能少 还 一点 吗
1,1,WillingToPay,我 再 想 办法 筹点
1,1,WillingToPay,  处理 不了
1,1,WillingToPay,等 家人 把 钱 给 我 再 还
1,0,WillingToPay,我   还
1,1,WillingToPay,工资 不高   这 段时间 无法 处理 完
1,2,WillingToPay,可以 少 一点 么 ？ 我 实在 没 钱
1,2,WillingToPay,还 本金 这 几天 还
1,2,WillingToPay,你们 利息 太高 了   能 不 去 减掉 利息 啊
1,1,WillingToPay,还 没 发工资
0,0,WillingToPay,这个 时间 内   肯定 可以 还 完
0,0,WillingToPay,一定 可以
0,0,WillingToPay,肯定 行   我 马上 就 还
1,1,WillingToPay,金额 太高
0,0,WillingToPay,好好 马上 处理
1,1,WillingToPay,no
1,2,WillingToPay,我先 处理 一点 行么 ？
1,1,WillingToPay,  不行
1,2,WillingToPay,能 只 还 本金 吗
1,1,WillingToPay,我 目前 周转 不 过来 ！
1,1,WillingToPay,这个 时间 内   问题 大 了
1,2,WillingToPay,能 分期 减免 吗
1,1,WillingToPay,实在 不能
1,1,WillingToPay,太高 了   我 是 不会 还 这个 金额 的
1,1,WillingToPay,我 现在 手上 有点 紧   你 过段时间 再 打来 吧
0,0,WillingToPay,我下 月 处理
0,0,WillingToPay,马上 就 能 处理 好 。 你 等 我 消息
1,1,WillingToPay,朋友 没 给 我
1,1,WillingToPay,多会 有钱 多会 还
0,0,WillingToPay,2 月 28 还
1,1,WillingToPay,要 找 还 一部分   现在 没 钱
1,2,WillingToPay,俺 木有 这么 多钱 哩
1,1,WillingToPay,我 没 那么 多钱   不行 的
1,1,WillingToPay,不要 再 打 了   还 不 上
1,1,WillingToPay,时间 太短
0,0,WillingToPay,  处理 掉
1,1,WillingToPay,真的 没得 钱 阿
0,0,WillingToPay,可以   时间 啊   绝对 没有 问题
0,0,WillingToPay,我   就 处理 阿
1,1,WillingToPay,我 没想 过 要 还款
1,1,WillingToPay,父母 都 不管 我 了
1,2,WillingToPay,申请 减免
0,0,WillingToPay,可以   下午 就 能 还
1,2,WillingToPay,不 还 利息
0,0,WillingToPay,  还
0,0,WillingToPay,可以   肯定 没 问题
1,1,WillingToPay,我 再 看看 吧
1,1,WillingToPay,我 欠 你 钱 吗
1,1,WillingToPay,现在 没钱 我 去 去 借
1,2,WillingToPay,还 不起 这么 多
0,0,WillingToPay,星期一 上午 8 点 之前 肯定 处理 最迟 不 超过 8 点半
1,1,WillingToPay,不会 还 了
1,1,WillingToPay,时间 太短 了 我 钱 不够
1,1,WillingToPay,对不起   我 不 方便 这么 做 呗
0,0,WillingToPay,肯定 行 的
1,2,WillingToPay,太多 了 哦
0,0,WillingToPay,好 的   我 尽快
1,2,WillingToPay,你们 高利贷 啊
0,0,WillingToPay,我 立马 挪 一下 资金 给 还 上
1,1,WillingToPay,我 向 朋友 借钱   我们 协商 解决   不然 不 还 了
0,0,WillingToPay,不好意思 现在 处理
1,1,WillingToPay,过段时间 再说
1,1,WillingToPay,我 上有老   下有小   可不可以 宽限 几天
1,1,WillingToPay,我 现在 没 钱   过点 时间 再说 吧
1,1,WillingToPay,过 一阵 再说
1,1,WillingToPay,没 求得 钱 啥   你 是不是 傻   没意思
1,2,WillingToPay,俺 木有 这么 多钱   肿 么 办
1,1,WillingToPay,利息 好 高
0,0,WillingToPay,下下 月 处理
0,0,WillingToPay,我 下班 处理
1,1,WillingToPay,这个 时间 内   肯定 有 麻烦 了
1,1,WillingToPay,发生 了 点事   处理 不了
0,0,WillingToPay,老板 拖欠 N 个 月工资     就 发 了   肯定 还 ！
0,0,WillingToPay,好 的 哈
0,0,WillingToPay,就 对 没 问题
1,1,WillingToPay,  之内 还 不 上
1,1,WillingToPay,我 现在 还 没有 发工资
1,1,WillingToPay,现在 没钱 呀
1,1,WillingToPay,搞 不醒活 。
1,2,WillingToPay,这边 还 能 少 吗
1,1,WillingToPay,大姐   行行好   去掉 利息 嘛 。
1,1,WillingToPay,想 让 我 还 钱   想 多 了
1,1,WillingToPay,暂时 搞不定   咋整 呀
1,1,WillingToPay,暂时 处理 不了
1,1,WillingToPay,现在 手头紧   多 两天 哈 ？
0,0,WillingToPay,我 这边 下午 七点 之前 保证 还   我 发誓 。
1,1,WillingToPay,通融 一下   再 减点 嘛 。
1,2,WillingToPay,只 还 本金   要 得 不 ？
0,0,WillingToPay,月底 肯定 会 还
0,0,WillingToPay,等 我   处理 。
1,1,WillingToPay,想 处理   但是 身上 没 钱
1,2,WillingToPay,我 欠 了 很多 贷款   只能 还 一部分
1,1,WillingToPay,别 打 过来 了   我 没 钱 还 的
1,1,WillingToPay,高抬贵手
1,1,WillingToPay,我 还 没 工作   怎么办
0,0,WillingToPay,晚点 就 处理
1,1,WillingToPay,这 段时间 可能 不行
1,2,WillingToPay,我 现在 困难 能 帮 我 减免 3000 吗
1,1,WillingToPay,我 在 卖房子   等 我 房子 卖 了 的
1,1,WillingToPay,还 不起 了 矣
0,0,WillingToPay,我   下班 就 还
1,1,WillingToPay,暂时 没 钱
1,1,WillingToPay,不 还 会 咋样 矣
1,2,WillingToPay,只 还 本金 可以 吗
1,1,WillingToPay,不想 还
1,1,WillingToPay,没钱 我 也 处理 不了
0,0,WillingToPay,钱 马上 到 账 了   你 急 什么 ！
0,0,WillingToPay,  我   就 处理
1,1,WillingToPay,我 银行卡 没 来
1,1,WillingToPay,太多 钱 了   我 一下 拿 不 出来
0,0,WillingToPay,我 月 中 还
1,1,WillingToPay,真的 是 没 钱 了
1,2,WillingToPay,少点 啥 也
0,0,WillingToPay,莫 问题
0,0,WillingToPay,钱 已经 在 卡里 了 。
1,1,WillingToPay,就是 不想 给 你
1,2,WillingToPay,我 可以 还 但是 可以 少点 吗
0,0,WillingToPay,  去 办
1,2,WillingToPay,我 经济 很 困难 可以 先 处理 一部分 吗
1,1,WillingToPay,你们 利息 太高   我 还 不起  
0,0,WillingToPay,没 问题 嗯
0,0,WillingToPay,等 我 下班 就 处理
1,1,WillingToPay,这个 金额 太高   还 不起
1,1,WillingToPay,已经 想 办法 了
1,1,WillingToPay,不行 的
1,2,WillingToPay,我 只 还 本金
1,2,WillingToPay,少 还 点行 吗
1,1,WillingToPay,宽容 宽容 哈 ～
1,1,WillingToPay,这是 抢钱 啊
1,1,WillingToPay,我 没有 借钱
1,1,WillingToPay,自己 都 快养 不活 了
1,1,WillingToPay,我   还 不了 阿
1,1,WillingToPay,我 又 不 欠 你 钱
1,2,WillingToPay,可以 减免 多少
1,1,WillingToPay,朋友 借 我 钱 还 了 我 就 还
1,1,WillingToPay,我 银行卡 冻结 了
1,1,WillingToPay,银行卡 丢 了
1,2,WillingToPay,减免 本金 我 就 还
1,1,WillingToPay,有钱 一定 处理
1,1,WillingToPay,  再说
0,0,WillingToPay,一个 星期 处理
0,0,WillingToPay,马上 还
1,1,WillingToPay,傻 逼 我 借 干嘛 要 还
0,0,WillingToPay,    已经 到 银行 了
1,1,WillingToPay,你 说 的 是 2 万 越南盾 哇 ？
1,1,WillingToPay,无所谓
0,0,WillingToPay,十五号 发工资 还
0,0,WillingToPay,我   来 还
1,1,WillingToPay,烦死 了   天天 催 ！ 催命 啊
1,2,WillingToPay,太多 了 少点 吧
1,1,WillingToPay,处理 不上
1,1,WillingToPay,能 再 缓 几天 可以 不
0,0,WillingToPay,我 保证
1,1,WillingToPay,没有 欠款
1,2,WillingToPay,困难 现在   能 不能 少 一点
1,1,WillingToPay,工资 没发
1,2,WillingToPay,能 减免 一点 吗
1,1,WillingToPay,有钱 在 还
1,1,WillingToPay,没借 过 这个 钱
1,1,WillingToPay,你们 有完没完 了   都 说 了 还 不了   怎么 想 让 我 去 抢银行 啊
1,2,WillingToPay,我能 先 还 其中 一部分 吗 ？
1,1,WillingToPay,你 没听说过   借钱 的 是 大爷 哇
1,2,WillingToPay,需要 先 偿还 一部分
1,1,WillingToPay,能 不能 减免 啊
1,1,WillingToPay,想 让 我 还 钱   等到   吧 嗯
1,1,WillingToPay,我 现在 没 那么 多钱 。
1,1,WillingToPay,你们 起诉
0,0,WillingToPay,现在 在 路上   马上 处理
1,1,WillingToPay,有 困难
1,1,WillingToPay,你 是不是 傻 逼   我 忘记 了   挂断 电话
1,1,WillingToPay,等 我 有钱
0,0,WillingToPay,一会 去 办理
1,1,WillingToPay,我 还 不 完
0,0,WillingToPay,等 月底 处理
0,0,WillingToPay,行   我 这周 就 处理
0,0,WillingToPay,可以 的 。 我   处理
0,0,WillingToPay,下午 我 就 处理 掉 。
1,0,WillingToPay,申请 吧   减免 后 就 还 上
1,1,WillingToPay,等 有钱 仔说 把
0,0,WillingToPay,OK 。 马上 。
0,0,WillingToPay,说到做到
1,1,WillingToPay,时间 太少 了 ！
1,1,WillingToPay,啊 ！ 这么 多 啊 ！
1,2,WillingToPay,你 少点
1,1,WillingToPay,你 还是 挂 电话 吧
1,1,WillingToPay,你 是不是 有病   隔壁 四 医院 看看
0,0,WillingToPay,我 等 会 就 处理 呢
1,1,WillingToPay,我 工资 没到 账
1,2,WillingToPay,能少 还 一点 吗 哈哈哈
0,0,WillingToPay,我 等等 就 处理
0,0,WillingToPay,那好 吧
1,2,WillingToPay,利息 帮 我 减掉 可以 吗
0,0,WillingToPay,马上 换
1,1,WillingToPay,对不起   我 不 方便 这么 做 呀
1,1,WillingToPay,  还 不了
1,1,WillingToPay,工程款 没 收回
1,1,WillingToPay,凑 不到
1,1,WillingToPay,银行卡 被 冻结 了
0,0,WillingToPay,年底 还给 你们 可以 吧 ？
0,0,WillingToPay,半小时 就 还
0,0,WillingToPay,我 下班 就 去 还
1,2,WillingToPay,少点 啥 吧
1,2,WillingToPay,我 先 还 利息 吧
1,1,WillingToPay,我 现在 没有 钱 有 了 就 处理
1,1,WillingToPay,马上 还   你 做梦 哇 ？
0,0,WillingToPay,下班 就 处理
1,1,WillingToPay,时间 有点 紧
0,0,WillingToPay,月底 肯定 能 还
1,2,WillingToPay,先 还 一部分
1,2,WillingToPay,本金 能 再 少 吗
0,0,WillingToPay,月底 一定 处理 。
1,2,WillingToPay,可以 少点 不
1,1,WillingToPay,你们 简直 是 高利贷 哦 没意思
1,1,WillingToPay,我 现在 没 钱   发工资 还
0,0,WillingToPay,嗯   月底 还
1,1,WillingToPay,我 没 这么 多钱
1,1,WillingToPay,还要 些 时间
1,1,WillingToPay,我   不能 还 没意思
0,0,WillingToPay,我 已经 在 操作 还款 了 ！
1,1,WillingToPay,  行不行
1,1,WillingToPay,优惠 力度 那么 小   算了
1,2,WillingToPay,我 只 还 本金   利息 给 我 减掉
1,2,WillingToPay,可以 少 还 一点 吗
1,1,WillingToPay,可以 分开 还 吗
1,2,WillingToPay,我 手上 没 那么 多 现金   只能 先 还 一部分
1,1,WillingToPay,不好
1,1,WillingToPay,钱 不好 挣 啊
1,2,WillingToPay,能少 一点 吗
1,1,WillingToPay,这样 有意思 吗
1,1,WillingToPay,资金 链断 了   再 想 办法 处理 。
1,0,WillingToPay,我过 几天 自己 处理
1,1,WillingToPay,  还 不了
0,0,WillingToPay,我 一定 给 你 办好
1,2,WillingToPay,我 还 本金
1,1,WillingToPay,最近 忙
1,1,WillingToPay,你们 是 骗子
1,1,WillingToPay,滚   没 钱
1,1,WillingToPay,时间 太短 了 还 不了
1,2,WillingToPay,少点 啥 嗯
1,1,WillingToPay,时间 太短 了 吧
1,2,WillingToPay,希望 减免 时
1,1,WillingToPay,让 法院 找 我
1,2,WillingToPay,钱太多 了   还 不起   少点 还 可以 考虑
0,0,WillingToPay,我 十五号 发工资   到时候 还 。
0,0,WillingToPay,  还   没意思
1,1,WillingToPay,吃饭 都 困难 了
1,2,WillingToPay,好 高 啊 哈哈哈
1,1,WillingToPay,欠钱 太 多
1,2,WillingToPay,没有 能力 还 那么 多
1,1,WillingToPay,打死 我 嘛
1,1,WillingToPay,工程款 没 下来   没 钱 处理
1,1,WillingToPay,去 你 的 走开
0,0,WillingToPay,好 的  
1,2,WillingToPay,太多 了   哈 啊哈
0,0,WillingToPay,必须 的   你 放心 吧
1,2,WillingToPay,能 减免 的话   我 就 处理
1,2,WillingToPay,分期 行 吗
1,1,WillingToPay,金额 高 金额 高 想想 办法 想想 办法
1,2,WillingToPay,金额 太高 了 。 还 不起 。
0,0,WillingToPay,OK
1,1,WillingToPay,来 抓 我
1,2,WillingToPay,能少点 嘛
1,1,WillingToPay,你 不怕 法律 后果 吗 ？
0,0,WillingToPay,我过 几个 星期 搞定   OK  
1,2,WillingToPay,要 减免
0,0,WillingToPay,这个 星期天 就 能 处理
1,1,WillingToPay,不行
1,1,WillingToPay,这么 短时间
1,1,WillingToPay,给 你 说 了   要缓 一阵   怎么 说 不 听 呢
1,1,WillingToPay,神经病 没   能 还 ？
1,1,WillingToPay,暂时 不行
1,1,WillingToPay,现在 没 工作
1,1,WillingToPay,太多 钱 了   我 拿 不 出来
0,0,WillingToPay,搞 忘 了   马上   没 问题
0,0,WillingToPay,下 月 处理
1,1,WillingToPay,我出 了 了 事情
0,0,WillingToPay,没 问题   现在 就 还
1,1,WillingToPay,等 我 买 彩票 中 了 特等奖   就 可以 还 了
0,0,WillingToPay,  10 吧
1,2,WillingToPay,人性 点 嘛   再扣 一点 啥 。
0,0,WillingToPay,可以   绝对 没 问题
1,2,WillingToPay,我 现在 手里 没 钱   先 还 一部分
1,1,WillingToPay,一分钱 都 拿 不 出来
0,0,WillingToPay,一定 能
0,0,WillingToPay,我 忘记 了 马上 处理
0,0,WillingToPay,钱 马上 到位
0,0,WillingToPay,肯定 没 问题
1,2,WillingToPay,我要 想 办法 凑钱 能 不能 少 还 点
1,1,WillingToPay,不行 不行
1,2,WillingToPay,少 还 一点
1,1,WillingToPay,可能 需要 一段时间   到时候 我 联系 你
1,1,WillingToPay,两天 时间 还 不 上 。
0,0,WillingToPay,我 等 下 手机 银行 直接 处理
1,1,WillingToPay,还 没有 发工资
1,1,WillingToPay,反正 打 不 打 都 没 钱
1,1,WillingToPay,最近 生意 亏了
1,1,WillingToPay,太 麻烦
0,0,WillingToPay,月底 还 钱
1,1,WillingToPay,不 还
1,1,WillingToPay,过段时间 的
1,1,WillingToPay,还 不起   对不起   不要 找 我 了
1,1,WillingToPay,这个 金额 太 多
1,1,WillingToPay,现在 没 那么 多钱
1,1,WillingToPay,催 催 催   把 我 逼死 了   你们 屁 也 没得
0,0,WillingToPay,过 十年 就 还 。
1,2,WillingToPay,能 不能 只 还 本金
1,1,WillingToPay,利息 能 不能 也 分期
1,1,WillingToPay,没法 还
1,2,WillingToPay,能 不能 帮 我 减免 到 本金
1,1,WillingToPay,等 有钱 了 就 还
1,1,WillingToPay,能 处理 一部分
1,2,WillingToPay,太多 了 嘛
1,2,WillingToPay,常年 吃药   少点 吧
1,2,WillingToPay,可以 减免 吗
1,1,WillingToPay,你 认真 的 吗 这么 短 的 时间
1,1,WillingToPay,不 可能 的
1,1,WillingToPay,可能 处理 不了
0,0,WillingToPay,给 我 到 月底   一定 处理
0,0,WillingToPay,我   就 还
1,0,WillingToPay,凑到 钱 就 还
1,1,WillingToPay,只要 不 打死   还是 没 钱
1,2,WillingToPay,我 可以 先 还 一点
