label,split_text,classifier,new_label,comment,uncertain,name,criterion
0,不要通知村委，我明天一定还,WillingToPay,0,,,zl,
0,不用到那天我就联系你还款,WillingToPay,0,,,tsl,
0,吃饭了就还,WillingToPay,0,,,zl,
0,大大后天处理,WillingToPay,0,,,sr,
0,大大后天还,WillingToPay,0,,,zl,
0,大后天处理,WillingToPay,0,,,sr,
0,大后天还,WillingToPay,0,,,sr,
0,待还就去,WillingToPay,0,,,zl,
0,到期就还,WillingToPay,0,,,zl,
0,到时候借也还上,WillingToPay,0,,,zl,
0,到时候我肯定还进去,WillingToPay,0,,,zl,
0,到时候一定处理,WillingToPay,0,,,zl,
0,到时间肯定还,WillingToPay,0,,,sr,
0,到时间我一定还上,WillingToPay,0,,,tsl,
0,得，还,WillingToPay,0,,,tsl,
0,等哈哈儿就还哈。,WillingToPay,0,,,sr,
0,等会就还,WillingToPay,0,,,zl,
0,等会就让家人帮我还,WillingToPay,0,,,tsl,
0,等会我就去解决,WillingToPay,0,,,tsl,
0,等晚上我就处理,WillingToPay,0,,,zl,
0,等我忙好处理,WillingToPay,0,,,tsl,
0,等我下班处理,WillingToPay,0,,,zl,
0,等我下班后处理,WillingToPay,0,,,sr,
0,等我下班就处理,WillingToPay,0,,,sr,
0,等我下班就去还,WillingToPay,0,,,tsl,
0,等我下个月处理。,WillingToPay,0,,,tsl,
0,等下处理,WillingToPay,0,,,tsl,
1,等下个月处理,WillingToPay,0,,,tsl,
0,等下就还,WillingToPay,0,,,zl,
0,等下就去还,WillingToPay,0,,,zl,
0,等下去银行对公处理,WillingToPay,0,,,sr,
0,等下找家里要钱还,WillingToPay,0,,,tsl,
0,等休息天我就把钱还了,WillingToPay,0,,,sr,
0,等一下处理,WillingToPay,0,,,tsl,
0,等一下就还,WillingToPay,0,,,zl,
0,等月底处理,WillingToPay,0,,,tsl,
0,恩我还啊,WillingToPay,0,,,tsl,
0,嗯，好的,WillingToPay,0,,,zl,
0,嗯，后天给你,WillingToPay,0,,,sr,
0,嗯，今明两天我抽时间去还了；,WillingToPay,0,,,sr,
0,嗯，明天给你,WillingToPay,0,,,sr,
0,嗯，年底给你,WillingToPay,0,,,tsl,
0,嗯，下个月给你,WillingToPay,0,,,zl,
0,嗯，下周给你,WillingToPay,0,,,zl,
0,嗯，月底还,WillingToPay,0,,,tsl,
0,嗯，这两天还,WillingToPay,0,,,zl,
0,嗯嗯，等下就安排。,WillingToPay,0,,,tsl,
0,嗯嗯，好的,WillingToPay,0,,,zl,
0,嗯嗯，知道了，我会处理的,WillingToPay,0,,,zl,
0,嗯嗯好的,WillingToPay,0,,,tsl,
0,嗯嗯没问题,WillingToPay,0,,,sr,
0,放心,WillingToPay,0,,,tsl,
0,放心，绝对没问题,WillingToPay,0,,,sr,
0,放心，我会还的,WillingToPay,0,,,tsl,
0,放心，兄弟，一定的。,WillingToPay,0,,,zl,
0,放心，一定处理,WillingToPay,0,,,tsl,
0,放心吧,WillingToPay,0,,,tsl,
0,放心吧，不会跑了的,WillingToPay,0,,,tsl,
0,放心放心，后天一定打过来。,WillingToPay,0,,,zl,
0,放心会还的,WillingToPay,0,,,zl,
0,放心肯定还上,WillingToPay,0,,,zl,
0,搞忘了，等会去,WillingToPay,0,,,tsl,
0,搞忘了，马上，没问题,WillingToPay,0,,,zl,
0,搞忘了，马上阿,WillingToPay,0,,,zl,
0,搞忘了，马上嗯,WillingToPay,0,,,sr,
0,搞忘了，马上呢,WillingToPay,0,,,sr,
0,给我到月底，一定处理,WillingToPay,0,,,zl,
0,跟我朋友周转明天处理,WillingToPay,0,,,zl,
0,跟着就还,WillingToPay,0,,,zl,
0,过十年就还。,WillingToPay,0,,,zl,
0,哈哈还,WillingToPay,0,,,sr,
0,还,WillingToPay,0,,,sr,
0,还还还,WillingToPay,0,,,tsl,
0,行,WillingToPay,0,,,zl,
0,行，按你说的办,WillingToPay,0,,,sr,
0,行，行，行,WillingToPay,0,,,zl,
0,行，好的，你放心,WillingToPay,0,,,zl,
0,行，好的，你放一万个心,WillingToPay,0,,,sr,
0,行，你放一万个心,WillingToPay,0,,,zl,
0,行，我今天下午就处理,WillingToPay,0,,,zl,
0,行，我今天之内处理,WillingToPay,0,,,tsl,
0,行，我明天处理,WillingToPay,0,,,sr,
0,行，我现在上APP等我几分钟,WillingToPay,0,,,zl,
0,行，我这周就处理,WillingToPay,0,,,zl,
0,行，我这周之内处理,WillingToPay,0,,,zl,
0,行，也行吧,WillingToPay,0,,,zl,
0,行啊，我肯定还进去的,WillingToPay,0,,,sr,
0,行吧，想办法,WillingToPay,0,,,sr,
0,行的,WillingToPay,0,,,sr,
0,行的，可以,WillingToPay,0,,,zl,
0,行行,WillingToPay,0,,,zl,
0,行行，马上处理,WillingToPay,0,,,sr,
0,行呢，我朋友说今晚借给我滴,WillingToPay,0,,,tsl,
0,行你放心,WillingToPay,0,,,zl,
0,好,WillingToPay,0,,,sr,
0,好，过两天发给你,WillingToPay,0,前面有肯定回答，后面有过两天,,tsl,
0,好，现在就去存,WillingToPay,0,,,zl,
0,好吧,WillingToPay,0,,,sr,
0,好的,WillingToPay,0,,,tsl,
0,好的 明天肯定处理了,WillingToPay,0,,,zl,
0,好的，,WillingToPay,0,,,sr,
0,好的，放心,WillingToPay,0,,,sr,
0,好的，好的，好的,WillingToPay,0,,,zl,
0,好的，马上给你打过去,WillingToPay,0,,,tsl,
0,好的，马上去还,WillingToPay,0,,,sr,
0,好的，没问题,WillingToPay,0,,,zl,
0,好的，没问题，我这次一定注意时间,WillingToPay,0,,,zl,
0,好的，我叫我秘书马上去把钱还了,WillingToPay,0,,,sr,
0,好的，我马上处理,WillingToPay,0,,,sr,
0,好的，我知道了，一会就去处理,WillingToPay,0,,,sr,
0,好的，月底之前还,WillingToPay,0,,,sr,
0,好的，这个月底就还，不要着急,WillingToPay,0,,,zl,
0,好的啊,WillingToPay,0,,,zl,
0,好的哈,WillingToPay,0,,,zl,
0,好的哈哈哈,WillingToPay,0,,,tsl,
0,好的好的,WillingToPay,0,,,sr,
0,好的可以了吧,WillingToPay,0,,,tsl,
0,好的了,WillingToPay,0,,,zl,
0,好的么问题,WillingToPay,0,,,zl,
0,好的没问题,WillingToPay,0,,,tsl,
0,好的呢,WillingToPay,0,,,tsl,
0,好的我马上app处理,WillingToPay,0,,,zl,
0,好的谢谢提醒,WillingToPay,0,,,zl,
0,好的矣,WillingToPay,0,,,tsl,
0,好好,WillingToPay,0,,,sr,
0,好好好,WillingToPay,0,,,sr,
0,好好好，马上就办,WillingToPay,0,,,zl,
0,好好马上处理,WillingToPay,0,,,sr,
0,好就这样,WillingToPay,0,,,zl,
0,好叻,WillingToPay,0,,,sr,
0,好了，我知道了，我会处理的,WillingToPay,0,,,zl,
0,好嘞，我会尽快的，不让你失望,WillingToPay,0,,,zl,
0,好我会在这之前还款的,WillingToPay,0,,,zl,
0,很快处理,WillingToPay,0,,,zl,
0,后年处理,WillingToPay,0,,,zl,
0,后天处理,WillingToPay,0,,,zl,
0,后天处理逾期欠款,WillingToPay,0,,,zl,
0,后天还,WillingToPay,0,,,zl,
0,后天就还,WillingToPay,0,,,tsl,
0,后天就还，你急啥,WillingToPay,0,,,zl,
0,后天就去,WillingToPay,0,,,zl,
0,后天三点之前一定还,WillingToPay,0,,,sr,
0,会处理好的,WillingToPay,0,,,zl,
0,会得，会得。,WillingToPay,0,,,tsl,
1,会还的,WillingToPay,0,,,zl,
0,家里帮我换,WillingToPay,0,,,tsl,
0,今天处理,WillingToPay,0,,,zl,
0,今天肯定换换,WillingToPay,0,,,zl,
0,今天上午能处理掉吧,WillingToPay,0,,,sr,
0,今天晚上处理,WillingToPay,0,,,sr,
0,今天下班就去,WillingToPay,0,,,zl,
0,今天下午钱到一定还,WillingToPay,0,,,sr,
0,今天之内处理,WillingToPay,0,,,zl,
0,今晚10点之前,WillingToPay,0,,,sr,
0,就对没问题,WillingToPay,0,,,tsl,
0,绝对可以,WillingToPay,0,,,zl,
0,绝对没问题,WillingToPay,0,,,sr,
0,绝对没问题；马上处理,WillingToPay,0,,,sr,
0,可以,WillingToPay,0,,,tsl,
0,可以，到时候你联系我,WillingToPay,0,,,sr,
0,可以，就这样吧,WillingToPay,0,,,tsl,
0,可以，绝对没问题,WillingToPay,0,,,zl,
0,可以，可以,WillingToPay,0,,,zl,
0,可以，可以。,WillingToPay,0,,,zl,
0,可以，肯定办到,WillingToPay,0,,,tsl,
0,可以，肯定没问题,WillingToPay,0,,,zl,
0,可以，马上就还,WillingToPay,0,,,sr,
0,可以，没问题,WillingToPay,0,,,tsl,
0,可以，你到时候直接查账单,WillingToPay,0,,,tsl,
0,可以，我会行办法的,WillingToPay,0,,,sr,
0,可以，我今天下午就处理,WillingToPay,0,,,tsl,
0,可以，我今天之内处理,WillingToPay,0,,,sr,
0,可以，我月底处理。,WillingToPay,0,,,sr,
0,可以，我在两天以内处理,WillingToPay,0,,,zl,
0,可以，我这周就处理,WillingToPay,0,,,tsl,
0,可以，我这周之内处理,WillingToPay,0,,,sr,
0,可以，下午就能还,WillingToPay,0,,,sr,
0,可以。,WillingToPay,0,,,zl,
0,可以2天时间啊，绝对没有问题,WillingToPay,0,,,sr,
0,可以把这个事情处理掉。,WillingToPay,0,,,tsl,
0,可以的,WillingToPay,0,,,sr,
0,可以的，绝对没问题,WillingToPay,0,,,tsl,
0,可以的，没问题,WillingToPay,0,,,tsl,
0,可以的，没问题,WillingToPay,0,,,zl,
0,可以的，这个欠款，待会就处理,WillingToPay,0,,,zl,
0,可以的。我明天处理,WillingToPay,0,,,zl,
0,可以的啊,WillingToPay,0,,,zl,
0,可以的嗯,WillingToPay,0,,,tsl,
0,可以哈,WillingToPay,0,,,sr,
0,可以嘛,WillingToPay,0,,,zl,
0,可以一个小时以后就处理,WillingToPay,0,,,zl,
0,可以在xx天内还,WillingToPay,0,,,tsl,
0,可以在规定时间内呀,WillingToPay,0,,,sr,
0,肯定办好的，放心,WillingToPay,0,,,sr,
0,肯定处理,WillingToPay,0,,,sr,
0,肯定到账,WillingToPay,0,,,sr,
0,肯定的,WillingToPay,0,,,tsl,
0,肯定还,WillingToPay,0,,,tsl,
0,肯定行,WillingToPay,0,,,sr,
0,肯定行，马上还,WillingToPay,0,,,sr,
0,肯定行，马上就还,WillingToPay,0,,,zl,
0,肯定行，我马上就还,WillingToPay,0,,,zl,
0,肯定行的,WillingToPay,0,,,tsl,
0,肯定会的，放心,WillingToPay,0,,,zl,
0,肯定可以,WillingToPay,0,,,sr,
0,肯定可以的,WillingToPay,0,,,zl,
0,肯定可以的，马上就还,WillingToPay,0,,,zl,
0,肯定可以还上。,WillingToPay,0,,,sr,
0,肯定没问题,WillingToPay,0,,,zl,
0,肯定能处理,WillingToPay,0,,,sr,
0,肯定能处理掉,WillingToPay,0,,,zl,
0,老板拖欠N个月工资，后天就发了，肯定还！,WillingToPay,0,,,sr,
0,礼拜一给你处理了,WillingToPay,0,,,zl,
0,立刻处理,WillingToPay,0,,,sr,
0,立刻处理了,WillingToPay,0,,,zl,
0,立刻去处理,WillingToPay,0,,,sr,
0,立马就好,WillingToPay,0,,,zl,
0,两天内，没问题,WillingToPay,0,,,sr,
0,两天时间可以还。,WillingToPay,0,,,tsl,
0,两月之内处理,WillingToPay,0,,,zl,
0,马上处理,WillingToPay,0,,,sr,
0,马上处理好,WillingToPay,0,,,zl,
0,马上给你,WillingToPay,0,,,sr,
0,马上还,WillingToPay,0,,,zl,
0,马上还，五分钟！,WillingToPay,0,,,sr,
0,马上换,WillingToPay,0,,,sr,
0,马上就处理,WillingToPay,0,,,zl,
0,马上就处理好。待会联系。,WillingToPay,0,,,zl,
0,马上就还,WillingToPay,0,,,sr,
0,马上就还。,WillingToPay,0,,,zl,
0,马上就还了,WillingToPay,0,,,zl,
0,马上就好,WillingToPay,0,,,tsl,
0,马上就来解决哈,WillingToPay,0,,,tsl,
0,马上就能处理好。你等我消息,WillingToPay,0,,,sr,
0,马上去还,WillingToPay,0,,,zl,
0,马上转账,WillingToPay,0,,,sr,
0,么问题，下个星期就还了啥。,WillingToPay,0,,,sr,
0,么着急，明后天就还唠。,WillingToPay,0,,,sr,
0,没得问题，等哈哈就弄哈。,WillingToPay,0,,,zl,
0,没得问题。,WillingToPay,0,,,tsl,
0,没什么问题但是要5天,WillingToPay,0,,,sr,
0,没事，你放心吧,WillingToPay,0,,,tsl,
0,没问题,WillingToPay,0,,,zl,
0,没问题，现在就还,WillingToPay,0,,,sr,
0,没问题。,WillingToPay,0,,,zl,
0,没问题。马上就还,WillingToPay,0,,,tsl,
0,没问题。下午三点就处理掉,WillingToPay,0,,,sr,
0,没问题的,WillingToPay,0,,,tsl,
0,没问题嗯,WillingToPay,0,,,zl,
0,没问题啦,WillingToPay,0,,,zl,
0,没问题没意思,WillingToPay,0,,,tsl,
0,没问题哇,WillingToPay,0,,,zl,
0,没问题我会按时还的,WillingToPay,0,,,tsl,
0,没有问题,WillingToPay,0,,,zl,
0,没有问题的,WillingToPay,0,,,zl,
0,明年处理,WillingToPay,0,,,sr,
0,明天10吧,WillingToPay,0,,,zl,
0,明天处理,WillingToPay,0,,,zl,
0,明天还,WillingToPay,0,,,zl,
0,明天还，没意思,WillingToPay,0,,,sr,
0,明天还嗯,WillingToPay,0,,,tsl,
0,明天还哈哈哈,WillingToPay,0,,,sr,
0,明天还进去,WillingToPay,0,,,sr,
0,明天还了,WillingToPay,0,,,zl,
0,明天还者,WillingToPay,0,,,zl,
0,明天就还,WillingToPay,0,,,sr,
0,明天就还你,WillingToPay,0,,,sr,
0,明天就可以,WillingToPay,0,,,tsl,
0,明天就去,WillingToPay,0,,,tsl,
0,明天去办,WillingToPay,0,,,zl,
0,明天去处理,WillingToPay,0,,,zl,
0,明天去还,WillingToPay,0,,,sr,
0,明天上午11点前,WillingToPay,0,,,tsl,
0,明天上午处理掉,WillingToPay,0,,,zl,
0,明天上午还进去,WillingToPay,0,,,sr,
0,明天上午去银行还,WillingToPay,0,,,sr,
0,明天我会还的,WillingToPay,0,,,sr,
0,明天下午处理掉,WillingToPay,0,,,zl,
0,明天一定还,WillingToPay,0,,,sr,
0,莫问题,WillingToPay,0,,,sr,
0,那好吧,WillingToPay,0,,,zl,
0,那我等下让朋友帮我处理,WillingToPay,0,,,zl,
0,那我明天下午去银行处理,WillingToPay,0,,,tsl,
0,你放心吧,WillingToPay,0,,,tsl,
0,你放心吧。我现在在路上,WillingToPay,0,,,zl,
0,你放心说还就还,WillingToPay,0,,,zl,
0,你急什么，已经在还了,WillingToPay,0,,,zl,
0,年底还给你们可以吧？,WillingToPay,0,标错了,,sr,
0,年底我一次性结清,WillingToPay,0,,,sr,
0,哦，我马上就准备要还的,WillingToPay,0,,,sr,
0,前一天就处理,WillingToPay,0,,,sr,
0,钱3点到账，到账马上还,WillingToPay,0,,,tsl,
0,钱刚好够,WillingToPay,0,,,tsl,
0,钱马上到位,WillingToPay,0,,,zl,
0,钱马上到账了，你急什么！,WillingToPay,0,,,zl,
0,钱已经在卡里了。,WillingToPay,0,,,tsl,
0,确定行的,WillingToPay,0,,,zl,
0,三天还,WillingToPay,0,,,zl,
0,三天后还,WillingToPay,0,,,tsl,
0,三天内处理,WillingToPay,0,,,tsl,
0,三天内哈,WillingToPay,0,,,zl,
0,三天之内处理,WillingToPay,0,,,sr,
0,三天之内肯定还,WillingToPay,0,,,zl,
0,稍后处理,WillingToPay,0,,,sr,
0,稍后就还,WillingToPay,0,,,zl,
0,十天之内才能处理！,WillingToPay,0,,,sr,
0,十天之内肯定处理,WillingToPay,0,,,sr,
0,十五号发工资还,WillingToPay,0,,,sr,
0,说到做到,WillingToPay,0,,,sr,
0,四天内还,WillingToPay,0,,,zl,
0,天黑了就还,WillingToPay,0,,,zl,
0,晚点就处理,WillingToPay,0,,,sr,
0,晚上处理,WillingToPay,0,,,sr,
0,晚上处理给你截图,WillingToPay,0,,,sr,
0,晚上就还,WillingToPay,0,,,sr,
0,晚上就去,WillingToPay,0,,,sr,
0,晚上就去处理,WillingToPay,0,,,sr,
0,忘记了马上处理,WillingToPay,0,,,tsl,
1,问朋友借把钱还了,WillingToPay,0,,,tsl,
0,我10号还,WillingToPay,0,,,sr,
0,我15号处理,WillingToPay,0,,,zl,
0,我15号发工资还,WillingToPay,0,,,zl,
0,我15号就还,WillingToPay,0,,,sr,
0,我15天还,WillingToPay,0,,,zl,
0,我20号还,WillingToPay,0,,,sr,
0,我xx天内肯定还进去,WillingToPay,0,,,sr,
0,我保证,WillingToPay,0,,,tsl,
0,我保证X号之前还清,WillingToPay,0,,,tsl,
0,我吃完饭就还,WillingToPay,0,,,sr,
0,我吃完饭就去,WillingToPay,0,,,tsl,
0,我大后天处理,WillingToPay,0,,,zl,
0,我待还还,WillingToPay,0,,,sr,
0,我待会忙完就去把钱还了,WillingToPay,0,,,zl,
0,我待会上APP把钱还了,WillingToPay,0,,,tsl,
0,我到时会还的,WillingToPay,0,,,zl,
0,我的欠款。我很急，待会就处理,WillingToPay,0,,,zl,
0,我等等就处理,WillingToPay,0,,,zl,
0,我等会给你过去,WillingToPay,0,,,sr,
0,我等会见处理,WillingToPay,0,,,zl,
0,我等会就处理,WillingToPay,0,,,sr,
0,我等会就处理了,WillingToPay,0,,,zl,
0,我等会就处理没意思,WillingToPay,0,,,sr,
0,我等会就处理呢,WillingToPay,0,,,sr,
0,我等会就会处理,WillingToPay,0,,,tsl,
0,我等会就去,WillingToPay,0,,,sr,
0,我等会就去处理,WillingToPay,0,,,zl,
0,我等会去筹钱处理,WillingToPay,0,,,tsl,
0,我等会去处理,WillingToPay,0,,,zl,
0,我等下就还,WillingToPay,0,,,zl,
0,我等下手机银行直接处理,WillingToPay,0,,,sr,
0,我二号处理,WillingToPay,0,,,sr,
0,我发誓...绝对还！,WillingToPay,0,,,zl,
0,我发誓19就行,WillingToPay,0,,,sr,
0,我跟家里商量一下就处理,WillingToPay,0,,,tsl,
0,我过几个星期搞定，OK?,WillingToPay,0,,,tsl,
0,"我过几个星期搞定,请你别再骚扰我",WillingToPay,0,,,sr,
0,我过两个月就还,WillingToPay,0,,,tsl,
0,我过两个月就还阿,WillingToPay,0,,,sr,
0,我过两个月就还吧,WillingToPay,0,,,tsl,
0,我过两个月就还哈哈哈,WillingToPay,0,,,sr,
0,我过一个星期处理,WillingToPay,0,,,zl,
0,我还,WillingToPay,0,,,zl,
0,我还上联系你',WillingToPay,0,,,sr,
0,我还有三天发工资马上还,WillingToPay,0,,,sr,
0,我后天处理,WillingToPay,0,,,zl,
0,我后天还,WillingToPay,0,,,zl,
0,我会按时还钱的,WillingToPay,0,,,zl,
0,我会处理的,WillingToPay,0,,,zl,
0,我家人帮我还,WillingToPay,0,,,tsl,
0,我叫财务处理,WillingToPay,0,,,zl,
0,我叫助理处理,WillingToPay,0,,,tsl,
0,我借点钱就处理,WillingToPay,0,,,tsl,
0,我今天处理,WillingToPay,0,,,tsl,
0,我今天下班就还,WillingToPay,0,,,zl,
0,我今晚6点就处理,WillingToPay,0,,,zl,
0,我立马挪一下资金给还上,WillingToPay,0,,,zl,
0,我两点还,WillingToPay,0,,,sr,
0,我马上处理,WillingToPay,0,,,zl,
0,我马上还,WillingToPay,0,,,zl,
0,我马上就处理掉,WillingToPay,0,,,tsl,
0,我马上就还,WillingToPay,0,,,sr,
0,我马上就去,WillingToPay,0,,,zl,
0,我马上让财务处理,WillingToPay,0,,,zl,
0,我马上让朋友帮我处理,WillingToPay,0,,,tsl,
0,我马上提现,WillingToPay,0,,,tsl,
0,我马上用手机银行转账,WillingToPay,0,,,zl,
0,我马上转,WillingToPay,0,,,sr,
0,我卖房子还,WillingToPay,0,,,tsl,
0,我明天处理,WillingToPay,0,,,sr,
0,我明天处理。,WillingToPay,0,,,sr,
0,我明天还,WillingToPay,0,,,tsl,
0,我明天就处理,WillingToPay,0,,,zl,
0,我明天就处理阿,WillingToPay,0,,,sr,
0,我明天就处理掉,WillingToPay,0,,,tsl,
0,我明天就处理嗯,WillingToPay,0,,,sr,
0,我明天就处理哈哈哈,WillingToPay,0,,,zl,
0,我明天就处理啦,WillingToPay,0,,,sr,
0,我明天就还,WillingToPay,0,,,zl,
0,我明天就会处理,WillingToPay,0,,,tsl,
0,我明天就去处理,WillingToPay,0,,,sr,
0,我明天来还,WillingToPay,0,,,zl,
0,我年底还,WillingToPay,0,,,sr,
0,我年底就还,WillingToPay,0,,,tsl,
0,我起床就去,WillingToPay,0,,,sr,
0,我去银行存钱了，还有十分钟！,WillingToPay,0,,,sr,
0,我三点还,WillingToPay,0,,,sr,
0,我十号处理,WillingToPay,0,,,sr,
0,我十五号发工资，到时候还。,WillingToPay,0,,,sr,
0,我说了十号你别打电话了！,WillingToPay,0,,,sr,
0,我四点就还,WillingToPay,0,,,zl,
0,我提现到账就处理,WillingToPay,0,,,zl,
0,我通过APP处理,WillingToPay,0,,,zl,
0,我晚上处理,WillingToPay,0,,,zl,
0,我忘记了马上处理,WillingToPay,0,,,sr,
0,我忘了，马上处理,WillingToPay,0,,,zl,
0,我忘了现在就还,WillingToPay,0,,,zl,
0,我下班处理,WillingToPay,0,,,zl,
0,我下班还,WillingToPay,0,,,zl,
0,我下班就处理,WillingToPay,0,,,zl,
0,我下班就去还,WillingToPay,0,,,tsl,
0,我下个星期还,WillingToPay,0,,,sr,
0,我下个月发工资还,WillingToPay,0,,,zl,
0,我下个月还,WillingToPay,0,,,zl,
0,我下个月就还,WillingToPay,0,,,sr,
0,我下个月累加还,WillingToPay,0,,,zl,
0,我下个月再还,WillingToPay,0,,,sr,
0,我下午处理,WillingToPay,0,,,tsl,
0,我下月处理,WillingToPay,0,,,zl,
0,我下周处理,WillingToPay,0,,,zl,
0,我下周一就还,WillingToPay,0,,,tsl,
0,我现在app上就还,WillingToPay,0,,,sr,
0,我现在处理,WillingToPay,0,,,zl,
0,我现在就还,WillingToPay,0,,,sr,
0,我现在就去处理,WillingToPay,0,,,tsl,
0,我现在就去还,WillingToPay,0,,,sr,
0,我现在就用手机银行转账,WillingToPay,0,,,zl,
0,我现在在银行，马上就处理,WillingToPay,0,,,tsl,
0,我一定按时还进去,WillingToPay,0,,,sr,
0,我一定处理,WillingToPay,0,,,zl,
0,我一定凑齐,WillingToPay,0,,,tsl,
0,我一定给你办好,WillingToPay,0,,,sr,
0,我一定还,WillingToPay,0,,,zl,
0,我一定会还的,WillingToPay,0,,,zl,
0,我一定在这之前还上,WillingToPay,0,,,zl,
0,我一会处理掉,WillingToPay,0,,,tsl,
0,我已经在操作还款了！,WillingToPay,0,,,sr,
0,我月初处理,WillingToPay,0,,,sr,
0,我月底处理,WillingToPay,0,,,zl,
0,我月底还,WillingToPay,0,end2,,sr,
0,我月底换,WillingToPay,0,,,tsl,
0,我月底就处理,WillingToPay,0,,,sr,
0,我月底就还,WillingToPay,0,,,zl,
0,我月底肯定还,WillingToPay,0,,,zl,
0,我月中还,WillingToPay,0,,,zl,
0,我在吃饭，吃完饭就弄,WillingToPay,0,,,zl,
0,我在吃饭待会就还,WillingToPay,0,,,zl,
0,我在高速上，下高速就还,WillingToPay,0,,,zl,
0,我在开车，等下就去还,WillingToPay,0,,,zl,
0,我在取钱处理,WillingToPay,0,,,zl,
0,我在去银行转账的路上,WillingToPay,0,,,sr,
0,我这边下午八点之前保证还，我发誓。,WillingToPay,0,,,sr,
0,我这边下午九点之前保证还，我发誓。,WillingToPay,0,,,zl,
0,我这边下午六点之前保证还，我发誓。,WillingToPay,0,,,zl,
0,我这边下午七点之前保证还，我发誓。,WillingToPay,0,,,tsl,
0,我这边下午三点之前保证还，我发誓。,WillingToPay,0,,,tsl,
0,我这边下午十点之前保证还，我发誓。,WillingToPay,0,,,sr,
0,我这边下午四点之前保证还，我发誓。,WillingToPay,0,,,sr,
0,我这边下午五点之前保证还，我发誓。,WillingToPay,0,,,sr,
0,我这个星期还,WillingToPay,0,,,sr,
0,我这个月15号发工资等我发工资我就把钱还了,WillingToPay,0,,,zl,
0,我这个月16号发工资等我发工资我就把钱还了,WillingToPay,0,,,tsl,
0,我这个月19号发工资等我发工资我就把钱还了,WillingToPay,0,,,sr,
0,我这个月21号发工资等我发工资我就把钱还了,WillingToPay,0,,,zl,
0,我这个月22号发工资等我发工资我就把钱还了,WillingToPay,0,,,sr,
0,我这个月23号发工资等我发工资我就把钱还了,WillingToPay,0,,,sr,
0,我这个月就能处理,WillingToPay,0,,,sr,
0,我这就还进去,WillingToPay,0,,,zl,
0,我正在银行，马上处理,WillingToPay,0,,,tsl,
0,我正准备还,WillingToPay,0,,,sr,
0,我正准备去还呢,WillingToPay,0,,,zl,
0,我知道会处理的,WillingToPay,0,,,sr,
0,我中旬处理,WillingToPay,0,,,tsl,
0,五点之前绝对能还上！,WillingToPay,0,,,sr,
0,五分钟，已经到银行了,WillingToPay,0,,,sr,
0,下班就处理,WillingToPay,0,,,zl,
0,下班就还,WillingToPay,0,,,sr,
0,下班了就还,WillingToPay,0,,,tsl,
0,下车了就还,WillingToPay,0,,,sr,
0,下个月处理,WillingToPay,0,,,sr,
0,下个月还,WillingToPay,0,,,sr,
