node_name,label,sentiment,add_sentiment,message
cf_s1_n25_cutDebt_q,1,2,1,你对自己的行为有负责吗，每个人只有一次减免机会，不珍惜就得按照正常方式偿还全部欠款，继续逾期我们这边将移交法院，上门找你强制执行还款，趁我们现在还愿意协商还款，最好在{informDeadline}之前处理掉欠款。
cf_s1_n25_cutDebt_q,1,3,1,那我们就没什么好谈的了，你的减免金额就作废掉，并且我们会把案件直接移交你们当地处理，征信上黑名单，会影响到贷款，子女上学等等，说句痛快话{informDeadline}能不能还钱？
cf_s1_n25_cutDebt_q,1,3,1,减免是有期限和前提条件的，我跟你说过了，你自己没点数吗？如果一次性处理不了，减免就会作废；不还钱，案件性质升级，会有人上门催收，到家里、社区和单位找你，你也会被拉入老赖黑名单，希望多考虑后果。刚才的减免已经是我最大程度的权限了，我已经尽我的所能给你提供帮助，现在请你告诉我能不能在{informDeadline}还款?
cf_s1_n25_cutDebt_q,1,2,1,{informDeadline}就是最后还款日，过了{informDeadline}就超过期限了，将无法申请减免了！多想想吧，{informDeadline}之前能不能还？
cf_s1_n25_cutDebt_q,1,3,1,本金是你借的，利息和逾期滞纳金也是你该付的，现在给你减免了这么多了还不知道珍惜，错过了{informDeadline}以后就不要想减免了，我们会直接走法律程序！再给你最后一次机会，你慎重考虑一下，{informDeadline}到底能不能处理？
cf_s1_n25_cutDebt_q,1,3,1,还是还不了的话那你的减免金额就作废掉，并且我们会把案件直接移交你们当地司法机关处理。由于是你的过失，你会承担所有费用。再给你最后一次机会，你{informDeadline}到底能不能处理？
cf_s1_n32_splitDebt_q,1,1,1,这欠{totalAmount}元，我都给你又往后延了{splitDebtMaxTolerance}。你再往后拖，只可能越滚越多的。这个是我能做的极限了，你就说你{informDeadline}能还上吗？
cf_s1_n32_splitDebt_q,1,1,1,按规定来讲，你逾期了是不能享受延期的。但我们考虑到你的困难，已经做了特别申请，但您{informDeadline}必须把本金的30%，也就是{splitDebtFirstPay}还了，你看{informDeadline}可以处理么？
cf_s1_n32_splitDebt_q,1,1,1,延期是有时间限制，在{informDeadline}之前必须处理，否则所有的优惠都会被取消的。你再想想，看看{informDeadline}可以把本金的30%，也就是{splitDebtFirstPay}还了么？
cf_s1_n32_splitDebt_q,1,2,1,现在给你延期，跟你协商你不处理，那你就只能等着全额还款了！你再好好考虑一下，{informDeadline}能不能先还这{splitDebtFirstPay}？
cf_s1_n32_splitDebt_q,1,3,1,那既然给你这样的条件你都没办法处理，可见你是没有诚意还款，如果你还坚持不还款，我只能跟你公司领导和你家里人沟通下了，你再仔细考虑下能否在{informDeadline}先还{splitDebtFirstPay}？
cf_s1_n32_splitDebt_q,1,2,1,延了期还无法在规定的时间处理，那么以后就再也不可以享受延期了。只有这一次机会，我劝你好好把握，好好想想吧，{informDeadline}之前到底能不能处理这{splitDebtFirstPay}？
cf_s1_n32_splitDebt_q,1,1,1,你{informDeadline}之前处理不了，我以后也没法再为你宽限还款时间了。拖的时间越长就会欠的越多，你再考虑下{informDeadline}到底能不能先还{splitDebtFirstPay}？
