label,old_label,classifier,split_text
1,1.0,Installment,现在 没 钱   等 有钱 了 再说
1,1.0,Installment,  处理
0,0.0,Installment,那 我 先 还 这部分 钱
1,1.0,Installment,两天 不行 啊   我 现在 没 钱
1,1.0,Installment,对不起   我 不 方便 这么 做 按
0,0.0,CutDebt,中午 就 还
0,0.0,Installment,  还
1,1.0,Installment,我   还 不了   我 现在 真的 没有 钱 没意思
1,1.0,Installment,发工资 再说 吧
0,0.0,CutDebt,我 马上 筹备
0,0.0,Installment,一定 的 。
0,0.0,CutDebt,这个 减免   我 同意 。
1,1.0,Installment,我 没 那么 多钱
0,0.0,Installment,已经 在 操作 了
0,0.0,CutDebt,我 马上 还
1,1.0,Installment,没 办法
0,0.0,CutDebt,保证 还 上
0,0.0,CutDebt,我 这边   之前 保证 还   我 发誓 。
1,1.0,Installment,可以 延期 吗
1,1.0,Installment,老子 有钱 也 不 还 了   都 说 了 好几遍 了   还 在 催 啊 催 的
0,0.0,CutDebt,马上 就 去
0,0.0,CutDebt,我能 还 了   谢谢
0,0.0,Installment,下 月 处理
0,0.0,CutDebt,好 的 么 问题
0,0.0,CutDebt,没 问题 。   就 处理 掉
0,0.0,CutDebt,这样的话 我 等 下 就 还
0,0.0,CutDebt,放心 会 还
1,1.0,Installment,我 现在 也 不 确定
0,0.0,Installment,嗯   可以
1,1.0,Installment,去 借钱
0,0.0,Installment,这 都 是 可行 的
1,1.0,Installment,金额 太多 了   我 得 想 办法
0,0.0,Installment,肯定 能 处理
1,1.0,Installment,我 没有 那么 多钱
0,0.0,CutDebt,我 一定 还
0,0.0,CutDebt,谢谢   那 我   肯定 能 还 上
0,0.0,Installment,我   就 去 还
1,1.0,Installment,再 宽限 几天
0,0.0,CutDebt,好 的   谢谢
0,0.0,CutDebt,放宽心   没 问题 的 。
0,0.0,CutDebt,  之内 处理
1,1.0,Installment,有 难度   我 现在 手上 没 钱
1,1.0,Installment,处理 不了
0,0.0,Installment,我 已经 在 操作 还款 了 ！
1,1.0,Installment,如果 我 不 还 呢 ？
0,0.0,CutDebt,谢谢   那 我   肯定 能 还 上 哈
1,1.0,Installment,现在 没 钱
0,0.0,CutDebt,如果 能 减免 利息 我 就 还 钱
1,1.0,Installment,我 有钱 会 不 还 吗
0,0.0,CutDebt,太 可以 了
0,0.0,Installment,马上 就 还
0,0.0,Installment,一定 处理 好
0,0.0,Installment,能
0,0.0,CutDebt,行 呀
1,1.0,Installment,现在 生活费 都 没有
0,0.0,Installment,到时候 马上 还
1,1.0,Installment,家人 不 知道 帮不帮 我
1,1.0,Installment,多 延期 一点 啊   不然 我 还 不了 的
1,1.0,Installment,时间 有点 紧
1,1.0,Installment,朋友 还 没 回复 我   现在 不 知道 ！
0,0.0,Installment,好 的 好 的   这个 可以 呀
1,1.0,Installment,不能 再 多点 时间 了 么
0,0.0,Installment,好 我会 在 这 之前 还款 的
0,0.0,Installment,肯定 行   马上 就 还
0,0.0,CutDebt,谢 了   我 这 几天 就 还 进去
0,0.0,CutDebt,钱 马上 到位
0,0.0,CutDebt,待 会 处理
0,0.0,CutDebt,太好 啦
0,0.0,CutDebt,我 现在 通过 微信 还
1,1.0,Installment,过 几天 再说 吧
1,1.0,Installment,时间 能 不能 再 长点
0,0.0,CutDebt,  之内 还 上
1,1.0,Installment,还   还   还   还个 锅铲   你们 这个 催法 是 让 人 还 钱 的 吗 ？
0,0.0,CutDebt,好 的   没 问题
0,0.0,CutDebt,一会 去 办理
0,0.0,CutDebt,马上 就 处理
1,1.0,Installment,钱 不 一定 能 凑齐
0,0.0,CutDebt,要 的   谢 了 哈   我 赶紧 就 去 还 钱
1,1.0,Installment,等 我 找到 工作 了   就 立马 还   行不行
1,1.0,Installment,钱 凑 不到
0,0.0,Installment,得行     一定 还 。
0,0.0,Installment,这 就 去 办
1,1.0,Installment,换不起 呀 现在
1,1.0,Installment,在 想想
1,1.0,Installment,想 办法 吧
1,1.0,Installment,我 还 在 借
1,1.0,Installment,在 少 一点
1,1.0,Installment,能 不能 少 一点
0,0.0,Installment,五点 之前
0,0.0,CutDebt,好 的 我会 按照 这个 还 钱 的
0,0.0,CutDebt,立马 就 好
1,1.0,Installment,过段时间 再说
0,0.0,CutDebt,2 月 28 还
1,1.0,Installment,我 没有 能力 还 这部分
0,0.0,CutDebt,晚上 处理
1,1.0,Installment,我 没有 这么 多钱
0,0.0,Installment,我 马上转
0,0.0,CutDebt,可以   但是 要 等到  
1,1.0,Installment,我 想 换 现在 换不起
0,0.0,Installment,不成问题 。
1,1.0,Installment,还 不了 那么 多
1,0.0,Installment,我 可以 先 还 325345
0,0.0,CutDebt,晚点 就 处理
0,0.0,Installment,可以   非常感谢
0,0.0,Installment,  上午 去 银行 还
1,1.0,Installment,不行 不行
0,0.0,CutDebt,好 好好 要得者
1,1.0,Installment,我 需要 长 一点 时间 凑钱
0,0.0,CutDebt,对于 这么 无理 的 要求   我 也 只能 勉强 接受 了
1,1.0,Installment,没 人 借钱 给 我
0,0.0,Installment,这么 多 我 还是 可以 还 的
0,0.0,Installment,这部分 钱 我 还 还得起 哈
0,0.0,Installment,这样的话 我   还哈
0,0.0,CutDebt,稍后 就 还
1,0.0,Installment,我先 处理 三千
0,0.0,Installment,好 的   那 就 先 还 一点
0,0.0,CutDebt,马上 就 处理 好 。 待 会 联系 。
1,1.0,Installment,给 我 一段时间
0,0.0,Installment,晚上 下班 去 存钱
1,0.0,Installment,先 表达 一个 诚意
1,1.0,Installment,我 的 任务 都 没有 完成 的 呢
0,0.0,Installment,没 问题   我 一定 还
1,1.0,Installment,钱 还 没到 账
0,0.0,Installment,半小时 就 还
0,0.0,CutDebt,这样的话 我   就 还
1,0.0,Installment,过 两 月 我 有 个 工程款 下来 就 还
0,0.0,CutDebt,可以 的
0,0.0,CutDebt,我 知道 了 马上 还
1,1.0,Installment,再 多 几天 啥 。
1,1.0,Installment,帮 我 延期 到   吧
0,0.0,CutDebt,好 叻
0,0.0,Installment,好 的   我 马上 处理
0,0.0,Installment,大   还
0,0.0,Installment,  就 还
1,1.0,Installment,我 觉得 这个 分期 不太 合理
1,1.0,Installment,现在 就 这么 多
0,0.0,Installment,  要 得 不 ？
0,0.0,Installment,下班 就 去 处理
1,1.0,Installment,不 一定 吧
0,0.0,CutDebt,嗯 嗯   好 的
0,0.0,CutDebt,没 问题 那 我 在 哪天 之前 需要 还清 呢
1,1.0,Installment,你 等 我 问问
1,1.0,Installment,你 不 给 我 减免 我 就 不 还
1,1.0,Installment,能 不能 再 延长 一点   我 钱 实在 不够 。
0,0.0,CutDebt,月底 之前 搞定
1,1.0,Installment,我 就是 不 还
0,0.0,CutDebt,现在 在 路上   马上 处理
1,1.0,Installment,减免 太少 了   能 在 多 减免 一下 么   实在 还 不了 哈
0,0.0,CutDebt,待会 就 去
0,0.0,CutDebt,到时候 我 肯定 还 进去
1,1.0,Installment,有钱 再 还 。
1,1.0,Installment,我 现在 没 能力
1,1.0,Installment,在 找 父母 要
1,0.0,Installment,等   发工资
0,0.0,Installment,这样 应该 没 问题 了
1,1.0,Installment,  时间 不够
0,0.0,CutDebt,说到做到 。
0,0.0,Installment,可以 的   这个 时间段 内 可以 还 了
1,1.0,Installment,有 难度   我   才 发工资
1,1.0,Installment,之前 没 钱
1,1.0,Installment,还 不起
0,0.0,Installment,可以   麻烦 了
1,1.0,Installment,  不能 ！
0,0.0,Installment,  还
1,1.0,Installment,看看 能 不能 拿到 钱 吧
1,1.0,Installment,我 手里 没有 这么 多
0,0.0,Installment,月底 发工资 还
0,0.0,Installment,18 号 还 完
1,1.0,Installment,多 给 两天 三 。
0,0.0,CutDebt,好 的   那 就 没得 问题 老
1,1.0,Installment,我 现在 确定 不了
1,1.0,Installment,俺 不 还
1,1.0,Installment,月底 想 办法
1,1.0,Installment,那 我 就 不 还 了
1,1.0,Installment,我下 在 没 钱
1,1.0,Installment,难
0,0.0,Installment,我 现在 就 还
1,0.0,Installment,贷款 下来 就 还 上 。
0,0.0,CutDebt,谢谢   那 我   肯定 能 还 上 啦
0,0.0,CutDebt,要 的
0,0.0,CutDebt,晚上 处理 给 你 截图
1,1.0,Installment,不行 要 到 月底
1,1.0,Installment,朋友 也 没 给 答复
1,1.0,Installment,我 没有 啊
1,1.0,Installment,再 给 我 拖 几天
1,1.0,Installment,去 凑钱
0,0.0,Installment,哈哈   可以
0,0.0,Installment,放心
1,1.0,Installment,我算哈钱   好像 不够   再少点 行不行 呢
1,1.0,Installment,尼玛   就 你们 这逼样 的 等   吧
1,0.0,Installment,给 我     发了 工资 就 还   我     发工资 ！
0,0.0,CutDebt,你 去 申请 减免   我 同意
1,0.0,Installment,这个 时间 内   肯定 没有 问题
1,1.0,Installment,钱 到位 了 我 就 还 了
1,1.0,Installment,时间 少
0,0.0,CutDebt,一定 的 。
1,1.0,Installment,我 也 想 还   但 我 现在 真的 很 困难
1,1.0,Installment,延期 一年 差不多
1,1.0,Installment,这个 减免 。 我 也 无法 处理  
1,1.0,Installment,无法 处理
0,0.0,Installment,6 点 之前 到位
0,0.0,CutDebt,钱 马上 存
0,0.0,Installment,这个 可以 有
1,1.0,Installment,不行 啊   时间 太短 了
0,0.0,CutDebt,那好 吧
1,1.0,Installment,现在 没有 卡
1,1.0,Installment,  也 不行
1,1.0,Installment,可以 延期 在 久 一点 吗
0,0.0,Installment,25 号 处理
1,1.0,Installment,还有 其他 平台 要 还
1,1.0,Installment,没 钱 怎么 还  
1,1.0,Installment,工作 不 稳定
0,0.0,Installment,肯定 的
1,1.0,Installment,要 不 你 报警 抓 我 吧
0,0.0,CutDebt,月底 发工资 还
0,0.0,CutDebt,说 还 就 还
1,1.0,Installment,  没 时间
0,0.0,Installment,我 下午 就 还
1,1.0,Installment,再见
1,1.0,Installment,筹 不到 钱
1,1.0,Installment,人家 不 一定 借给 我
0,0.0,Installment,好 的   就 这么 办
1,1.0,Installment,天天 催 啥子 嘛 ！ 没得 钱 还 ！
1,1.0,Installment,不是 不 还
1,1.0,Installment,不能 少 了 嘛
1,1.0,Installment,就 这样 了   再说 了
1,1.0,Installment,等 发工资 的
1,1.0,Installment,我 还 没 工作   怎么办
1,1.0,Installment,过 几天
0,0.0,Installment,要 得 嘛   先 还 哈哈哈
0,0.0,CutDebt,转好 了
0,0.0,Installment,可以 哈
0,0.0,CutDebt,我 现在 就 能 还
1,1.0,Installment,我 现在 周转 不到 这么 多钱 ！
1,1.0,Installment,我 想 办法 哈
1,1.0,Installment,再 给 我 几天 时间 吧
0,0.0,CutDebt,我 每次 都 是 按时 还款 的 。
0,0.0,CutDebt,好 的 我 去 银行 存钱
1,1.0,Installment,你 再 多 减点 噻   一点 诚意 者 没得 没意思
1,1.0,Installment,最近 还 不 上
1,1.0,Installment,绝对 不 可能
0,0.0,Installment,我 去 办理  
0,0.0,Installment,好 的   我 可以 先 还 这个 啊
0,0.0,Installment,现在 处理
1,0.0,Installment,神经病 没   能 还 ？
0,0.0,Installment,行   行   行
1,1.0,Installment,可以 等 345   吗
0,0.0,Installment,可以 下个星期 么
1,1.0,Installment,本金
1,1.0,Installment,每期 还 的 钱 还是 太多 了
1,1.0,Installment,钱 到 账 还
0,0.0,Installment,一定 可以
1,1.0,Installment,就 不 还
1,1.0,Installment,减免 太少 了   能 在 多 减免 一下 么   实在 还 不了 呢
1,1.0,Installment,等 我 这个 发工资 的
1,1.0,Installment,我   还 不了
0,0.0,Installment,我 这 就 处理
1,1.0,Installment,能 在 多 减免 一下 么
0,0.0,Installment,我 一定 按时 还 进去
1,1.0,Installment,  不行   我 尽快 吧
0,0.0,Installment,我 发誓     绝对 还 ！
1,1.0,Installment,不 一定
0,0.0,Installment,俺 今儿 就 还
0,0.0,CutDebt,肯定 没 问题
1,1.0,Installment,过 几天 处理
0,0.0,CutDebt,  之内 处理
0,0.0,CutDebt,我 直接 app 处理 了
1,1.0,Installment,我 也 不 知道
1,1.0,Installment,时间 长点
0,0.0,CutDebt,我 同意   这 样子 我 就 还 的 起 了   谢谢 你   没意思
1,1.0,Installment,分期 时间 能长点 吗
0,0.0,CutDebt,这样 就 没有 压力 了
1,1.0,Installment,你 在 这 基础 上 再 延期     我 可能 能 还
1,1.0,Installment,没钱 没 办法 处理 。
1,1.0,Installment,你 做梦 呢 ？  
0,0.0,Installment,  可以
0,0.0,CutDebt,肯定 行   马上 还
1,0.0,Installment,我 先 还 3000
1,1.0,Installment,现在 周转 不到
0,0.0,CutDebt,肯定 能 处理
1,1.0,Installment,可以 再 延期 吗
0,0.0,Installment,  能够 还 xxx
1,1.0,Installment,  不行     吧
0,0.0,CutDebt,到时候 我 自己 还 进去
0,0.0,Installment,可以   绝对 没 问题
1,0.0,Installment,过段时间 再说
1,1.0,Installment,父母 不 给
0,0.0,Installment,要 得 嘛   先 还 哇
1,1.0,Installment,我 现在 没 那么 多钱 。
1,1.0,Installment,家里 说 是 高 利息 不让 还
0,0.0,Installment,行   我 想想 办法
1,1.0,Installment,公司 帐 上 都 没有 钱 了   怎么 给 你 嘛
0,0.0,Installment,好 的 好 的   这个 可以 哈
0,0.0,CutDebt,这样 可以
1,1.0,Installment,钱太多   凑不出来
0,0.0,CutDebt,能 减免 利息 我 就 可以 还 了
0,0.0,CutDebt,可以   没 问题
1,1.0,Installment,每期 的 钱 也 太 多 了 吧
0,0.0,CutDebt,我 马上 用 手机 银行 转账
1,1.0,Installment,这 几乎 不 可能
0,0.0,CutDebt,我 说 了 十号 你别 打电话 了 ！
0,0.0,Installment,好 的   我 接受
1,1.0,Installment,不要 再 催 了   说 了 还 不了
1,1.0,Installment,太多 了   我 一下子 拿 不 出来
0,0.0,Installment,我 正 准备 去 还 呢
1,1.0,Installment,等等 的
0,0.0,Installment,这样 就 能 处理 了
1,1.0,Installment,过 几天 还
1,1.0,Installment,延期   太少 了
0,0.0,CutDebt,这 两天 一定 处理
0,0.0,Installment,下 月 可以 吧
0,0.0,Installment,要 得
0,0.0,CutDebt,我 一定 按时 还 进去
0,0.0,Installment,好   就 这样 说定了
0,0.0,CutDebt,  三点 之前 一定 还
1,1.0,Installment,在 延期 1 周
0,0.0,CutDebt,肯定 行   马上 就 还
0,0.0,Installment,对 的 时间   对 的 金额   对 的 我   还得起
0,0.0,CutDebt,  在 两点钟 之前 还 可以 。
1,1.0,Installment,还 不了   我 现在 真的 没 钱
0,0.0,CutDebt,好 的   马上 处理 ！
1,0.0,Installment,再 来  
1,1.0,Installment,少 还
0,0.0,Installment,绝对 没 问题
1,1.0,Installment,给 你们 说 了 多少 次   我 是 不得 还 钱 的
1,1.0,Installment,还 不到
0,0.0,CutDebt,好 的 谢谢 提醒
0,0.0,CutDebt,可以   还 吗
1,1.0,Installment,你 不是 认真 的 吧
0,0.0,CutDebt,阿拉 小得 了   没 问题
0,0.0,Installment,月底 之前 搞定
1,0.0,Installment,剩下 的 慢慢 还
1,1.0,Installment,工程款 马上 下来 了
0,0.0,Installment,没什么 问题
1,1.0,Installment,暂时 不行
0,0.0,CutDebt,我 发誓 19 号 就 行
0,0.0,CutDebt,行   拜托 你 了
1,1.0,Installment,再 多 给 几天 吧 帮帮忙
0,1.0,Installment,等   在 还
0,0.0,Installment,可以   我 下班 就 去
1,1.0,Installment,没得 钱
0,0.0,CutDebt,能 减免 我 一定 还
0,0.0,CutDebt,一定 配合 你
0,0.0,Installment,一个 星期 处理
0,0.0,CutDebt,说到做到
1,1.0,Installment,不想
1,1.0,Installment,来不及
0,0.0,CutDebt,下午 还
1,1.0,Installment,借到 就 处理
0,0.0,CutDebt,后 的   谢谢   我 还 的 起
1,1.0,Installment,不 接受
1,1.0,Installment,xx 天 我 肯定 处理 不了
1,1.0,Installment,在 等 发工资
0,0.0,Installment,  前
1,1.0,Installment,我算哈钱   好像 不够   再少点 可不可以 阿
0,0.0,Installment,好 就 这样
1,1.0,Installment,对不起   我 不 方便 这么 做 啊
0,0.0,CutDebt,yes
0,0.0,CutDebt,我 同意   这 样子 我 就 还 的 起 了   谢谢 你乎
0,0.0,CutDebt,下午 就 能 处理
1,1.0,Installment,不 可以   我 实在 没钱 了
0,0.0,CutDebt,这样的话 我   就 还 吧
0,0.0,CutDebt,这样的话 我   就 还   没意思
1,1.0,Installment,不得 行 啊   要 不 你 再 延长 点   或者 钱 再 减点 嘛   我 现在 没钱 还
0,0.0,CutDebt,行   我 现在 上 APP 等 我 几分钟
0,0.0,Installment,可以 选择
0,0.0,CutDebt,我能 接受
0,0.0,Installment,先 还 这 可以
1,1.0,Installment,那 我 问 朋友 借借看
1,1.0,Installment,给 我 再 想想 吧
0,0.0,Installment,没有 问题 的
0,0.0,Installment,要 的
1,1.0,Installment,有点 难度   能 在 减半 嘛
0,0.0,CutDebt,我 同意
1,1.0,Installment,我 想想 办法
0,0.0,Installment,好 的   我 可以
1,1.0,Installment,宽限 几天
1,1.0,Installment,工资 几个 月 没发 了   不 一定 能 处理
1,1.0,Installment,抱歉
0,0.0,CutDebt,下 月 还
1,1.0,Installment,要是 我 还 不 还   是不是 下次 就 本金 减 一半 啊
1,1.0,Installment,再 多 给 几天 时间 吧
0,0.0,Installment,我能 承受 的 起
1,0.0,Installment,工资 到 了 就 先 还 点
1,1.0,Installment,还 不 上 你 看着办
0,0.0,Installment,我 愿意
0,0.0,CutDebt,已经 还 了   提示 正在 交易 中
0,0.0,Installment,到期 之前   一定 还
0,0.0,CutDebt,可以 可以
0,0.0,Installment,xxx 款 我 是 可以 先 还 的
1,1.0,Installment,我 的 帐 那个 时候 都还没 到手   你 告诉 我 拿 什么 还 ？
1,1.0,Installment,凭 本事 借 的 为什么 要 还   你 爱 起诉 起诉   爱 上门 上门
1,1.0,Installment,有点 难度   能 再 减半 吗
1,1.0,Installment,都 说 了   没有 钱   你 听不懂 ？
0,0.0,Installment,  再 还
0,0.0,CutDebt,这样的话 我   就 还 了
0,0.0,Installment,要 的   这部分 我 先 还
1,1.0,Installment,换 不了
0,0.0,CutDebt,放心 吧 我 筹好 了
0,0.0,Installment,我 xx 天内 肯定 还 进去
0,0.0,Installment,  这部分   没有 问题
0,0.0,CutDebt,我 这个 月 就 能 处理
0,0.0,CutDebt,真的 太好了   我 保证 在 X 天内 还
1,1.0,Installment,我 有钱 还 还 会 借钱 么
0,0.0,CutDebt,等 一下 处理
0,0.0,CutDebt,  还  
1,1.0,Installment,工程款 压 太久 了   我 也 急
0,0.0,Installment,  还
1,1.0,Installment,我 现在 没有 工作
1,1.0,Installment,贷款 不 知道 什么 时候 下来 。
0,0.0,CutDebt,行 谢谢
1,1.0,Installment,不 急
1,1.0,Installment,没 那么 多钱
0,0.0,Installment,可以     就 还
0,0.0,CutDebt,让 朋友 处理
0,0.0,CutDebt,还 嘛
0,0.0,CutDebt,这样 我 就 能 还 了
1,1.0,Installment,朋友 钱 到 就 还
1,1.0,Installment,还个 屁
1,1.0,Installment,可以 延期 一点 吗
1,1.0,Installment,做梦 去 吧 。
0,0.0,Installment,  吧
1,1.0,Installment,没 了
0,0.0,CutDebt,  就 去
1,1.0,Installment,算了   没得 钱 得   还 不起
1,1.0,Installment,没空
0,0.0,CutDebt,马上 就 好
0,0.0,CutDebt,oK
0,0.0,Installment,马上 换
1,1.0,Installment,金额 太高 了   我 再 想想
1,1.0,Installment,  不 可能 的
0,0.0,Installment,钱 3 点到 账   到 账 马上 还
0,0.0,CutDebt,谢谢   我   肯定 还 进去
0,0.0,CutDebt,马上 就 还 。
1,1.0,Installment,延期 得 不够 诚意 啊   不 和 你们 玩 了
1,1.0,Installment,只有 这么 多  
0,0.0,Installment,那 时间 肯定 够 了
1,1.0,Installment,给 我点 时间 我 去 借钱
1,1.0,Installment,一下子 拿 不 出来
0,0.0,CutDebt,肯定 能 处理 掉
0,0.0,CutDebt,行 的   可以
0,0.0,CutDebt,好 的
1,1.0,Installment,延多 几天 嘛 。
1,1.0,Installment,有点 困难   可以 再 减半 吗
0,0.0,Installment,这部分 我 还 的 起
1,1.0,Installment,  不行 能 不能 在 等等
0,0.0,Installment,我 说 还 就 一定 还
0,0.0,Installment,可以 月底 么
1,1.0,Installment,不 知道 能 不能 借到 钱
0,0.0,Installment,你 放心   我 准时 还 进去
1,0.0,Installment,300   500 元 我 可以 处理
1,1.0,Installment,多 减点 噻   一点 诚意 者 没得   没意思
1,1.0,Installment,不 多 延期   我 就 不 还 了
1,1.0,Installment,时间 短 处理 不了
1,1.0,Installment,我 没 借到
1,1.0,Installment,多 减点 噻   一点 诚意 者 莫得 哈
1,1.0,Installment,不行 的
1,1.0,Installment,因为 有事 还 不了
1,1.0,Installment,工资 不到 账 我 也 没 办法
1,1.0,Installment,金额 太高 了
0,0.0,Installment,一定
0,0.0,Installment,可以 相信
1,1.0,Installment,金额 太高
0,0.0,Installment,没 问题   我 先 还 一些
1,1.0,Installment,你们 简直 是 高利贷 哦 没意思
1,1.0,Installment,等 有钱 的
0,0.0,Installment,半小时 之后 处理
1,1.0,Installment,过 几天 发工资 的 吧
1,1.0,Installment,估计 不行
1,1.0,Installment,我 没有 时间
0,0.0,Installment,APP 还款
1,1.0,Installment,确实 不行   最近 手头紧
1,1.0,Installment,这么 短时间 不 可能
1,1.0,Installment,我   还 不了   我 现在 真的 没有 钱 吧
0,0.0,Installment,xx 款   我 可以 还 先 还 哈
0,0.0,Installment,到时候 借 也 还 上
0,0.0,CutDebt,我 现在 就 去 存钱
1,1.0,Installment,我过 几天 肯定 还 这么 多
1,0.0,Installment,现在 没 这 多 钱     吧
0,0.0,CutDebt,好
1,1.0,Installment,这个 金额 太高 了   借 不到 钱  
1,1.0,Installment,不能 没 发工资
1,1.0,Installment,有点 难度   能 再 减半 么
0,0.0,Installment,嗯   好
0,0.0,Installment,现在 就 可以
0,0.0,CutDebt,可以   马上 就 还
0,0.0,Installment,好 的 ！ 可以 ！
0,0.0,Installment,保证
1,1.0,Installment,过 几天 工资 下来
1,1.0,Installment,不 知道   发 不 发工资
