split_text,label
数目不对,2
再少一些吧,1
俺家穷,1
没啊,1
抱歉，还不了这么多钱,1
可以再减点不？美女,1
减免也太少了吧,1
没得钱还你,1
但还是太多了阿,1
但是还是太多了,1
我实在没那么多钱，我还在住院了,1
还不起，减免得太少,1
我今天还不了,1
还可以再少点不,1
我现在吃饭都困难,1
你这是逼人跳楼吗？,1
这个欠款还是太多了哈,1
再少一点吧,1
我实在没那么多钱，我还在住院没意思,1
说个串串哦,1
这样还是不行,1
俺过段时间才有,1
没用啊,1
我实在没那么多钱,1
可以再减点不？帅哥,1
还是太多了点,1
想都不要想,1
我今天还不了阿,1
能不能再减免一点,1
我实在没那么多钱，我老婆辞职了了,1
确实还不起了啊,1
减免的不够哦，还不起,1
只少这么一点，还是要等我中奖了才可以还,1
我现在基本生活都困难,1
不还,1
我们全家一起也凑不齐这数呀。,1
我这个月肯定没钱哈,1
我实在拿不出那么多钱,1
我今天还不了哈哈哈,1
好,0
可能还是不行,1
俺现在木有,1
没啊啊,1
免了利息还是还不起,1
我连本金都还不起,1
可以再减点不？大仙,1
这也很多的,1
我就是不还,1
确实还不起了，没意思,1
能不能只还现在的一半,1
但还是太多了啦,1
不得行，这个方案的力度不够，我还是还不起,1
我只有下个月还了,1
我实在没那么多钱，我已经失业了，现在靠摆地摊为生,1
我现在资金紧张,1
减了利息我也承担不起,1
我把银行所有的钱都取了，也不够呀。,1
再少点噻哈,1
确实还不起了哈哈哈,1
嗯,0
不行哦,1
俺现在拿不出来,1
怎么可能,1
请恕我无能为力,1
本金可以减免不,1
可以再减点不？美眉,1
确实没那么多钱啊,1
再怎么减都不还,1
我这个月肯定没钱阿,1
能不能再分期,1
能不能再少点哇,1
我今天还不了啊,1
减免得太少了，接受不了，可不可以再优惠点嘛,1
你是看不起我吗，还给我减免,1
你少再多也没用，我就是不想还,1
我这个月肯定没钱 ,1
我现在资金上出了点问题,1
不行啊，还是太多了,1
在怎么想办法，也不得行呀。,1
能不能再少点哈,1
把利息减了也没什么用啊,1
再少点噻哈哈哈,1
漂亮,0
俺现在没有,1
今天不行,1
老实说，你们就是再免一半也还不了,1
可以减一半么,1
可以再减点不？大哥,1
实在付不出来那么多,1
这个欠款还是太多了阿,1
我这个月肯定没钱,1
再少点噻啊,1
能不能再优惠点嘛,1
我现在吃饭都吃不起了，哪里有钱,1
一直是这般模样,1
我现在资金链断裂了,1
减了也不行，反正我是没钱来还,1
兄弟，你借点给我？,1
确实还不起了哈,1
利息才多少，再减部分本金吧,1
还可以再减免一些么没意思,1
对,2
这个月还是不行,1
俺是在没有,1
肯定没有,1
不如你们把本金也免了吧，这样我就还得起了,1
全免了我可以接受,1
可以再减点不？小弟,1
房子卖了没凑不够啊,1
想都别想,1
我实在没那么多钱，我老婆辞职了，没意思,1
我今天还不了呢,1
这个欠款还是太多了唉,1
减了等于没减，起不到啥子作用,1
可以不还吗,1
我现在资金不足,1
天气很好啊,2
好多呢？,2
我想出去走一走，看看这个大世界嗯,2
我不知道你在想什么,2
这么求多问题没意思,2
不晓得,2
啥子,2
世界杯,2
啊,2
下雨了,2
你是不是找错人了,2
天气好晴朗，去冲浪,2
找哪个？,2
草好绿,2
宽恕我的平凡阿,2
他不在,2
不晓得说啥子了吧,2
这么求多问题焉,2
走起，出去耍,2
今天天气真好,2
可以考虑下，我下午去问我朋友借下看行不行,2
我是他姐姐,2
雨打了年华溜走,2
接通 挂断,2
信号不好,2
哪天前？,2
回忆总想哭，一个人太孤独嗯,2
还是那个地点那条街,2
出问题经过大脑哈哈哈,2
嗯,2
什么,2
巴西赢了,2
说啥,2
打雷了,2
不打错电话了哇,2
天空飘来一朵云,2
啥子啊？,2
树好高,2
我觉得你有毛病，没意思,2
他在开会,2
操阿,2
一杯敬朝阳，一环敬月光呢,2
出去 happy,2
你还要我怎样,2
你找错人了,2
天气怎样,2
看燕来 看花艳,2
你说的啥,2
啥子安,2
我老婆来了，我先挂了。,2
一杯敬朝阳，一环敬月光哈,2
你看过侏罗纪世界吗,2
操没意思,2
哥在不,2
钱，什么啊啊,2
韩国赢了,2
说啥啊,2
出太阳了,2
直接挂了,2
天空飘来一朵云，这都不是事,2
天好冷,2
回忆总想哭，一个人太孤独阿,2
他在开车,2
回忆总想哭，一个人太孤独呢,2
操呀,2
不要烦我，我在忙,2
我想请你看电影,2
我又没欠你钱,2
不知道该干嘛,2
有些风景在心间,2
你说的我不明白,2
弄啥勒,2
老板来了，我等下打回来。,2
宽恕我的平凡哈,2
利息一共多少钱,2
一杯敬朝阳，一环敬月光哈哈哈,2
等一会,2
英格兰赢了,2
没有,2
收衣服了,2
那之前我还的利息可以抵扣本金么,2
天空飘来一朵云，像匹马,2
我是他姐,2
你没事吧,2
这么求多问题，没意思,2
他在洗澡,2
我觉得你有毛病阿,2
宽恕我的平凡啊,2
你个瓜娃子,2
这么求多问题,2
他出去了,2
你拂袖模样,2
有多少往事,2
你说的我不懂,2
你是不是打错了哦,2
什么什么？,2
我先问个问题嗯,2
不是说好的没有利息吗,2
我想出去走一走，看看这个大世界哈哈哈,2
我想想,2
日本赢了,2
其他人的,2
吃饭了,2
要是我还不还，是不是下次就本金减一半啊,2
天空飘来一朵云，暴风雨来了,2
我是他朋友,2
你好坏,2
我想出去走一走，看看这个大世界阿,2
我想出去走一走，看看这个大世界了,2
回忆总想哭，一个人太孤独吧,2
你个瓜娃子，咋个又再打我电话,2
可不可以请我吃饭,2
他不在这里，等会儿我转告他,2
情千变万化,2
爱了月光,2
你他妈谁呀，瞎几把打,2
可以什么？,2
出问题经过大脑嗯,2
我不知道你在说什么,2
回忆总想哭，一个人太孤独没意思,2
呵呵,2
我和他说,2
德国赢了,2
看到到电视,2
睡觉了,2
你怎么不早说,2
天空飘来一朵云，晴天霹雳啊,2
什么？再说一下呢,2
我想要的是无话不说,2
我先问个问题，没意思,2
你等下打过来,2
一杯敬朝阳，一环敬月光啊,2
不晓得说啥子了，没意思,2
好忙,2
我想请你吃饭,2
有点忙，等会儿再说,2
一壶好酒,2
不思量有多少遗憾,2
我不知道你再说什么,2
又是卖保险的,2
我不感兴趣哈。,2
操嗯,2
我先问个问题没意思,2
一会儿打给你,2
墨西哥赢了,2
天气不错,2
起床了,2
早干嘛去了,2
今天天公不作美,2
我不知道呢～啥？,2
天天吃饭,2
不晓得说啥子了阿,2
他现在不方便,2
宽恕我的平凡了,2
我想出去走一走，看看这个大世界哇,2
我好忙,2
出问题经过大脑,2
这边雨有点大，听不清你说啥子,2
趁着夜还未央,2
想春风,2
你在说书嘛,2
"喂，喂，喂,听不见了啊",2
你是谁，我不认识他。,2
我觉得你有毛病嗯,2
不晓得说啥子了哈哈哈,2
哏哏,2
等会儿啊,2
瑞士赢了,2
我是他客人,2
收人了,2
我有钱还的时候你杂不说,2
今天天公不作美，唉,2
没听他说过么～,2
注意身体,2
等下再说,2
这么求多问题吧,2
我先问个问题呢,2
我没空,2
挂了,2
哥们儿，吃午饭没,2
独自品尝,2
爱春雨,2
你再重复一遍,2
你猜猜看,2
火车开了哈，听不到了。,2
这么求多问题嗯,2
我不知道该说什么好,2
我觉得你有毛病没意思,2
对不,2
我商量一下,2
伊朗赢了,2
我不知道,2
招人了,2
我有钱的时候，你干嘛不给我打电话,2
今天天公不作美，郁闷,2
他最近出差去了,2
没有什么事情,2
出问题经过大脑，没意思,2
我是他爸爸,2
出问题经过大脑吧,2
我觉得你有毛病了,2
我没心情,2
我觉得你有毛病,2
你们最近看世界杯吗,2
这大把好时光,2
有些花香在指尖,2
你说慢一点,2
太吵了，听不见,2
进电梯了。,2
不晓得说啥子了哈,2
宽恕我的平凡哈哈哈,2
牛逼,2
我看一下,2
瑞典赢了,2
不知道,2
离职了,2
以后再说,2
今天天公不作美，心情不好,2
他出去耍去了,2
我什么事情,2
一杯敬朝阳，一环敬月光，没意思,2
我先问个问题了,2
我好累,2
我都无语了,2
夜深人静,2
有一些思念,2
你慢慢说,2
