text,category,label,IDClassifier,IfKnowDebtor,ConfirmLoan,WillingToPay,CutDebt,Installment
过三分钟打来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
过两分钟打来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等我回家的,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
过半小时打来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等有空联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等一下在联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等一下在打,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等一下再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等一下联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等下再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
高速开车了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
待会联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等我和家里联系一下再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会在说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会打,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等哈会儿，我再打。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等等在说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等等在打,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等等再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等等我再回复你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等等说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等等你在打来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等等联系我哦,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等等联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等等联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等等回电话给你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
到时候联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会打给你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会打给你，,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会打给我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会打过来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会在打,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会再联系吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会再给我打电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会我再开会,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会我朋友给我钱再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会我联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
