label,split_text
2,  大雁 飞过去
0,我 让 他 回 你 电话
2,不 知道
0,哪个 呀 ？ 哈哈哈
2,我 是 又 如何 不是 又 如何 老子 不怕 你们
2,你 待 会 打 过来 吧 啊
2,你 有 问题 吗
0,我 是 他 爱人
2,你 谁 啊
0,我 是 他 母亲
0,他出 什么 事 了
1,这个 名字 现在 还有 人 在 用
0,他 生病 了   在 重症 监护室
0,晓得   没意思
2,你 找 他 干嘛
1,你们 是不是 有病 啊
1,没有 这个 人
2,这个 不 方便 回答
0,嗯
0,他 正在 开车 嗯
2,有病 啊   不 知道
0,我 是 他 哥
1,他 是 男 的   我 是 女 的   你 觉得 呢
0,就 不 联系
0,是 他 姐姐
0,听说 他 坐牢 了
2,啥 啊 ？ 听不见
2,你 是从 哪里 打 的 电话
1,怎么 姓 这个 字 的   不 认识
2,不要 骚扰 我
2,吵死 了
0,待会 我 让 他 回 你
0,他 是 我 的 姑姑
0,他 出去 了
2,什么 都 不 知道
1,认识 他 的 人 还 没有 出生 呢 。
2,在 打 报警 了
2,傻 B
0,有 什么 事 么
2,他 怎么 了
0,我 是 他 女朋友
2,啊 你 猜 我 是不是
1,你 打错 电话 了 吧
2,巴西 赢 了
0,我 他 哥哥
2,有 什么 事情
1,信号 不好
1,不 认识   你 可以 打 给 马蓉
0,嗯   他 是 我 朋友
0,他 不 在 这边
0,他 失踪 了
0,我 是 他 奶奶
0,我 朋友
0,他 是 我 的 工友
0,对 呀
0,我 在 忙
0,断绝关系 了
1,9 号 不能 还
0,月底 联系 我
0,我 同学
2,怎么 有 找 他
1,不 认识   怎么 老给 我 打电话
2,慢 一点 说
1,好几个 人 给 我 打电话 问 我 是不是 认识 他 他
2,开车
0,我 认识 啊
2,跟 你 有 关系 么
0,是
2,冰岛 会 赢
1,你 打错 了 吧
0,想不起来 了
2,找 他 干嘛
0,我 是 他 朋友
1,他 是 人 还是 什么 我 怎么 会 知道
1,没有 联系
1,下次 不要 给 我 打
1,我 都 不 知道 他 是 干嘛 的
0,嗯 知道 啊
2,听不懂
0,我 是 她 的 姨爹
2,你 说 什么
1,找 谁
1,自己 去查
2,不是 本人
1,找 他 做 什么
0,下 月 处理
2,啊 ？ 我 耳朵 有点 背 呢
2,你 哪个 哈
1,不   没有 听说 过
0,我 是 他 前女友
1,我 你 都 不 认识 啦 ？
2,你 猜
0,没有 联系电话  
1,直接 挂断
0,我 认识
0,我 一会 让 他 回复 你们
0,他 没带 手机
2,我 是 谁 告诉 你 干嘛
0,我 是 他 叔叔
0,他 不 在 这里 哈
0,月底 处理
1,你 是 谁
1,你 找 张 三打 我 干嘛
1,不 熟悉
0,他 去 医院 了
1,下午 3 点 不行
2,  约定 好 、 约定 好
0,他 是 我 的 爸爸
1,在 上班
0,我 是 他 家人
1,不 晓得 是 哪个 喃
0,想想 哦
0,这个 龟孙   我 也 找 他 很 久 了
1,刚来 不 清楚
0,他 在 忙
0,只是 见过 一面   不 熟
1,在 打 就 不接
2,你 打电话 你 不 知道 我 是 谁 吗
0,他 不 在家
0,她 是 我 邻居
0,见过 几次   还好 吧 。
1,张三是 谁
0,他 开会 去 了
1,没 听 过 这个 人
0,有 什么 事
1,我 怎么 可能 认识 ？
1,你们 找错 人 了 我 不是
1,我 没听说过 他
0,以前 同事
1,我 怎么 可能 认识
0,现在 做牢 了   抢劫
2,我 很 忙   挂机
0,朋友 的 朋友
1,我 身边 没有 人 认识   你 在 问下 别人 吧 。
1,不 晓得 是 哪个 喃阿
2,你 认识 他 啊
2,你 要 起诉 我
1,我 不 清楚
2,在 谈 业务
0,我姐
0,我 认识   但是 不 认识 你
0,我 认识 的 人 叫 这个 名字 的 多 了   你 说 具体 点   我 才 晓得 。
1,是 哪个 ？
0,不 知道 这个 情况
2,声音 大 点  
1,认识 个球
1,没 听 请   再说 一次 矣
1,不要 给 我 打电话
2,瑞士 赢 了
0,他 正在 开车   待 会 回复 你
2,我 愿意 认识 就 认识   不 愿意 就 不 认识
1,不 晓得 他 。
2,  天气 好爽 啊 真的
1,看 号码 对 吗
2,想想 再 回复 你
2,不 讲话   听 他们 说
0,我 是 他 某某   会 转告
2,你 有 病 吧 ！
2,再 打 就 报警
1,能 多 给 几天 吗   我 月底 才 发工资
2,怎么 了
0,我 是 她 姨爹
0,我 是 他 爸爸
0,我 是 他 哥 阿
0,我 是 他弟
1,怎么 总是 打 我 电话
0, 
0,认识   他 是 我 小学同学
0,我 是 他 的 姨爹
0,他 不 在
2,自己 找
0,我 是 他 妹妹
2,我 这边 很 吵   大声 点
2,谁 啊
2,我 在 忙
0,我 是 他 爸 有 什么 事情
0,我 说 你 认知
0,认识   我 是 他 室友   怎么 了
1,滚   别 他 么 烦 我 ！
2,干嘛 ？
0,我 是 她 的 房东
2,说 什么 东西
2,你 说 的 什么 ？
1,6 号 不能 还
0,认得 倒 。
0,我们 之前 是 同事
0,我 是 她 的 爷爷
0,我 和 他 是 朋友
2,再 打 报警 了
2,在 外面 听不见
1,这 人 干嘛 的
1,我 这 是 刚办 的 号码 不 认识 你 说 的 这个 人 ！
1,恩 ； 我 不 认识
2,刚买 的 号码
2,你 猜 我 是不是 呀 矣
2,烦不烦
0,嗯   可以 让 他 回 电话
2,你 说 的 啥子
2,手机 坏 了
0,他 在 忙   等 会 叫 他 回电 给 你
1,真的 不 认识
1,不 认识 啊
1,根本 就 没有 这个 人
0,他 是 我 的 前女友
2,听不清
2,  有点 冷
1,你 找 错
2,你 又 是 谁 哈哈哈
1,是不是 有病 啊
2,能 不能不要 打 我 电话 骚扰 我   他管 我 什么 事
1,没 听 过 哈
2,我 现在 不 方便 你 一会儿 再 打来
0,张三是 谁
2,在 开车 等 下 说 。
1,9   就 还
0,我会 转告
0,我 是 他 姐夫
0,他 死 了
2,再说 一次
0,他 是 我 朋友
2,滚
1,你 不要 再 打 给 我 了 我 告诉 过 你 我 不 知道
0,认识 是 认识   但是 也 不是 很 熟   你 是 想 从 我 这 了解 他 吗 ？ 如果 是 这样 很 抱歉 我 也 帮不了 你
2,我 这边 信号 不好
1,那天 处理 不了   在 等   把
1,5 号 不能 还
0,嗯   我们 是 xxx
1,他 是 谁 呀
2,我 这边 不 方便 回答
0,不要 要 找 我 找 他
2,直接 挂 电话 。
0,你 也 帮帮 找 找 他
2,大声 点
1,怎么 可能 起 这种 名字
0,他 在
0,我 是 她 的 二舅
0,他 是 我 的 大爷
2,唱歌
2,在 忙   等 会 再说
1,你 找 他 啊
2,  下雨 了
0,现在 很 忙 下班 联系
1,不要 再 给 我 打电话 了
0,以前 认识   我 也 找 不到 他
2,啊 ？ 我 耳朵 有点 背 呢   啥 玩意 啊
0,我们 是 初中 同学
0,不要 找 我   我 不 知道 ！
1,我 不 知道 张三是 谁
0,他 去 国外 了
1,没   不行
2,什么 ？
1,不是 一个 地方 的
2,等 我 想想 啊 ！
0,我 是 他 家人 等 回来 我 告诉 他
0,是 同学
2,你 又 是 谁 啊
1,不是 很 熟   有 什么 事
1,有 什么 事
2,这 人 怎么 了
1,我 是 王二麻
2,搞错 了
0,我 联系 不上 他
0,认识 。 我 是 他 同学   有事 我 可以 让 他 给 你 回 电话
0,之前 朋友 好久 不 联系 了
1,印象 里 没 认识 过 这个 人
2,我 不 知道
2,和 你 有 啥 干系
0,认识   但 很 长时间 不 联系 了
2,风大 听不清
1,好像 不 认识
0,认识   我 是 她 姐
1,这个 名字 没有 印象
1,你 有 病 啊
1,不是
0,有 印象   没聊 过 。
2,你 要 爪子 嘛
0,等 会 我 告诉 我
2,你 烦不烦 呀
0,肯定 知道 啊
1,我 在 上班
2,风太大   没 听 清
1,认求 不到 阿
1,打 我 电话 干嘛
1,没有 听说 过
2,以前 听说 过 这个 人
1,你 打错 电话 了
1,我 不 清楚 你 说 的 谁
0,对 对   现在 在 医院 呢
2,你 要 干嘛
0,我会 转告 的
1,认求 不到 哈
2,风太大 没 听 清
2,你 有 毛病 吗
1,不 晓得
0,以前 同事   怎么 了
2,他 是 哪里 人
1,张三 那个 张三 啊
2,你 脑子 有病 吧
2,你 想 干 啥
1,你 就算 打 10 个 电话 我 也 不 认识
2,  天气 很 好 嗯
1,上午 9 点 不行
1,名字 太 难听 了
0,她 是 我 的 奶奶
2,你 找 他 什么 事
2,你 哪个 哇
2,有
0,  上午 11 点前
0,他 不 在 班上
0,我 是 他 哥哥
2,你 说 我认 不 认识
1,你 说 谁 ？ ？ 他 干嘛 的 ？ ？
2,在 山里
2,啊   五环   你 不六环少 一环
2,我 不 清楚
1,不 直到
1,他 是 哪里 人 啊
2,风太大   没 听 清 了
0,是 朋友
2,对不起 您 拨错 电话号码 了
2,你 怎么 知道 我 号码
0,他 怎么 了 ？
2,哈哈 嗯
0,认识   我 是 他 领导 。 有事 我 可以 传达
0,不 认识
0,他 是 我 儿子
0,他 出去 了   等 回来 回复 你
1,俺 不 认识 啊
0,我 是 他 的 男朋友
0,打麻将 认识 的
1,听 都 没 听 过
1,谁 啊
0,去世 了
1,不
2,听 不 清楚
0,我 和 他 是 同事
1,认 不到 这个 人 哦   你 找 错 人 了 吧
1,但愿 我能 结交到 拥有 这样 美好 名字 的 人
0,已经 失联 了
0,这 是 我 爱人 电话  
1,我 知道 了
2,你 猜 我 是不是 呀
0,待 会 回复 你
2,你 猜 我 是不是
2,喂 你好 你好
0,嗯   我 是 他 朋友
0,他 是 我 舅舅
1,认不倒 哦 。
2,风太大 你 说 什么
2,声音 太小 了 听不清
1,记 不到
1,张三 谁 啊
2,你 再说 一遍 我 没 听 清
0,晓得 他   他 怎么 了 ？
2,我 都 给 你们 烦死 了
1,不 晓得 吧
2,太甜 了
1,他 谁 啊
2,我 不 清楚 你 说 的 什么
1,老是 骚扰 干什么
0,我 是 他 儿子
0,恩
0,认识 我 是 他 哥 等 会 让 他 回 电话 给 你
0,我 是 他 舅舅   你 是 谁
0,我 二叔
2,你 有 病 啊
0,恩是
2,你 声音 太小
0,有
2,恩 ； 我 不 认识
2,挂机
0,我 是 他 老婆
2,哼哼 哈哈哈
1,我 是 老人家   不 认识
0,他 是 我 的 老板
0,月 中
0,我 晓得 这个 人   我 隔壁
1,张三 谁 啊 不 认识
2,听 不到
0,认识   一起 喝酒 认识 的   不太熟
2,说话 慢点
2,哼哼 嗯
2,哪个 呀 ？
1,他 是 谁 啊
2,你 给 什么 好处 给 我 啊
2,我 不是   手机号 刚买 的
0,认识   是 我 前男友
2,  欲说还休   依稀 新词 强说 愁
0,我 现在 没有 和 她 在 一起
1,怎么 可能 有人 起 这种 名字
2,外面 太吵 了
2,你 说 啥子
2,名字 呢
2,  天气 好爽 啊
1,你们 真烦
2,水在 流淌
0,是 他 妈妈
1,不 确定 是不是 你 说 的
1,我 讲 了 多少 次
2,喂喂 这里 太吵 了
0,  还
0,她 是 我 的 亲戚
1,不 知道 张三是 谁
0,他 出去 买 东西 了 没带 手机   等 他 回来 我 让 他 找 你
2,听到 名字 很 反感
2,哪个 呢 ？
0,他 在 上 厕所
2,喂   什么 情况 啊 ？ 喂 ～
0,朋友
2,你 说 呢
0,我们 很 长时间 没 联系 了
2,没 印象
0,我 是 他 父亲
0,嗯   我 认识 唉
2,我 在 吃饭
2,某某 跟 你 一个 村 的 吗
2,听不懂 普通话
0,晓得 哈
1,谁 ？
0,  就 还   你 急 啥
0,认识   我 是 她 妹妹
1,这个 月底 行不行
0,我 这边 下午 九点 之前 保证 还   我 发誓 。
2,家 哪里 的 啊
0,认识   她 回老家 了
2,什么 声音 啊
1,说 不 认识 还给 我 打
2,你 说 的 什么
1,太 难听 了
2,没有 联系
0,她 是 我 前女友
0,我 是 他 的 工友
0,不是
2,你 是不是 打错 了
1,怎么 可能 有人 叫 着 名字
0,什么 事 ？
1,怎么 会 知道
0,我 是 他姐
0,这个 人 啊 不熟
1,记不清
0,恩   认识
1,这 什么 弱智 起 的 名字 啊
2,恩 ？
2,你 说 哪个 喃 ？
1,知道 了
2,失踪 了
1,别 给 我 打电话
2,德国
1,不 知道 你 在 说 什么
2,这人 是 干什么 的
0,  联系 我
2,不要 找 我
0,是 的   我 认识   找 他 什么 事
0,同学
1,认求 不到
2,睡觉
1,  吧
2,我 听不懂
0,他 欠 我 钱
2,不要 骚扰 了
0,我 是 他 老爸 。 有事吗
1,啥 名字
0,他 是 我 的 奶奶
1,你 觉得 我 应该 认识 吗
2,我 在 超市
1,嗯   不 认识
0,认识   只是 朋友
0,以前 认识
1,能 不能 再缓  
1,张三是 谁   你 找 谁 ？
2,我 知道 你 是 干嘛 的 ？ 凭 什么 告诉 你
0,  就 去
2,你 那边 声音 太小 了   不 知道 你 在 说 什么
2,不 了解
2,啊   五环   你 不 四环 多一环
2,是不是 那个 在 敲 代码 的 ？
2,你 听 不 我 说话 挂 了
2,你 是不是 有病 呀 者
0,我 是 她 朋友
0,算是 吧
0,我 是 他 大姨
2,他 怎么 会 有 我 的 号码
0,我 是 他 的 亲戚
1,这个 人 没有 印象
2,你 是 哪 的
1,你 说 的 是 张 三 么 阿
2,啊 ？ 请 用 标准 普通话   不会 说 就 别 打
0,他 正在 开车
2,你们 再 打电话 我要 报警 了
2,你 是 谁
0,我 是 他 同事
0,怎么 啦
1,不 晓得 没意思
2,喂喂 噪音 太大 了
2,声音 太小 了
0,认识   我 是 她 妹
0,  处理
2,啥子 事
1,他 是 干嘛 的 ？ 不 认识
2,你 先 说 你 是 哪个 哇
0,嗯   你 是 谁   有 什么 事 ？
2,无聊 不 啊 挂机
2,找 他 做 什么
1,不 认识 再见
0,他 是 我 同窗
0,她 是 我 妈
0,我 是 他 女人
0,15 号 就 能 还款
2,你 管 我认 不 认识
1,姓张 的 这么 多   我 还 能 都 认识 啊
0,我 是 她 舅舅
0,2 小时 之内 处理
1,你 说 的 那个 人 我 都 没有 听说 过
0,晓得
2,哈哈 呢
0,我 是 她 的 舅
2,啊 你 是 谁 啊 你 找 哪个
0,我事 他 爸爸
0,他 就 在 我 旁边
0,他 是 我 同学
2,就是 死
1,傻子 吧
0,嗯 我 认识
0,他 被 抓 了
0,她 是 我 大爷
0,他 离职 了
2,打 她 电话   打 我 电话 干嘛
2,我 是 你 爹
0,我 他 邻居
0,她 是 我 男朋友
0,我 是 他 的 大爷
0,  之内 一定 处理
2,风太大   没 听 清 嗯
2,长 头发 短 头发 ？
2,你们 是不是 骗子
1,怎么 可能 有人 起 这种 名字 呢   太 难听 了 哈哈哈
2,再 打 我 就 报警
2,哈哈
1,打 错 电话 了
0,你 要 做 什么
1,不要 在 打电话 了
1,再 打 投诉
2,啥子   哪个 ？
2,信号 很差   你 能 不能 换个 信号 好 的 地方 说
2,怎么 搞 到 啊
0,可以 一个 小时 以后 就 处理
0,俺 是 他妹
2,你 说 谁
0,嗯   我 晓得 这个 人   住 我 楼脚
0,你 找 他 爪子 ？
2,我 现在 忙   不 方便 接电话
2,听不懂   你 说 啥子 ？
2,某某 是 某某 的 家人 吗
2,  天 不错
0,我 这边 下午 三点 之前 保证 还   我 发誓 。
2,信号 不好   你 说 什么 ？
2,你 猜 我认 不 认识
1,我 不 知道
2,你 打错 电话 了
1,不要 烦 我   再 联系 我 就 投诉 你
0,好久 不 联系
0,待会 我 让 他 回 你 哈
0,哪门 认不得 喃 。
0,她 是 我 的 姨夫
1,不 晓得 他 是 谁 。
1,哪个 哟   我 想 哈 没意思
1,不 晓得 是 哪个 喃哈
0,我 和 她 是 同事
0,不会 吧
1,好像 没 这人
1,不 认识 哈哈哈
1,  之内 不行
0,好久 不 联系 了
1,  吧   这个 月 没 钱
2,听 不 清楚   不 知道
0,我 马上 去 叫 他
2,我 需要 认识 他 吗
2,我 不 知道 你 是 谁
0,是 的   他 咋 了 ？
2,我 不 认识 你
2,我 在 开车   有事 等等 说
0,我 是 她 爸
1,你 不要 给 讲 这些 东西
0,认识   会 转告
0,你 不是 找 他 干嘛
1,几年 了 还 在 打电话 给 我
2,你 那个
0,你 自己 找 他
2,说话 清楚 点
2,好像 听说 过
1,没 接过 这样 电话
1,没听说过 吧
1,别找我
0,15 号 发工资 处理
2,你 是 什么 意思
2,你 是不是 有病
2,某某 跟 你 说 亲戚 吧
2,你 自己 去 找
2,号码 刚办 的
0,认识 啊   他 是 我 一个 客户   怎么 了
2,你 在 干嘛
2,我 在 高速 上
2,你 又 是 谁   没意思
0,嗯 我 是 她 爸爸
1,才 换 的 电话 不 认识
1,你 找 谁
1,不要 打电话 了
0,认识 不 熟   别找我   挂机
2,没 信号
0,在 忙 待 会 和 你 联系
0,他 是 我 的 前男友
0,她 是 我 的 姑
2,太吵 了
0,认识 啊   你 找 他 什么 事情 ？ 他 这会 在 忙
0,什么 事
1,我 认识 的 人 没有 叫 张 三 的
1,拒接 沟通
0,我 是 他 姥姥
2,  天气 很 好
0,你 要 找到 他 和 我 说 一下
2,吃饭 了
0,我 是 他 外公
0,星期一
0,他 不 在   什么 事
2,你 去 猜 吧
0,哪个 哟 哈哈哈
0,我 是 他 小 四
2,在 吃饭
0,他 是 我 姑姑
2,哦   不 认识
2,这个 名字 听 起来 好 熟悉 哦
0,她 是 我 姑
0,对
2,阿根廷 赢 了
1,  处理 不了
2,英格兰 赢 了
1,我 身边 没有 姓张 的 人
1,这 人 怎么 可能 认识
0,下午 还
1,你们 怎么 会 有 我 的 电话
1,你 找 我 干嘛
0,他 在 忙   不 方便 接 你 的 电话   待会 我 让 他 回 你
0,嗯   我 是 他 朋友   我待会 让 他 联系 你
2,说 听 不 清楚
0,你 找 他 有事吗
0,欠 了 我 钱
0,他 是 我 的 姨爹
0,她 是 我 的 上司
0,我 是 他 的 妈妈
1,我 不 了解
0,恩   我 认识
0,他 是 我 的 房东
1,你们 谁 呀
0,  5 点前
0,毛 根儿 朋友 。
0,我 是 她 的 奶奶
0,知道 呀   你 是 谁 ？
1,  不行
0,哪个 张三
0,认识   是 我 一个 村 的
1,和 我 有 关系 吗
0,她 是 我 同事
1,你 一天 要 打 多少 边 ？
2,骗子
1,不 了解
0,给 我     发了 工资 就 还   我     发工资 ！
1,不 认识   别 再 给 我 打电话 了
0,我 现在 来 联系 他
2,他 是 做 什么 的
0,我 是 他 祖宗
2,我 乡下 的   信号 不好 ！
0,我 是 他 邻居
0,他 正在 开车   待会 我 让 她 回 你 电话
0,啊
1,号码 刚换
0,我 这边 下午 十点 之前 保证 还   我 发誓 。
2,我 这边 太吵 了   你 说 什么
1,没听说过 。
2,没空
2,不 懂
0,我 认识 他
0,他 是 我 姑
2,不要 和 你 沟通
1,完全 没 印象 。
0,  上午 去 银行 还
0,找到 给 你 发红包
0,月底 肯定 能 还
0,他 是 我 以前 的 女朋友
1,以前 认识   现在 不 认识 了
2,为什么 要 告诉 你 啊
1,你 打错 了 吧 ？
0,她 是 我 二舅
2,喂 、 喂 、 谁 啊
1,怎么 可能 有人 起 这种 名字 呢
1,2 号 不能 还
1,我 想一想
0,她 是 我 的 二舅
2,听不清 你 说 什么
0,他 在 开车 待会 回 你
1,你 有没有 搞错
2,你 说话 声音 能大点 吗
1,没 打过 交道
2,你 就算 打 80 个 电话 我 也 不 认识
0,是 朋友 的 朋友
0,我 是 她 邻居
1,张三是 谁 啊
0,是 他 同事
0,他 还 欠 我 钱 没有 还
2,说 啥子
1,打错 了 吧
2,你 大点 声音
1,你 说 的 是 张三么者
0,  我 打 你 电话
2,不 方便 接听
2,忙 了
0,我 是 他 同事   他 在 开会
2,我 应该 认识 他 吗
2,你 这 是 已经 是 骚扰 了   你 在 骚扰 我 我 要 报警 了
0,他 是 我 的 邻居
1,认识
0,他 离开 这个 城市 了
0,出国 了
0,好像 坐牢 了
2,在 睡觉
2,你 就算 打 60 个 电话 我 也 不 认识
2,先挂 了 忙
0,我 是 他 姐姐   有 什么 事情
2,信号 不好   再说 一遍
1,不要 在 打 我 电话 了
2,不 知道 你 说 的 是不是 他
0,  之内 处理
2,你 是 谁 呀
1,没听说过 阿
1,电话 刚办 的
2,啊 ？ 我 耳朵 有点 背 呢   你 再 大点声
0,我 跟 他 没 联系 了
0,认识   但是 不 联系
2,先 来 一首五 环之歌 吧
1,哪个 哟   我 想 哈   没意思
2,找 我 干嘛
2,你 就算 打 50 个 电话 我 也 不 认识
2,啥 ？ 你 说 的 什么 ？
0,有 什么 事 都 不要 找 我
2,不好
0,了解
0,我 等 会 联系 你
1,你 说 的 是 谁
0,她 是 我 的 舅
2,有病
1,谁 啊 ？
0,跟 我 没关系
0,必须 认识 啊   你 找 他   她 什么 事 ？
2,关 你 屁事
2,哼哼 啦
0,最迟   后
2,你 要 做 什么
0,是 他 爸爸
0,不要 打电话
0,认识 啊 干嘛 跟 你 说 ！ 你 谁 啊 ？
2,什么 事
1,这有 这么 个人 ？
0,有过 联系
0,在 忙   我 是 他 朋友
0,现在 联系 不上
2,哦
1,怎么 可能 有人 起 这种 名字 呢   太 难听 了
0,嗯 哼
2,你 那边 信号 不好 啊
1,  还 不了
1,不 认识   你 打错 电话 了 吧
2,  天气 好爽 哈哈
0,他 很 忙   你 一会 再 打 吧
0,不 认识   才 怪
0,我 是 他 的 奶奶
1,没 影响
2,我 在 打牌   听不清
2,不 应该
2,  天气 好好
0,她 是 我 的 工友
1,应该 不 认识
0,我 认识 他   但是 很久 不 联系 了
0,我 是 她 房东
1,打错 了
0,他   没 来 上班
0,是 他 家人
0,同事
1,不好 说
1,家 哪里 的 啊
2,你 说 什么 听不懂 你 讲 啥
1,  再说
0,什么 事 啊
1,例如   不 认识
1,不 说话
0,你 说 哪个 ？ 嗯
0,我 是 他 堂弟
0,我 哥哥
0,他 在 睡觉   晚点 给 你 回 电话
2,你 那边 太吵   听不清
2,我 不想 说
0,他 正在 开车 没意思
2,什么 事 啊
2,你 再说 一遍
2,你 是 谁 啊
2,神经病
2,你 不 知道 我认 不 认识   你 打 我 电话 干嘛
0,她 是 我 的 大爷
0,是 他 弟弟
0,是   好多年 的 朋友 了 。
0,好像 有 影响
1,你 找 错 人 了 吧
2,什么 东西
0,被车撞 了
1,再 打 我 就 报警 了
2,你 能 不能 慢点 说
0,你好 我 是 他 大 姨夫
1,不 认识 怎么 老是 有人 找 他
0,有事 和 我 说
0,他 是 我 亲戚
2,人事 会 给 你 解释
2,  有点 热
0,我 是 她 的 男朋友
0,可以 的 。 我   处理
0,认识   他 是 我 初中 同学
2,投诉 你们
2,我 这边 信号 不好  
1,刚换 的 号码
0,  之内 肯定 处理
0,他 是 我 的 爸
2,开车 噪音
2,认不 认识 管 你 什么 事
0,嗯 认识 我 在 忙
2,央行 降准 了
1,他 多 大
1,说 多次 不 认识
2,我 在 开车 等 会 说
1,没听说过 啊
0,他 怎么 了
0,待会 我 让 他 回 你 呢
2,啊 ？ 我 耳朵 有点 背 呢   听不懂 你 说 啥
2,信号 不好   你 大点声   我 听 不 清楚 啊
2,不好 说
0,他 是 我 的 爷爷
