label,old_label,classifier,split_text
0,0,ConfirmLoan,都没钱打车上班了，怎么还？
0,0,ConfirmLoan,都尿血了
0,0,ConfirmLoan,都要吃土了，哪里有钱还
0,0,ConfirmLoan,读书了
0,0,ConfirmLoan,赌球赌输了，我都准备上天台了
0,0,ConfirmLoan,赌球输了
0,0,ConfirmLoan,短时间还不上
0,0,ConfirmLoan,对不起，我不方便这么做
0,0,ConfirmLoan,对不起，我不方便这么做啊
0,0,ConfirmLoan,对不起，我不方便这么做按
0,0,ConfirmLoan,对不起，我不方便这么做呗
0,0,ConfirmLoan,对不起，我不方便这么做呀
0,0,ConfirmLoan,嗯，最近有点特殊情况
0,0,ConfirmLoan,烦死了，天天催！催命啊
0,0,ConfirmLoan,饭都吃不起，哪还有钱还哦
0,0,ConfirmLoan,饭都吃不起了，还啥子钱
0,0,ConfirmLoan,饭碗都丢了
0,0,ConfirmLoan,房贷、车贷都在催债，早就没钱了
0,0,ConfirmLoan,房子抵押给银行了
0,0,ConfirmLoan,父亲住院没钱
0,0,ConfirmLoan,感觉有点坑，这么点时间就这么多利息
0,0,ConfirmLoan,刚刚大病一场，钱都交个医院了。
0,0,ConfirmLoan,刚上班，还没发工资。
0,0,ConfirmLoan,刚失业
0,0,ConfirmLoan,刚下岗
0,0,ConfirmLoan,刚下岗，哪有钱
0,0,ConfirmLoan,刚装了房子，还欠一屁股债，哪里去找钱还你？
0,0,ConfirmLoan,高利贷吧
0,0,ConfirmLoan,搞忘了
0,0,ConfirmLoan,搞忘了，确实是搞忘了，不好意思
0,0,ConfirmLoan,隔壁老王车子撞了人，现在还在理赔阶段，找我借了一笔，现在手里没钱了，下个月才能决定还款
0,0,ConfirmLoan,给丈母娘买房了
0,0,ConfirmLoan,工地几个月才发工资
0,0,ConfirmLoan,工地上还没有发工资
0,0,ConfirmLoan,工作丢了
0,0,ConfirmLoan,工作丢了，没有钱
0,0,ConfirmLoan,工作都丢了
0,0,ConfirmLoan,工作人员态度不好
0,0,ConfirmLoan,公司倒闭了，工作不好找，没上班没工资咋还啊
0,0,ConfirmLoan,公司欠了银行大笔贷款，钱都还给银行了
0,0,ConfirmLoan,公司已经几个月没法工资了，等等吧
0,0,ConfirmLoan,股市跌得太惨了，钱都在股市里面的，没得钱了
0,1,ConfirmLoan,滚一边去，还毛。
0,0,ConfirmLoan,过几天就还了
0,1,ConfirmLoan,还不来啊
0,0,ConfirmLoan,还不了
0,0,ConfirmLoan,还不了，还不了，还不了
0,0,ConfirmLoan,还不了，就是还不了，你们打多少电话都没有用，没钱怎么还
0,0,ConfirmLoan,还不起
0,0,ConfirmLoan,还不起了
0,1,ConfirmLoan,还不起你又能把我怎样
0,0,ConfirmLoan,还不起你又能把我怎样
0,0,ConfirmLoan,还不起哦
0,0,ConfirmLoan,还不上
0,0,ConfirmLoan,还不上了
0,0,ConfirmLoan,还个屁
0,0,ConfirmLoan,还还还。过100年再说。
0,1,ConfirmLoan,还毛线
0,0,ConfirmLoan,还没发工资
0,0,ConfirmLoan,还能不能再少一点了
0,0,ConfirmLoan,还你妹
0,1,ConfirmLoan,还你妹
0,0,ConfirmLoan,还早吧
0,0,ConfirmLoan,孩子不能不吃啊
0,0,ConfirmLoan,孩子上学没钱
0,0,ConfirmLoan,孩子生病了
0,0,ConfirmLoan,好几个月没发工资没钱
0,0,ConfirmLoan,好久还清？
1,1,ConfirmLoan,和我没关系，朋友借的
0,0,ConfirmLoan,后年再说
0,0,ConfirmLoan,后天
0,0,ConfirmLoan,换工作，没钱了
0,0,ConfirmLoan,换工作空窗期，下月才有钱
0,0,ConfirmLoan,换手机号码了，没收到信息
0,0,ConfirmLoan,会处理，但现在没钱
0,0,ConfirmLoan,货还没卖出去
0,0,ConfirmLoan,家里出事了
0,0,ConfirmLoan,家里出事了，还不了
0,0,ConfirmLoan,家里出事没钱
0,0,ConfirmLoan,家里还是困难
0,0,ConfirmLoan,家里没没粮食了
0,0,ConfirmLoan,家里没钱啊，怎么还嘛
0,0,ConfirmLoan,家里穷
0,0,ConfirmLoan,家里人可以还吧
0,0,ConfirmLoan,家里实在没钱
0,0,ConfirmLoan,家里实在没钱，各种事情多啊
0,0,ConfirmLoan,家里实在没钱，老板跑路了
0,0,ConfirmLoan,家里实在没钱，老板跑路了，她欠我一堆钱
0,0,ConfirmLoan,家里实在没钱，老板跑路了，现在不知去向
0,0,ConfirmLoan,家里实在没钱，老板跑路了，现在躲在日本
0,0,ConfirmLoan,家里实在没钱，您接济接济哇
0,0,ConfirmLoan,家里实在没钱，穷的叮当响啊
0,0,ConfirmLoan,家里实在没钱，我又开了个公司
0,0,ConfirmLoan,家里实在是揭不开锅了，没米吃了都
0,0,ConfirmLoan,家里有急事需要用钱
0,0,ConfirmLoan,家里有人生病
0,0,ConfirmLoan,家里有事，暂时没钱。
0,0,ConfirmLoan,家里着火了，一分钱都没了
0,0,ConfirmLoan,家人不知道帮不帮我
0,0,ConfirmLoan,家人出事了，回了趟老家，没来得及处理
0,0,ConfirmLoan,家人生病了
0,0,ConfirmLoan,家中遇到小偷了
0,0,ConfirmLoan,捡破烂
0,0,ConfirmLoan,简直就是高利贷，还不起
0,0,ConfirmLoan,江南皮革厂倒闭了，老板带着小姨子跑路了，我拿什么还？
0,0,ConfirmLoan,借给别人了
0,0,ConfirmLoan,借给朋友用的
0,0,ConfirmLoan,借钱的时候就没想过还要还的
0,0,ConfirmLoan,借钱再去还
0,0,ConfirmLoan,借太多了，忘记了
0,0,ConfirmLoan,今年老天爷不下雨，庄家都旱死了，没有收成饭都吃不起了
0,0,ConfirmLoan,今年庄家都被洪水淹了，没有收成啊
0,0,ConfirmLoan,今天我还不了
0,0,ConfirmLoan,进传销了
0,0,ConfirmLoan,就不还了，你们看着办吧
0,0,ConfirmLoan,就是没钱了啊
0,1,ConfirmLoan,就算是我借的，我凭本事借的，凭什么还
0,0,ConfirmLoan,可以用其他东西抵押不
0,0,ConfirmLoan,肯定没钱还啊
0,0,ConfirmLoan,宽容宽容哈～
0,0,ConfirmLoan,困难
0,0,ConfirmLoan,老板不发工资，拖欠
0,0,ConfirmLoan,老板跑了
0,0,ConfirmLoan,老板跑路了
0,0,ConfirmLoan,老板跑路了，拖欠我的工资还没发，我们还在告老板呢
0,0,ConfirmLoan,老板钱没拿到，不确定什么发工资
0,0,ConfirmLoan,老板拖欠N个月工资，后天就发了，肯定还！
0,0,ConfirmLoan,老板也不给我涨工资我拿什么还啊
0,0,ConfirmLoan,老家有事情，急事，才回来，没来得及处理
0,0,ConfirmLoan,老母亲，大病一场，家里面的钱都拿出去看病了
0,0,ConfirmLoan,老母亲生病了，大病一场，家里面的钱都拿出去看病了
0,0,ConfirmLoan,老婆带着我的钱跑了
0,0,ConfirmLoan,老婆跑了，把钱也卷走了
0,0,ConfirmLoan,老婆生了，小孩黄疸，钱都给进去了
0,0,ConfirmLoan,老婆生小孩，没钱了
0,1,ConfirmLoan,离职了
0,0,ConfirmLoan,利息不合理
0,0,ConfirmLoan,利息不可能那么多哦，你们算错没有呢？
0,0,ConfirmLoan,利息太高了
0,0,ConfirmLoan,利息太高了，还不起。
0,0,ConfirmLoan,另外的贷款还没下来，拿什么还？
0,0,ConfirmLoan,买车了，手头紧
0,0,ConfirmLoan,买车了。最近没钱
0,0,ConfirmLoan,买房了，手头紧
0,0,ConfirmLoan,买房了，最近没钱了
0,0,ConfirmLoan,买股票被套牢了
0,0,ConfirmLoan,买世界杯彩票亏了
0,0,ConfirmLoan,没办法
0,1,ConfirmLoan,没得
0,0,ConfirmLoan,没得钱还得，饭都吃不起老
0,0,ConfirmLoan,没得钱了
0,0,ConfirmLoan,没得钱咋办喃
0,0,ConfirmLoan,没得钱咋办喃阿
0,0,ConfirmLoan,没得钱咋办喃啊
0,0,ConfirmLoan,没得钱咋办喃哈
0,0,ConfirmLoan,没得钱咋办喃乎
0,0,ConfirmLoan,没得钱咋办喃没意思
0,0,ConfirmLoan,没得啥子钱啊，钱都用完了
0,0,ConfirmLoan,没得什么好说的
0,0,ConfirmLoan,没发工资
0,0,ConfirmLoan,没法还
0,0,ConfirmLoan,没工作了
0,1,ConfirmLoan,没借那么多
0,0,ConfirmLoan,没拿到工资
0,0,ConfirmLoan,没那么多钱还
0,0,ConfirmLoan,没能力
0,0,ConfirmLoan,没钱
0,0,ConfirmLoan,没钱，打麻将输完了。
0,0,ConfirmLoan,没钱，饭都吃不起了
0,0,ConfirmLoan,没钱啊
0,0,ConfirmLoan,没钱啊，还能有什么原因
0,0,ConfirmLoan,没钱还
0,0,ConfirmLoan,没钱还啊
0,0,ConfirmLoan,没钱就是没钱，哪儿那么多为什么
0,0,ConfirmLoan,没钱了，吃不起饭了
0,0,ConfirmLoan,没钱了啊
0,0,ConfirmLoan,没钱钱
0,0,ConfirmLoan,没欠那么多吧
0,1,ConfirmLoan,没求得钱啥，你是不是傻
0,0,ConfirmLoan,没求得钱啥，你是不是傻
0,0,ConfirmLoan,没求得钱啥，你是不是傻，没意思
0,0,ConfirmLoan,没求得钱啥，你是不是傻阿
0,0,ConfirmLoan,没求得钱啥，你是不是傻哈
0,0,ConfirmLoan,没求得钱啥，你是不是傻哈哈哈
0,0,ConfirmLoan,没求得钱啥，你是不是傻哇
0,0,ConfirmLoan,没时间
0,1,ConfirmLoan,没有的事
0,0,ConfirmLoan,没有那么多吧
0,0,ConfirmLoan,没有钱
0,0,ConfirmLoan,没有钱／
0,0,ConfirmLoan,没有钱还
0,0,ConfirmLoan,没有原因，就是不想还
0,0,ConfirmLoan,没有周转过来
0,0,ConfirmLoan,没原因，就会死不还了
0,0,ConfirmLoan,没这么多吧？
0,0,ConfirmLoan,明年说
0,0,ConfirmLoan,明说，我其实就是不想还
0,0,ConfirmLoan,明天朋友就换我钱了
0,0,ConfirmLoan,母亲住院没钱
0,0,ConfirmLoan,拿不出来
0,0,ConfirmLoan,拿不出来，没得为什么
0,0,ConfirmLoan,拿不出来钱
0,1,ConfirmLoan,哪个变这么多了
0,1,ConfirmLoan,哪个变这么多了，没意思
0,1,ConfirmLoan,哪个变这么多了哈
0,1,ConfirmLoan,哪个变这么多了乎
0,1,ConfirmLoan,哪个变这么多了没意思
0,1,ConfirmLoan,哪个变这么多了呢
0,1,ConfirmLoan,哪们变这么多了
0,1,ConfirmLoan,哪们变这么多了，没意思
0,1,ConfirmLoan,哪们变这么多了嗯
0,1,ConfirmLoan,哪们变这么多了哈哈哈
0,1,ConfirmLoan,哪们变这么多了呢
0,1,ConfirmLoan,哪们变这么多了哇
0,0,ConfirmLoan,哪有这么多哦
0,0,ConfirmLoan,能不能缓缓？现在家里也急需用钱
0,0,ConfirmLoan,你帮我处理
0,1,ConfirmLoan,你不会是骗子吧？
0,1,ConfirmLoan,你不清楚你们是高利贷么？还敢给我打电话
0,0,ConfirmLoan,你催什么催啊
0,0,ConfirmLoan,你打我啊
0,0,ConfirmLoan,你等我这个月来还吧
0,0,ConfirmLoan,你放高利贷啊，这么多
0,1,ConfirmLoan,你放高利贷的哇，我去揭发你
0,0,ConfirmLoan,你给高利贷打工小心警察抓你
0,1,ConfirmLoan,你管我啊
0,0,ConfirmLoan,你管我啥子原因
0,0,ConfirmLoan,你管我啥子原因阿
0,0,ConfirmLoan,你管我啥子原因哈
0,0,ConfirmLoan,你管我啥子原因了
0,0,ConfirmLoan,你管我啥子原因没意思
0,0,ConfirmLoan,你管我啥子原因矣
0,1,ConfirmLoan,你很闲是吧？
0,0,ConfirmLoan,你急啥啊
0,0,ConfirmLoan,你们报警吧
0,0,ConfirmLoan,你们别再打了，我有钱会你们的
0,0,ConfirmLoan,你们不是上门服务么？顺便把借款合同给我
0,0,ConfirmLoan,你们不说就差点忘了，多谢提醒啊。
0,0,ConfirmLoan,你们的app被我卸载了
0,0,ConfirmLoan,你们的利息不合理
0,0,ConfirmLoan,你们的利息太高了
0,0,ConfirmLoan,你们的利息太高了吧，还有滞纳金又是什么鬼
0,0,ConfirmLoan,你们搞错了，没有那么多，真的
0,0,ConfirmLoan,你们搞这个也太黑了，利息好高
0,1,ConfirmLoan,你们还不如去抢呢，我只借了2000块
0,0,ConfirmLoan,你们简直是高利贷哦，没意思
0,0,ConfirmLoan,你们简直是高利贷哦阿
0,0,ConfirmLoan,你们简直是高利贷哦哈
0,0,ConfirmLoan,你们简直是高利贷哦没意思
0,0,ConfirmLoan,你们简直是高利贷哦呢
0,0,ConfirmLoan,你们利息那么高，还以为你们是高利贷，我才去报警了的，警察喊我回去等消息
0,1,ConfirmLoan,你们哪个不去抢
0,1,ConfirmLoan,你们哪个不去抢阿
0,1,ConfirmLoan,你们哪个不去抢啊
0,1,ConfirmLoan,你们哪个不去抢嗯
0,1,ConfirmLoan,你们哪个不去抢哈哈哈
0,0,ConfirmLoan,你们那边没收到吗
0,0,ConfirmLoan,你们是高利贷哦，这么多利息
0,1,ConfirmLoan,你们之前不是说不算利息的吗
0,1,ConfirmLoan,你说的是2万多的日币吧，我只借了2000块，怎么变成那么多了
0,0,ConfirmLoan,你说的是2万越南盾哇？
0,0,ConfirmLoan,你吓到我了，我记得没这么多啊
0,0,ConfirmLoan,你怎么不早说
0,0,ConfirmLoan,你这利息太高了，不想还
0,0,ConfirmLoan,你知道现在学校有多黑吗？各种课补过去不过来，我哪有钱还？
0,0,ConfirmLoan,弄死我都没钱
0,0,ConfirmLoan,赔了别人很多钱
0,0,ConfirmLoan,朋友把我的钱都借走了
0,0,ConfirmLoan,碰到骗子，被龟儿子骗了个精光
0,1,ConfirmLoan,骗人的吧，我没借这么多？
0,0,ConfirmLoan,凭本事借的为什么要还，你爱起诉起诉，爱上门上门
0,0,ConfirmLoan,破产了
0,0,ConfirmLoan,前短时间有急用，钱全部花完了。
0,0,ConfirmLoan,前段时间把钱都拿去炒房了
0,0,ConfirmLoan,前段时间出国旅游了，才回来，都把这个事情给忘记了
0,0,ConfirmLoan,前两天暴风雨把车都淹了，钱都用在修车上了，真没多余的钱了
0,0,ConfirmLoan,前两天暴风雨树刮倒了把腿砸断了，现在还在医院躺着呢
0,0,ConfirmLoan,前两天弄坏了公司的电脑，要赔钱。
0,0,ConfirmLoan,前两天跑路的 XXX P2P你知道吗？我的钱都在他哪里
0,0,ConfirmLoan,前两天新闻才报道了说打击非法放贷，不是说不用还了吗？
0,0,ConfirmLoan,钱，是没有，只有一条命
0,0,ConfirmLoan,钱包被偷了
0,0,ConfirmLoan,钱被财务卷跑了
0,0,ConfirmLoan,钱被花光了
0,0,ConfirmLoan,钱被老婆没收了
0,0,ConfirmLoan,钱被前妻拿走了
0,0,ConfirmLoan,钱被抢了
0,0,ConfirmLoan,钱被偷了
0,0,ConfirmLoan,钱不对
0,0,ConfirmLoan,钱不够
0,0,ConfirmLoan,钱不确定什么时候到
0,0,ConfirmLoan,钱存定期了，取不出来
0,0,ConfirmLoan,钱存银行，没到期
0,0,ConfirmLoan,钱到就还
0,0,ConfirmLoan,钱到位了我就还了
0,0,ConfirmLoan,钱都被我那个败家娘们淘宝买东西买完了，行用卡都还欠几万，咋子还嘛
0,0,ConfirmLoan,钱都被小三骗光了，奉劝你们这些年轻人些也不要去找小三，好生对待家里的老婆
0,0,ConfirmLoan,钱刚给了房租，下月才有
0,0,ConfirmLoan,钱给老婆买包了
0,0,ConfirmLoan,钱给兄弟应急了，过段时间才有
0,0,ConfirmLoan,钱借给朋友做生意了
0,0,ConfirmLoan,钱没有到位
0,0,ConfirmLoan,钱拿去购房了，现在也没得钱了
0,0,ConfirmLoan,钱拿去投资了
0,0,ConfirmLoan,钱钱都舍不得
0,0,ConfirmLoan,钱钱钱，命相连了
0,0,ConfirmLoan,钱是借给别人用的，等他钱还我了再还。
0,0,ConfirmLoan,钱投进新项目了，过段时间才有活动资金
0,0,ConfirmLoan,钱我是有，但是就是不想还，你能把我怎么样
0,1,ConfirmLoan,钱早就还清了，我现在压根不欠钱
0,0,ConfirmLoan,钱早就花光了，你要是早打电话就好了
0,1,ConfirmLoan,抢吗
0,1,ConfirmLoan,清不到，不晓得
0,0,ConfirmLoan,穷
0,0,ConfirmLoan,全都免了？
0,0,ConfirmLoan,全欠很多钱
0,0,ConfirmLoan,全套在咋们大A股中，怎么还？
0,1,ConfirmLoan,缺钱花你去问银行要，找我干嘛
0,0,ConfirmLoan,确实打算还的，但是最近家里也急需用钱
0,0,ConfirmLoan,确实没办法了
0,0,ConfirmLoan,确实没钱
0,0,ConfirmLoan,确实没钱，你说怎么办嘛？
0,0,ConfirmLoan,确实没钱还啊
0,0,ConfirmLoan,确实没钱还了
0,0,ConfirmLoan,确实没有钱还
0,0,ConfirmLoan,确实拿不出这个钱
0,0,ConfirmLoan,确实拿不出这个钱，能不能缓缓
0,0,ConfirmLoan,确实拿不出这个钱阿
0,0,ConfirmLoan,确实拿不出这个钱哈
0,0,ConfirmLoan,确实拿不出这个钱哈哈哈
0,0,ConfirmLoan,确实拿不出这个钱哇
0,0,ConfirmLoan,确实拿不出这个钱焉
0,0,ConfirmLoan,确实遇到困难了，暂时还不上
0,0,ConfirmLoan,让我看看，能不能还一点，但是我不能保证都能还
0,0,ConfirmLoan,人事会给你解释
0,0,ConfirmLoan,如果老板不拖欠马上还
0,0,ConfirmLoan,如果我不还呢？
0,1,ConfirmLoan,啥？有这事？看我这个记性。
0,0,ConfirmLoan,山穷水尽，没有钱啊
0,0,ConfirmLoan,上班太忙了，搞忘了，马上还。
0,0,ConfirmLoan,上个月出了交通事故，钱都赔给对方了
0,0,ConfirmLoan,上个月离婚，钱都判给我老婆了
0,0,ConfirmLoan,身份证挂失还没拿来
0,0,ConfirmLoan,身上没这么钱
0,0,ConfirmLoan,什么？这么多
0,0,ConfirmLoan,生病了
0,0,ConfirmLoan,生病住院
0,0,ConfirmLoan,生活困难
0,0,ConfirmLoan,生活困难，这个月还太了
0,0,ConfirmLoan,生活困难啊
0,0,ConfirmLoan,生小孩
0,0,ConfirmLoan,失业了
0,0,ConfirmLoan,实在罗不转
0,0,ConfirmLoan,实在没钱
0,0,ConfirmLoan,实在没钱，拿不出来
0,0,ConfirmLoan,实在没钱还
0,0,ConfirmLoan,实在没有钱
0,0,ConfirmLoan,实在没有钱阿
0,0,ConfirmLoan,实在没有钱唉
0,0,ConfirmLoan,实在没有钱吧
0,0,ConfirmLoan,实在没有钱嗯
0,0,ConfirmLoan,实在没有钱没意思
0,0,ConfirmLoan,实在是没有，总不能让我去卖肾吧
0,0,ConfirmLoan,世界杯常常爆冷，钱都去买足彩了
1,1,ConfirmLoan,是我朋友借的吧，那天他拿我的身份证去用，搞出这么多事情。
0,0,ConfirmLoan,手头紧
0,0,ConfirmLoan,手头紧的很
0,0,ConfirmLoan,手头没钱
0,0,ConfirmLoan,受伤了
0,0,ConfirmLoan,输了300多万
0,0,ConfirmLoan,算了，我可以请你吃饭
0,0,ConfirmLoan,太多了，还少点行不
0,0,ConfirmLoan,太忙，忘记还了
0,0,ConfirmLoan,天天催啥子嘛！没得钱还！
0,0,ConfirmLoan,投资做生意失败了
0,0,ConfirmLoan,腿断了，挣不到钱了
0,0,ConfirmLoan,娃儿跑了
0,0,ConfirmLoan,娃娃读幼儿园，交了好大一笔钱，没得钱
0,0,ConfirmLoan,完全忘记了，马上还。
0,0,ConfirmLoan,忘记还款
0,0,ConfirmLoan,忘记了，不好意思
0,0,ConfirmLoan,忘记了哈
0,0,ConfirmLoan,忘记用户名密码了
0,0,ConfirmLoan,忘了
0,0,ConfirmLoan,为啥要还
0,1,ConfirmLoan,为啥要还
0,0,ConfirmLoan,违约金太多了
0,0,ConfirmLoan,我把别人弄伤了，都付医药费了
0,0,ConfirmLoan,我把钱换了，借条怎么还给我？
0,0,ConfirmLoan,我把钱捐给希望工程了
0,0,ConfirmLoan,我爸爸住院了，需要人照顾
0,0,ConfirmLoan,我被裁员了，还在找工作。
0,0,ConfirmLoan,我被车撞了，还在住院。
0,0,ConfirmLoan,我被传销的弄进去了，钱都花完了
0,0,ConfirmLoan,我被骗了，钱都被骗走了
0,0,ConfirmLoan,我不还你们打算怎么办
0,1,ConfirmLoan,我不记得我借了这么多
0,0,ConfirmLoan,我不记得有这么多
0,0,ConfirmLoan,我不认可你们的算法，我需要再查一下
0,0,ConfirmLoan,我不是不想还，只是需要点时间
0,0,ConfirmLoan,我不是故意的，是确实没有办法
0,1,ConfirmLoan,我不相信我有这么多
0,0,ConfirmLoan,我不想还了
0,0,ConfirmLoan,我不知道多少钱
0,0,ConfirmLoan,我不知道有没有这么多钱
0,0,ConfirmLoan,我才借了2万，利息滞纳金就有几千，疯了吧
0,0,ConfirmLoan,我炒股输了
0,0,ConfirmLoan,我吃不起饭了
0,0,ConfirmLoan,我凑不齐，如果能凑齐早就还了
0,0,ConfirmLoan,我打牌全输了
0,0,ConfirmLoan,我打牌输了
0,0,ConfirmLoan,我到处都欠款，你说我该还你们谁啊
0,0,ConfirmLoan,我得了病，现在都还在医院检查
0,0,ConfirmLoan,我得了重病，钱全部治疗去了
0,0,ConfirmLoan,我的工程款都被人卷跑了，没钱还了
0,0,ConfirmLoan,我的钱都被法院冻结了
0,0,ConfirmLoan,我的钱都投到股票里了，最近股票大跌都套牢了，没办法提出来啊
0,0,ConfirmLoan,我的钱都在我老婆那里，这个钱是我偷偷借的，现在没有私房钱还
0,0,ConfirmLoan,我的钱全被骗了，现在没法还
0,0,ConfirmLoan,我的钱遭银行给我冻结了
0,0,ConfirmLoan,我的银行卡被冻结了
0,0,ConfirmLoan,我丢工作了
0,0,ConfirmLoan,我丢工作了，没意思
0,0,ConfirmLoan,我丢工作了阿
0,0,ConfirmLoan,我丢工作了哈
0,0,ConfirmLoan,我丢工作了没意思
0,0,ConfirmLoan,我都不晓得我欠了多少钱了
0,0,ConfirmLoan,我都不知道我欠了你们好多钱
0,0,ConfirmLoan,我都吃不起饭，真的没有钱
0,0,ConfirmLoan,我都吃不起饭了
0,0,ConfirmLoan,我都吃不起饭了，没意思
0,0,ConfirmLoan,我都吃不起饭了，哪来的钱还啊
0,0,ConfirmLoan,我都吃不起饭了哈
0,0,ConfirmLoan,我都吃不起饭了没意思
0,0,ConfirmLoan,我都吃不起饭了哇
0,0,ConfirmLoan,我都吃不起饭了者
0,0,ConfirmLoan,我都没钱吃饭了～
0,0,ConfirmLoan,我都在吃土了，催什么催嘛，又不是不还
0,0,ConfirmLoan,我赌球欠了一屁股债
0,0,ConfirmLoan,我多少还多少
0,0,ConfirmLoan,我儿子把我家的钱全给拿走了
0,0,ConfirmLoan,我儿子读书才交了学费
0,0,ConfirmLoan,我房子车子都抵押了，现在就只剩我这个人了，你看我还值多少钱，把我卖了吧
0,0,ConfirmLoan,我父母过世了
0,0,ConfirmLoan,我刚刚才找到工作，还没满一个月呢，没法工资啊
0,0,ConfirmLoan,我刚离婚，老婆带钱跑了
0,0,ConfirmLoan,我给忘了
0,0,ConfirmLoan,我根本就没有借那么多
0,0,ConfirmLoan,我工作丢了
0,0,ConfirmLoan,我故意不还的
0,0,ConfirmLoan,我故意的
0,0,ConfirmLoan,我还不起滞纳金和利息
0,0,ConfirmLoan,我还差点，
0,0,ConfirmLoan,我还了一部分了，没有多少了
0,0,ConfirmLoan,我还有老婆孩子需要养
0,0,ConfirmLoan,我还在借
0,0,ConfirmLoan,我孩子生病了
0,1,ConfirmLoan,我好久借了这么多钱，我好像就借了几千块钱哒
0,0,ConfirmLoan,我好像没借这么多钱哦，你把详细记录给我看看
0,0,ConfirmLoan,我后悔借钱了，我没钱还
0,0,ConfirmLoan,我后来才晓得你们是高利贷
0,0,ConfirmLoan,我后面给你
0,0,ConfirmLoan,我回老家修房子用了
0,0,ConfirmLoan,我会还的，但是现在没有钱，再让我缓一段时间吧
0,0,ConfirmLoan,我记得莫得这么多哦
0,0,ConfirmLoan,我记得我没有欠那么多呢
