split_text,label
老母亲生病了，大病一场，家里面的钱都拿出去看病了,0
我不想还了,0
我正在筹钱，你催个毛线啊,0
同1,0
今年庄家都被洪水淹了，没有收成啊,0
我得了病，现在都还在医院检查,0
实在没钱，拿不出来,0
要钱没有，要命不给,0
拿不出来,0
确实拿不出这个钱,0
家里有急事需要用钱,0
我故意的,0
昨天我兄弟才走我这里借了几十万走，没得钱了啊，你们应该早点给我打电话的,0
实在没钱还,0
买房了，手头紧,0
确实拿不出这个钱，能不能缓缓,0
我实在没钱,0
还不起了,0
我凑不齐，如果能凑齐早就还了,0
换工作，没钱了,0
就不还了，你们看着办吧,0
吃不起饭了,0
我丢工作了,0
你知道现在学校有多黑吗？各种课补过去不过来，我哪有钱还？,0
老母亲，大病一场，家里面的钱都拿出去看病了,0
我媳妇前段时间生小孩,0
我媳妇前段时间生小孩,0
同1,0
今年老天爷不下雨，庄家都旱死了，没有收成饭都吃不起了,0
我打牌输了,0
我家里有事，用了,0
等我把货款收回来才有钱还,0
我想是想还，手头太紧了,0
繁花落地成霜,0
我买的币亏了,0
我妈妈也住院了,0
屋漏偏逢连夜雨啊，前天出去买菜的时候钱包被偷了，昨天家里又被盗了，实在是拿不出一分钱了,0
还没发工资,0
买车了，手头紧,0
我都吃不起饭，真的没有钱,0
没钱,0
我还有老婆孩子需要养,0
我自己都吃不饱饭，哪里有钱来还,0
最近收益不好，没挣到钱,0
钱早就花光了，你要是早打电话就好了,0
困难,0
没得钱咋办喃,0
你们利息太黑了吧，2个月就多3千了？不还！,0
股市跌得太惨了，钱都在股市里面的，没得钱了,0
我其实就是不想还,0
先缓缓，马上就还,0
同1,0
地震了，房子都震没了，都没地方住了,0
哎，别打了，我没钱还你们,0
我被骗了，钱都被骗走了,0
我也没得办法，没有赚到钱，哪里有钱还。,0
实在罗不转,0
你在远方眺望 ,0
我买了车,0
我忘记这回事了,0
没得啥子钱啊，钱都用完了,0
银行卡丢了，还没补办,0
给丈母娘买房了,0
能不能缓缓？现在家里也急需用钱,0
我故意不还的,0
滞纳金太多了,0
我的七大姑八大姨天天追债，我已经山穷水尽了,0
我投资了其他行业，没钱了,0
钱我是有，但是就是不想还，你能把我怎么样,0
恼火,0
我都吃不起饭了,0
滚一边去，还毛。,0
房贷、车贷都在催债，早就没钱了,0
没得钱咋办喃,0
我丢工作了,0
同1,0
公司倒闭了，工作不好找，没上班没工资咋还啊,0
你们别再打了，我有钱会你们的,0
我被传销的弄进去了，钱都花完了,0
刚刚大病一场，钱都交个医院了。,0
我忘还了,0
耗尽所有目光,0
钱被抢了,0
我丢工作了,0
我也是想还你们，可惜是心有余而力不足，现实太残酷，一分钱难倒英雄汉,0
钱包被偷了,0
钱被老婆没收了,0
老婆带着我的钱跑了,0
我早就还完了啊，你们搞错了,0
简直就是高利贷，还不起,0
别人也欠我的钱，我手里现在没有一分钱了,0
你这利息太高了，不想还,0
我手里只有100块了，这周还要吃饭呢，下个月才发工资,0
没工作了,0
我家人出事了,0
我在医院呢，正准备卖肾，过几天就还你哈。,0
公司欠了银行大笔贷款，钱都还给银行了,0
我都吃不起饭了,0
我准备第3个月还啊,0
同1,0
我的工程款都被人卷跑了，没钱还了,0
我心情不好，不想还,0
我把别人弄伤了，都付医药费了,0
上个月出了交通事故，钱都赔给对方了,0
还不上了,0
不思量,0
需要修车，暂时手头紧,0
我凭本事借的钱为什么要还,0
钱都被小三骗光了，奉劝你们这些年轻人些也不要去找小三，好生对待家里的老婆,0
最近债主太多，没钱了,0
钱被偷了,0
工地上还没有发工资,0
没钱了，吃不起饭了,0
没有原因，就是不想还,0
我身无分文,0
要买奶粉,0
实在是没有，总不能让我去卖肾吧,0
媳妇跑了,0
我忘记了，没收到手机短信,0
刚装了房子，还欠一屁股债，哪里去找钱还你？,0
银行也在逼债，早就没得钱了,0
我正在筹钱，你催个毛线啊,0
我能说我忘记了吗,0
同1,0
我的钱都投到股票里了，最近股票大跌都套牢了，没办法提出来啊,0
我到处都欠款，你说我该还你们谁啊,0
我前段时间做了个手术，钱都用掉了,0
赌球赌输了，我都准备上天台了,0
快活不下去了,0
自难相忘,0
真没钱了,0
我其实就是不想还,0
昨天才交了2万元的住院费，我哪里还拿得出来钱嘛,0
我亲戚住院,0
钱投进新项目了，过段时间才有活动资金,0
包工头带着他的小姨子跑了,0
都没钱打车上班了，怎么还？,0
朋友把我的钱都借走了,0
山穷水尽，没有钱啊,0
穷,0
要钱没有，要命一条，你要不要,0
娃儿跑了,0
我不想还了,0
还有这事？我都忘记了。,0
钱拿去购房了，现在也没得钱了,0
确实拿不出这个钱,0
确实拿不出这个钱,0
同1,0
我最近炒股赔了好几万，真没钱了，你也知道最近股票大跌啊,0
还不了，还不了，还不了,0
我孩子生病了,0
碰到骗子，被龟儿子骗了个精光,0
不算利息好不,0
夭夭桃花凉,0
我把钱捐给希望工程了,0
我正在筹钱，你催个毛线啊,0
我上周就已经还了啊，难道你们没收到啊，你们再去查一下系统记录呢？,0
钱借给朋友做生意了,0
钱拿去投资了,0
现在身上一分钱也没有,0
坐公交车都没钱了，怎么还？,0
我心软把钱借给别人了,0
没有钱,0
生活困难啊,0
我最近做手术了，钱花没了，还欠了朋友一大笔钱呢,0
朋友生病了,0
我故意的,0
我现在没工作啊，不然你让我来你那工作抵债吧！,0
前段时间把钱都拿去炒房了,0
我准备第3个月还啊,0
我家人出事了,0
同1,0
我的钱都在我老婆那里，这个钱是我偷偷借的，现在没有私房钱还,0
我们这地震了，我家也倒了，哪还有钱啊,0
我不是还了吗，怎么又来问,0
炒股爆仓了，欠了一屁股债都还不起,0
还不起了,0
前世你怎舍下,0
再催都要卖血了,0
我家人出事了,0
我正准备去还呢，你们电话就打过来了,0
钱给老婆买包了,0
钱刚给了房租，下月才有,0
我不是故意的，是确实没有办法,0
没钱啊，还能有什么原因,0
我忘记了,0
还不上,0
忘记了哈,0
这个是我朋友贷的，不是我，我不可能替他还啊,0
被偷了,0
我凭本事借的钱为什么要还,0
你说还就还啊？找个漂亮的妹子来跟我说。,0
搞忘了，确实是搞忘了，不好意思,0
我凭本事借的钱为什么要还,0
我凭本事借的钱为什么要还,0
同1,0
我老公去普吉岛旅游，坐船失踪了，现在人都找不到，你知道那个新闻吧，你还管我要钱,0
家里着火了，一分钱都没了,0
没钱就是没钱，哪儿那么多为什么,0
前两天跑路的 XXX P2P你知道吗？我的钱都在他哪里,0
没钱还啊,0
这一海心茫茫,0
还没发工资,0
我忘记了，没收到手机短信,0
我就等你们打电话来，告诉我该怎么还，要不都不知道去哪里还,0
这个月休病假，没上班,0
钱被财务卷跑了,0
确实打算还的，但是最近家里也急需用钱,0
因为钱全部拿去买彩票了,0
我忘了还有这回事,0
确实遇到困难了，暂时还不上,0
我后面给你,0
想让我还等下辈子吧,0
被抢了,0
我准备第3个月还啊,0
你先把你欠我的5万还了再说。,0
哎呀，最近太忙了，搞忘了，不好意思,0
我妈妈也住院了,0
我其实就是不想还,0
同1,0
前两天暴风雨树刮倒了把腿砸断了，现在还在医院躺着呢,0
我儿子把我家的钱全给拿走了,0
拿不出来，没得为什么,0
我也想还钱，问题是没有钱啊。,0
不是已经还了吗,0
还故作不痛不痒不牵强,0
单位效益不好,0
实在没有钱,0
不知道该往哪里还啊，所以就一直没还,0
病了几个月，老板整准备开了我,0
换工作空窗期，下月才有钱,0
我给忘了,0
因为我想等彩票中大奖之后再还,0
忘了,0
要不缓一下，可以嘛，现在手里确实没有,0
现在在忙，没空打钱,0
让我看看，能不能还一点，但是我不能保证都能还,0
被盗了,0
确实拿不出这个钱,0
还还还。过100年再说。,0
前段时间出国旅游了，才回来，都把这个事情给忘记了,0
我故意的,0
换手机号码了，没收到信息,0
同1,0
前两天暴风雨把车都淹了，钱都用在修车上了，真没多余的钱了,0
我家遭贼啦，全被偷了,0
钱，是没有，只有一条命,0
一分钱没赚到，又不能抢银行，你说咋还钱呢？,0
你们那边没收到吗,0
都是假象,0
做外包还没结清钱,0
我准备第3个月还啊,0
我去你们公司发现你们办公司都搬了，还以为不用还钱了哦,0
我还不起滞纳金和利息,0
钱给兄弟应急了，过段时间才有,0
我忘了，等下就去还,0
因为我还在等世界杯彩票中奖,0
钱被花光了,0
等我赚钱了肯定就能还上了，但是现在没有这么多,0
利息不合理,0
我尽量还，但是要给我时间啊，你说对吧,0
被摸了,0
我妈妈也住院了,0
你又在开玩笑了，我像是有钱的人吗？,0
出国旅游了，刚回来，还没来得及处理这个事情,0
这哈没得钱了,0
缓缓行不行,0
同1,0
出车祸了，医疗费几十万我还愁着呢，你那点钱算什么,0
我在打官司，现在不能还钱,0
我回老家修房子用了,0
别人欠我的钱一直要不回来，我手里也没有钱啊,0
太多了，还少点行不,0
凉凉夜色,0
老板跑路了,0
我不想还了,0
前两天新闻才报道了说打击非法放贷，不是说不用还了吗？,0
我后悔借钱了，我没钱还,0
被老板炒鱿鱼了,0
我还欠钱吗？我以为我还了啊,0
因为我买世界杯彩票还没中奖,0
昨天抢银行没成功,0
你看我应该拿衣服还是裤子去抵押,0
借太多了，忘记了,0
我母亲病了，等一段时间再说吧,0
被下套了,0
我没有借，你不要骗我,0
我身上只有100，要不要。,0
家人出事了，回了趟老家，没来得及处理,0
换手机号码了，没收到信息,0
我都吃不起饭了,0
同1,0
得癌症了都快死了你还管我要钱,0
我的钱全被骗了，现在没法还,0
工作丢了，没有钱,0
我的钱都被法院冻结了,0
搞忘了,0
为你思念成河化作春泥,0
房子抵押给银行了,0
换手机号码了，没收到信息,0
你们利息那么高，还以为你们是高利贷，我才去报警了的，警察喊我回去等消息,0
我本来想借钱花一笔就自杀的，但是我最后没敢，钱也花完了,0
出国留学花掉了,0
我还欠钱吗？,0
买世界杯彩票亏了,0
钱存定期了，取不出来,0
我房子车子都抵押了，现在就只剩我这个人了，你看我还值多少钱，把我卖了吧,0
没钱啊,0
还不了，就是还不了，你们打多少电话都没有用，没钱怎么还,0
被打了,0
我其实就是不想还,0
你知道我家在哪吧？自己去搬东西吧。,0
老家有事情，急事，才回来，没来得及处理,0
我忘记这回事了,0
这哈没得钱了,0
同1,0
从楼梯上摔下来了，在医院呢,0
没钱，饭都吃不起了,0
老婆跑了，把钱也卷走了,0
上个月离婚，钱都判给我老婆了,0
咋个办,0
呵护着我,0
真没钱，你说咋办,0
我媳妇前段时间生小孩,0
我应该还没有逾期两个月哦,2
啥子哦，你有没搞错,2
什么？我借钱了吗？,2
什么？,2
你们这个滞纳金是怎么算的哦,2
天天把歌唱,2
我觉得你的利息算得有问题吧,2
我总共要给好多？,2
你说啥，哪有那么多,2
好多嘛,2
春暖花开,2
我认识你吗？,2
我都不晓得也，我到底欠了好多钱？,2
没求得钱啥，你是不是傻,2
啥子哦,2
怎么会没还呢？我之前明明还了，你们系统有问题吧，你们自己去查清楚！,2
你们是什么公司，滞纳金要这么多，你们有合同吗？给我看下,2
什么钱？我没欠谁钱,2
我不记得有这么多,2
咋个就2万3了，应该是2万一的嘛,2
我没欠你钱,2
浅浅岁月 ,2
我不是XX,2
啥子哦,2
我不打算还了的,2
我后来才晓得你们是高利贷,2
我没借钱,2
多少钱？,2
请问什么是滞纳金,2
完全听不清,2
你给我说说利息计算公式,2
我饿了,2
你是不是打错了,2
怎么算出来的哦,2
神经病,2
你在哪看到我借钱了？,2
我不晓得，你们这个账是咋个子算出来的，你算给我听下子也,2
啥子哦,2
喂喂，你说什么,2
同1,2
我什么时候跟你们借的款，滞纳金和利息要这么多，你们这个利息是怎么算的？我在别的地方贷款也没有这么高的利息,2
你搞错没有，我欠你钱？,2
我到底借了多少钱,2
有这么多利息？咋个算的,2
没欠那么多吧,2
拂满爱人袖,2
打错了,2
抱一抱，就当做从没借款2万,2
借了你们这个钱就是为了不还,2
你给高利贷打工小心警察抓你,2
我像差钱的人吗？,2
利息是多少？,2
不是没有利息吗,2
你想说啥子,2
我不相信我有这么多,2
利息多少,2
你再说一遍，我没听清,2
啥子钱哦,2
嘿嘿嘿,2
什么2万3？,2
我都不晓得，你们这个钱是咋个算出来的？,2
世界这么大，我想去看看,2
我数学不好,2
同1,2
你是不是找错人了，我不记得我有跟你们贷款过啊，请你在核实一下呢,2
我没欠钱，你别瞎几把说,2
现在算一算我要还多少,2
你是哪个公司的？,2
爬,2
片片芳菲,2
他是我朋友，冒用身份信息,2
这个利息是怎么算的呢,2
你们的利息太高了吧，还有滞纳金又是什么鬼,2
不要再骚扰我了，不然我报警了,2
你这个骗子，我没借钱,2
我还欠钱吗？,2
当初借的时候没说有滞纳金的嘛,2
你会哪个？,2
你们是高利贷哦，这么多利息,2
怎么都2个月了？,2
信号不好，等等啊，要不一会儿你再打过来呢,2
清不到,2
说散就散,2
一边玩泥巴去！,2
这个欠款是咋个算出来的哦？,2
你再说一次,2
你说什么,2
同1,2
有毛病么，又打来，别惹我，烦着呢,2
我欠了你们多少钱？你说说看,2
你们这利息和之前告诉我的不对,2
你是哪家银行？,2
滚,2
入水流,2
我身份证被冒用了，不关我的事,2
脑子有病吧,2
我建议你们打电话给下一个欠款人，不要在我这里浪费时间了,2
我好久欠你钱哦，你想钱想疯了哇,2
我欠了多少钱？,2
你再说一遍,2
不好意思，我数学不好,2
我要开车了,2
我这里信号不是很好，你把信息发到我手机上,2
时间太快了,2
手机快没电了，你什么意思快说,2
啥子东西哦,2
抱一抱，就当做从没借款2万,2
滚，你tm还骗到老子头上来了。,2
你们要钱，这个利息、滞纳金是咋个子算出来的也？,2
春暖花开,2
你再说一次,2
同1,2
神经吧，我从来都没贷款过，就凭空出来2万多的贷款,2
我从没借过钱，你是谁啊,2
你们这利息太高了,2
天天催啥子嘛！没得钱还！,2
咋个算的,2
凉凉天意,2
我没借钱,2
喂喂，你说什么,2
只借了你们2万吗？你搞对没有哦,2
你说什么，你再敢说一次，看我弄死你不,2
什么鬼？我没借钱啊？,2
我没有听清池,2
请问利息是多少？,2
火车来了,2
那我总共欠了多少钱，你给算算,2
我没准备好还,2
你说我欠钱了，你有证据吗,2
可以不还吗,2
大雨即将来临,2
你怎么没跟我说过有利息？,2
这个利息、滞纳金是怎么算出来的也？,2
说散就散,2
滞纳金是什么意思,2
同1,2
你疯了吧，我认识你吗？,2
我不承认这个钱,2
我不记得我借了这么多,2
有钱了自然会还。,2
咋个算起得,2
潋滟一身花色,2
不关我的事,2
你再说一次,2
3千的滞纳金是怎么算出来的,2
你头被门夹了哇？,2
你打错了，我不差钱,2
一共是多少钱？,2
请问滞纳金是多少？,2
好吵哦，听不到,2
已经这么多了？,2
欠什么钱,2
你的信息是不是有误啊，我刚借的钱,2
为啥要还,2
世界这么大，我想去看看,2
怎么这么多？滞纳金怎么算？,2
咋个两个月的利息，滞纳金这么高哦？咋个算的哦？,2
你说什么,2
说散就散,2
同1,2
我给病人看病呢，你要不要也看一下？,2
谁说我欠你们钱了?,2
你怕是在忽悠我哟,2
烦死了，天天催！催命啊,2
不还了,2
落入凡尘,2
你搞错了吧,2
利息是怎么算的,2
天气有点热哦，风都没的点点,2
你说多少钱？那点钱老子也需要借？,2
你们利息怎么算的？,2
再给我说一遍？,2
这个利息是怎么算的呢？,2
你是哪个？,2
你吓到我了，我记得没这么多啊,2
你在给算下，是不是拨错了,2
我就没借过钱，你找错人了,2
我是不是可以当不知道,2
你管我啥子原因,2
你帮我算一下，再拖两个月我要还多少？,2
咋个两个月的利息，滞纳金这么高哦？怎么算的哦？,2
六一儿童节快乐,2
大雨即将来临,2
同1,2
我要登机了，有什么事等我下飞机在说,2
啥玩意儿，谁欠谁钱？,2
我啥时候找你们借钱了,2
没听清，你再说一遍呢,2
反正还不起，不还了,2
伤情着我,2
我怎么会借钱,2
没求得钱啥，你是不是傻,2
我等到花儿都谢了，才等到你们的电话啊,2
什么2万，有没有搞错,2
哥是土豪，不差钱,2
这么多啊,2
2个月利息加滞纳金都有3千了吗？,2
雨太大了，躲雨去了,2
可能你记错了吧，再看看啊,2
我没借过钱,2
欠什么钱，不是我，你找的是不是另一个人啊,2
恼火,2
六一儿童节快乐,2
你多大？,2
咋个两个月的利息，滞纳金这么高哦？都搞不清楚你们咋个子在弄,2
这个利息是怎么算的呢,2
这个利息是怎么算的呢,2
同1,2
我在上班，不方便接听你的电话，有事请等我下班了在说，现在很忙,2
利息你们是怎么给我算的？,2
莫名其妙的,2
啊！这么多啊！,2
还个屁,2
生劫易渡,2
哈哈，打错了,2
神经病,2
你的普通话能不能标准点啊，专业点行不行,2
你说的是2万越南盾哇？,2
我借钱了吗？等会再说,2
怎么是2万3了？,2
我说算你狠,2
我妈妈来了,2
欠款很正常的事情，但是你至少要给我算清楚吧,2
我是土豪，没贷过款,2
一会儿再打给我吧，在开会呢,2
啥子哦,2
喂喂，你说什么,2
我很烦，出来喝酒不？,2
咋个两个月的利息，滞纳金这么多哦？高的离谱了，都搞不清楚你们咋个子在弄,2
抱一抱，就当做从没借款2万,2
神经病,2
同1,2
无理取闹，你再骚扰我就诅咒你全家了,2
我好像没借过钱吧,2
我认识你吗，上来就还钱,2
这么多利息，算错了吧？,2
还你妹,2
情劫难了折旧的心,2
你有证据吗,2
说散就散,2
我没借过钱,1
我没有借过钱,1
我没借钱啊,1
我有借过钱吗,1
我从没有在哪里借款2万哦,1
没这回事,1
你找错了吧,1
我没借过钱,1
没有的事，你是不是弄错了,1
我不知道,1
我不记得我什么时候有借钱,1
我不叫**，谢谢。,1
我咋个会欠款，我没借过钱？,1
我没借这么多,1
你找错人了,1
直接挂电话,1
脑壳长包了吧，我没有欠款，你核实准确了，不要乱打电话啊,1
我没欠钱,1
你打错电话了，没这个人,1
你不清楚你们是高利贷么？还敢给我打电话,1
我不可能借了钱,1
我不欠钱啊,1
你打错了吧，我没有借钱,1
我没借,1
你确定是我欠的钱,1
我有钱，怎么会贷款,1
那个是我的朋友借的，我已经报案了，你们等通知吧,1
不还,1
什么2万元，没有的事,1
没这个人。,1
我咋个会欠款，我没借过钱？你要负责帮我查一下子哦,1
这个是我朋友用我的身份证办的,1
2万，我是差那2万的人，我觉得你在侮辱我,1
你打错了,1
在说一遍我没向你们借款，我的时间很宝贵的，你耽搁的起吗？,1
你找错人了吧，哪个欠你钱了,1
缺钱花你去问银行要，找我干嘛,1
（直接挂掉电话）……,1
你们找错人了，我不可能借钱,1
我没有借过啊,1
你一定打错了，我没有欠款,1
关我屁事,1
从出生到现在我还没借过钱,1
你这个公司怕是骗子哦,1
我只借了5000 ，哪有那么多,1
打死我都不还,1
哪们变这么多了,1
你继续扯经。,1
我没借过钱也？你要负责帮我查一下子哦，这个事情有问题,1
做什么不好非要当骗子，回头是岸，不要执迷不悟了,1
我不记得我什么时候有借钱,1
你是骗子吧？,1
你搞错了吧，我记得不是这个金额，你核查准确了在跟我说，别浪费别人的时间,1
爬哦，瓜娃子嗦，哪个欠你钱,1
你咋不说我欠你200万嘛，还欠你2万，劳资从没借过钱,1
我不知道，你们找错人了,1
这是其他人用我身份证办的，你们找错人了,1
你找错人了,1
你是骗子吧，我什么时候有借款2万,1
别找我了，我没借,1
怎么可能是我,1
我不认识，你打错了,1
你们还不如去抢呢，我只借了2000块,1
你找错人 了,1
我没借这么多,1
死骗子，哪来的？,1
我怕是别个拿我的身份证办的哦，我没借过钱！,1
哪们变这么多了,1
我不欠钱,1
我没欠钱,1
怎么无端多出2万多欠款，为什么不是我中了2万多彩票呢,1
滚，胎神,1
你是哪位，我没找你们借过钱,1
我只借了2千，没有利息和滞纳金,1
我这么有钱，怎么可能借钱？,1
我不是，我没有，你别乱说,1
你这个骗术已经过时了，我从没借款2万,1
我借都没借,1
这不可能，你是来搞笑的吧,1
你是不是改错了，我没贷款,1
人是我，但我没有欠钱，告诉你们的同事不要再打过来了,1
和我没关系,1
你凭啥说我欠钱了,1
我借你什么钱哦！,1
前段时间身份证掉了，是不是哪个拿我的身份证办的贷款哦？,1
我早就还清了，好不好,1
你凭啥说我欠钱了,1
你有病吧？,1
2万多？我至于要跟你们贷款吗？真是搞笑,1
这个钱不是我借嘞，你们找借你钱的人要去,1
你们说的是王二狗吧，我是他哥，你找错人了,1
我只借了2百，哪里来的滞纳金？,1
我不差钱,1
不是我借的，是我朋友借的,1
骗子，我已经报警了,1
我好久借过你们钱的,1
我之前身份证掉过，都很久没用过了,1
我没用身份证办理,1
2万多吗，我怎么记得只有5000，你再好好看看，是不是弄错了,1
我难得管,1
你打错了吧，我根本没有借钱,1
我证件之前丢了，我没有贷过。,1
我从来都不借钱，这个欠款是咋个回事？,1
我早就还完了啊，怎么还打电话,1
你们哪个不去抢,1
呵呵,1
再不济还是有些朋友可以借到2万多，没必要跟你们贷款吧，你们那么高的利息神经病才管你们贷款呢,1
我没借过钱,1
我没借过钱哦，你们是不是找错人了啊,1
我身份证丢了，别人假冒我借的，我已经报警了,1
哥不差钱,1
这个跟我没关系,1
我哪有借那么多哦,1
我不承认,1
我又没有欠过钱,1
打错了，我没借,1
你们已经打过很多遍了，不要再打了，我再说一遍我没有借钱,1
不知道,1
2万，我是差那2万的人，我觉得你在侮辱我,1
我什么时候借你这么多钱哦？是不是搞错了？,1
我都没得借钱的习惯，这个欠款是咋个来的？,1
我不记得我什么时候有借钱,1
哪们变这么多了,1
你是谁？,1
不是我小瞧这2万块钱，是我真没必要管你们贷款，我家里真不差钱,1
我身份证掉了，不是我借的,1
我和欠你们钱的人是不是重名了哦，你找错了,1
你们再骚扰我，我就报警了,1
你找错人咯，我没借钱,1
这太多了,1
这是别人假冒我的身份办的，与我无关,1
是别人借的，不是我,1
就算是我借的，我凭本事借的，凭什么还,1
我是谁？,1
你说的是2万多的日币吧，我只借了2000块，怎么变成那么多了,1
不清楚,1
你是骗子吧,1
借款你妹哦！,1
你怕是找错人了哦，我哪有借钱哦？,1
2万，我是差那2万的人，我觉得你在侮辱我,1
你打错了吧，我根本没有借钱,1
啥？,1
我开的是宝马，会差这点钱管你们贷款？请你搞搞清楚！,1
我好久借了这么多钱，我好像就借了几千块钱哒,1
你说话小心点，哪个欠你们钱了,1
你脑子有病么？我什么时候欠钱了,1
啥？骗子死开,1
我没借这么多,1
你们找错人了，我没借,1
我只借了500,1
怎么可能借这么多，拿出你的证据来,1
你认识我？我不知道,1
我听我爱人说了，没借那么多，只有几千块钱,1
啥子东西哦,1
我已经报警了，准备受死吧,1
你系统出bug了，弄清楚再说。,1
我没有借钱，你找错人了吧？,1
你打错了吧，我根本没有借钱,1
我没借这么多,1
风太大我听不清,1
你知不知道我是谁，我是马云的司机，家产上千万会跟你贷款这点钱么？,1
哪个说我借了你们钱，莫乱说,1
我没给谁借过钱，也没有找别人借过钱,1
你怎么不说你欠我钱啊？,1
什么，我怎么可能借钱？,1
我怎么可能借钱,1
我从不欠钱的,1
我没借那么多,1
你打错了哈，你信不信我举报你,1
你看错了吧,1
你们是哪里，是不是弄错了,1
不晓得撒肯定,1
那2万2个月前我就还了，哪有逾期,1
你给我说清楚，我什么时候借过钱了？,1
我只借了不到 5000，怎么到你这里就变成 2 万了哦？,1
我从没有借过好不好,1
我什么时候借了2万元,1
厉害了老铁,1
你不睁大你的狗眼，敢说老子欠钱，小心我砍你全家,1
清不到，不晓得,1
